@relation Travis_Wear
@attribute box_fg3a Continuous
@attribute box_fga Continuous
@attribute box_fta Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
0,3,0,352,1610612741,1610612752,0,0,0,0,2,0,2
0,1,2,785,1610612739,1610612752,0,2,0,0,1,1,2
0,1,0,160,1610612764,1610612752,0,0,0,0,0,0,0
0,3,0,318,1610612765,1610612752,0,0,0,0,0,1,2
1,4,0,809,1610612751,1610612752,0,1,0,0,1,1,0
0,2,0,316,1610612753,1610612752,1,0,0,0,0,2,0
0,5,0,927,1610612762,1610612752,2,1,0,0,1,2,6
0,3,2,699,1610612743,1610612752,1,0,0,1,1,1,4
0,7,0,719,1610612749,1610612752,0,1,0,0,0,2,6
0,6,5,1338,1610612750,1610612752,2,3,0,0,2,1,8
0,0,0,44,1610612755,1610612752,0,0,0,0,0,0,0
1,7,2,1036,1610612745,1610612752,1,2,0,0,0,1,9
0,1,0,175,1610612742,1610612752,0,0,0,0,0,0,2
0,1,0,920,1610612760,1610612752,0,2,1,0,1,0,2
0,2,0,531,1610612748,1610612752,0,0,0,0,0,0,2
0,1,0,361,1610612751,1610612752,0,0,0,0,0,1,2
0,1,0,239,1610612766,1610612752,0,0,0,0,0,0,0
1,5,0,1182,1610612759,1610612752,1,1,0,0,0,3,6
0,0,0,365,1610612761,1610612752,0,0,0,0,2,1,0
0,5,0,461,1610612742,1610612752,0,1,0,0,0,2,4
0,7,0,1533,1610612741,1610612752,0,0,1,0,1,3,8
0,4,0,605,1610612756,1610612752,0,0,0,0,0,1,2
0,5,2,824,1610612761,1610612752,2,1,1,1,1,1,6
0,0,0,213,1610612764,1610612752,0,1,0,0,0,0,0
0,4,0,893,1610612758,1610612752,0,0,0,1,0,0,4
0,4,0,1251,1610612757,1610612752,0,0,0,0,1,2,4
0,1,0,99,1610612746,1610612752,0,0,0,0,0,0,0
3,12,0,1573,1610612765,1610612752,1,2,2,0,1,0,9
3,5,0,929,1610612749,1610612752,0,2,0,1,2,1,5
1,7,0,1294,1610612763,1610612752,1,2,2,0,2,1,4
5,7,0,1066,1610612764,1610612752,2,0,1,0,2,2,11
6,16,0,1575,1610612745,1610612752,0,1,1,1,3,3,21
2,9,0,1818,1610612766,1610612752,0,2,0,1,1,2,6
1,8,3,1281,1610612749,1610612752,1,0,0,0,0,3,13
0,0,0,268,1610612740,1610612752,0,0,0,0,1,1,0
0,1,0,497,1610612755,1610612752,2,2,0,0,1,0,0
0,4,0,570,1610612766,1610612752,0,1,0,0,0,3,2
0,0,0,143,1610612744,1610612752,0,0,0,0,0,1,0
0,9,0,1145,1610612739,1610612752,4,0,1,0,1,1,10
0,1,0,380,1610612765,1610612752,0,0,0,0,0,0,0
1,3,2,564,1610612758,1610612752,0,0,0,0,0,1,5
0,2,0,314,1610612754,1610612752,0,0,0,0,1,0,2
1,5,2,1212,1610612743,1610612752,0,1,0,0,2,0,1
0,2,0,676,1610612762,1610612752,0,1,0,0,0,0,0
2,11,2,1045,1610612744,1610612752,4,2,0,1,0,2,7
1,7,0,1338,1610612756,1610612752,0,0,0,0,0,0,7
1,4,2,1359,1610612759,1610612752,0,1,1,0,1,4,6
0,2,0,746,1610612750,1610612752,0,1,1,0,1,3,2
0,2,2,1812,1610612755,1610612752,1,2,1,1,1,0,1
0,4,0,567,1610612761,1610612752,4,1,0,0,0,0,2
