@relation Kirk_Hinrich
@attribute box_fg3a Continuous
@attribute box_fga Continuous
@attribute box_fta Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
4,6,0,1769,1610612748,1610612741,0,3,0,0,2,6,6
1,6,3,990,1610612752,1610612741,0,1,1,0,5,3,9
4,8,2,1172,1610612755,1610612741,0,6,2,0,3,1,9
2,5,6,1856,1610612754,1610612741,0,5,0,1,3,4,12
1,2,0,1342,1610612762,1610612741,0,2,3,0,0,2,2
4,6,4,1494,1610612739,1610612741,1,7,1,0,1,5,6
7,11,3,2398,1610612761,1610612741,1,4,2,1,2,3,12
3,10,4,1954,1610612754,1610612741,0,8,0,1,3,3,13
0,5,0,1536,1610612766,1610612741,0,7,0,2,0,0,2
2,5,1,1863,1610612743,1610612741,1,4,0,0,2,1,7
3,12,4,2018,1610612757,1610612741,1,3,1,0,0,4,13
3,7,3,1668,1610612746,1610612741,0,7,0,0,3,3,9
0,4,2,2139,1610612762,1610612741,0,4,0,0,2,3,1
7,10,3,2228,1610612765,1610612741,0,7,3,0,4,4,13
1,10,2,2097,1610612739,1610612741,0,2,0,1,1,5,12
8,15,5,3188,1610612740,1610612741,1,11,2,0,3,3,13
4,7,2,1714,1610612748,1610612741,1,7,0,0,2,5,13
7,10,0,2178,1610612765,1610612741,0,4,4,1,5,1,3
4,10,2,2395,1610612749,1610612741,2,6,3,0,1,3,1
5,11,4,2386,1610612752,1610612741,1,3,4,0,3,3,11
9,12,0,2173,1610612749,1610612741,0,8,0,0,3,2,13
1,5,0,1218,1610612751,1610612741,1,4,1,1,1,2,6
1,4,0,1535,1610612742,1610612741,0,3,2,0,0,1,5
1,3,6,1848,1610612763,1610612741,1,4,1,1,1,4,6
4,9,2,1678,1610612761,1610612741,0,3,0,1,1,2,4
3,7,0,1705,1610612738,1610612741,0,4,0,0,1,3,4
2,3,0,1170,1610612737,1610612741,0,2,1,0,0,4,5
2,5,2,1885,1610612756,1610612741,1,3,0,2,1,1,9
4,9,2,1996,1610612749,1610612741,1,6,0,0,0,3,6
5,8,6,1838,1610612766,1610612741,1,5,0,0,2,5,12
0,10,2,1659,1610612764,1610612741,2,8,0,0,4,5,8
2,11,0,1539,1610612753,1610612741,0,1,1,0,1,3,7
6,15,0,1709,1610612764,1610612741,0,5,0,3,2,2,18
2,6,2,1771,1610612755,1610612741,1,6,1,1,1,5,6
1,4,0,1156,1610612747,1610612741,0,3,1,0,3,3,4
1,8,2,1299,1610612759,1610612741,1,2,1,0,1,4,11
1,5,0,1108,1610612740,1610612741,0,0,0,0,0,0,4
6,8,0,1148,1610612758,1610612741,0,3,1,0,2,2,2
