@relation Blake_Griffin
@attribute box_fg3a Continuous
@attribute box_fga Continuous
@attribute box_fta Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
0,15,10,2409,1610612747,1610612746,2,3,1,0,4,1,19
1,12,8,2053,1610612744,1610612746,0,2,2,1,3,6,23
1,13,8,2483,1610612758,1610612746,3,7,0,2,2,2,20
0,13,4,1905,1610612745,1610612746,2,2,1,1,2,5,18
0,20,6,2403,1610612753,1610612746,0,2,2,1,1,2,23
1,15,5,2298,1610612748,1610612746,2,2,1,0,3,3,27
1,16,6,2041,1610612745,1610612746,1,2,1,0,3,5,22
0,22,4,2358,1610612750,1610612746,1,5,0,0,0,3,25
0,14,9,2279,1610612760,1610612746,6,7,3,0,5,5,22
0,19,11,2399,1610612751,1610612746,3,2,0,1,3,5,30
0,21,3,1998,1610612763,1610612746,5,1,2,1,1,4,23
0,19,0,2299,1610612750,1610612746,1,2,2,2,2,4,20
0,23,4,2199,1610612760,1610612746,2,5,2,0,3,1,27
2,10,13,2414,1610612758,1610612746,3,4,1,0,6,5,16
0,10,4,1638,1610612741,1610612746,2,2,1,3,2,4,15
0,13,6,2144,1610612752,1610612746,3,2,0,1,3,3,15
0,15,10,2337,1610612758,1610612746,2,1,0,0,4,4,21
0,13,5,2192,1610612754,1610612746,3,2,1,0,5,3,16
0,17,4,2194,1610612737,1610612746,1,4,0,1,0,2,24
0,15,4,1800,1610612763,1610612746,5,5,1,0,2,3,14
0,12,6,2246,1610612739,1610612746,3,4,1,0,2,4,10
2,14,14,2373,1610612755,1610612746,0,0,1,3,1,5,26
1,16,4,2492,1610612738,1610612746,1,4,1,0,4,3,18
0,8,13,1783,1610612751,1610612746,3,3,1,0,3,2,12
1,13,4,2341,1610612764,1610612746,1,5,2,1,3,2,16
0,14,15,2037,1610612759,1610612746,2,2,0,0,3,3,27
3,16,4,1914,1610612740,1610612746,3,5,0,1,3,6,21
1,17,10,2143,1610612743,1610612746,5,4,1,1,3,2,24
0,20,11,2448,1610612750,1610612746,3,2,4,0,2,6,32
1,16,6,1951,1610612744,1610612746,3,5,0,0,4,3,20
1,27,5,2475,1610612757,1610612746,3,1,1,2,2,2,35
0,20,17,2289,1610612762,1610612746,1,3,1,1,8,2,40
0,15,7,1708,1610612756,1610612746,2,1,1,0,4,4,15
2,20,4,2287,1610612766,1610612746,2,2,0,0,4,4,31
1,18,13,2468,1610612742,1610612746,5,5,0,1,0,3,25
0,15,7,2103,1610612759,1610612746,2,2,0,0,1,2,19
1,12,8,1427,1610612753,1610612746,2,6,3,0,2,4,16
0,14,17,2483,1610612738,1610612746,1,8,2,0,2,4,29
0,15,11,1788,1610612747,1610612746,2,4,4,2,4,2,33
1,11,16,2404,1610612742,1610612746,1,8,1,0,5,3,23
3,20,9,2381,1610612752,1610612746,0,2,3,1,4,5,32
1,18,8,2076,1610612754,1610612746,3,4,1,1,1,4,19
2,16,12,1969,1610612765,1610612746,3,5,1,0,4,3,25
0,20,6,2246,1610612766,1610612746,1,6,1,0,3,3,27
0,18,7,2226,1610612741,1610612746,4,7,0,0,0,2,26
0,18,13,2364,1610612761,1610612746,2,2,1,0,0,5,30
1,13,5,1706,1610612749,1610612746,2,2,2,1,3,3,20
