@relation Cory_Joseph
@attribute box_fg3a Continuous
@attribute box_fga Continuous
@attribute box_fta Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
0,0,0,21,1610612747,1610612759,0,0,0,0,0,0,0
0,0,0,138,1610612756,1610612759,0,1,0,0,0,0,0
0,1,2,419,1610612752,1610612759,1,0,0,0,0,0,4
0,4,6,428,1610612755,1610612759,1,2,0,0,1,1,6
1,3,2,505,1610612764,1610612759,0,1,0,0,2,3,1
0,0,0,22,1610612762,1610612759,0,0,0,0,0,0,0
0,1,0,64,1610612738,1610612759,0,0,0,0,1,0,2
0,5,5,1129,1610612739,1610612759,0,2,0,0,2,3,8
0,3,2,593,1610612740,1610612759,0,2,0,0,1,0,6
0,0,0,19,1610612760,1610612759,0,0,0,0,0,0,0
1,6,6,1500,1610612753,1610612759,0,4,1,0,0,0,13
0,5,8,1199,1610612750,1610612759,1,2,3,0,1,2,13
0,3,0,346,1610612754,1610612759,1,0,0,0,0,0,4
1,3,0,460,1610612761,1610612759,0,1,1,0,0,0,4
0,10,1,1162,1610612749,1610612759,2,2,0,0,0,4,10
0,2,0,328,1610612750,1610612759,0,1,0,0,0,1,2
0,2,0,62,1610612762,1610612759,1,0,1,0,0,0,0
0,1,4,695,1610612746,1610612759,1,1,0,0,2,3,4
0,5,0,989,1610612756,1610612759,0,0,0,0,1,3,4
1,3,0,816,1610612744,1610612759,1,2,0,0,4,1,5
0,1,0,100,1610612760,1610612759,0,0,0,0,0,0,0
1,2,2,338,1610612745,1610612759,0,2,0,0,0,0,4
0,0,0,13,1610612758,1610612759,0,0,0,0,0,0,0
1,3,2,504,1610612751,1610612759,2,0,0,1,0,0,4
0,1,0,232,1610612746,1610612759,0,0,0,0,0,1,2
2,5,4,1034,1610612742,1610612759,0,5,3,0,1,0,9
0,4,0,1194,1610612750,1610612759,0,1,0,1,0,1,0
3,6,0,901,1610612740,1610612759,0,0,0,1,1,1,7
0,2,0,627,1610612762,1610612759,0,0,1,0,1,1,4
3,8,2,1561,1610612749,1610612759,1,3,0,0,1,2,12
1,3,0,746,1610612760,1610612759,1,2,0,1,0,2,2
1,10,0,1836,1610612737,1610612759,4,3,2,0,1,0,8
2,6,2,1606,1610612748,1610612759,1,2,2,1,0,2,6
1,5,2,1364,1610612745,1610612759,0,5,0,0,0,3,8
0,4,2,1578,1610612741,1610612759,0,1,1,1,2,3,8
