@relation Kenneth_Faried
@attribute box_fg3a Continuous
@attribute box_fga Continuous
@attribute box_fta Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
1,4,4,898,1610612758,1610612743,2,0,0,0,0,1,5
0,7,8,1463,1610612757,1610612743,6,0,0,1,0,1,11
0,14,2,1697,1610612759,1610612743,2,2,1,0,0,1,15
0,6,0,1577,1610612737,1610612743,4,4,1,1,2,2,4
0,4,1,1208,1610612756,1610612743,1,1,0,0,0,2,3
0,11,3,1689,1610612762,1610612743,4,0,1,0,1,2,15
0,13,9,1774,1610612747,1610612743,7,2,0,0,1,2,21
0,12,0,1827,1610612750,1610612743,6,0,1,2,1,2,16
0,11,0,1520,1610612745,1610612743,5,1,1,0,1,4,8
0,4,2,1538,1610612760,1610612743,1,1,0,1,2,2,5
0,9,6,1770,1610612741,1610612743,4,2,1,2,1,4,12
0,7,6,1852,1610612742,1610612743,5,1,1,2,3,1,18
0,7,4,1509,1610612742,1610612743,3,0,2,1,1,1,10
0,7,1,1624,1610612750,1610612743,2,0,2,1,3,1,13
0,4,0,1260,1610612752,1610612743,0,0,1,0,0,0,4
0,10,2,1204,1610612761,1610612743,6,3,0,0,2,2,12
0,11,6,1475,1610612751,1610612743,3,0,0,0,1,1,15
0,6,1,1127,1610612739,1610612743,1,1,0,1,0,2,7
0,4,0,1502,1610612738,1610612743,4,1,1,2,2,2,4
1,5,1,850,1610612755,1610612743,3,0,0,0,0,3,6
0,8,2,1404,1610612764,1610612743,2,0,1,1,1,3,6
1,7,4,1071,1610612762,1610612743,4,0,0,2,0,2,7
0,9,2,1683,1610612740,1610612743,3,0,1,1,3,2,12
0,12,2,1660,1610612760,1610612743,3,1,1,1,1,0,13
0,7,0,1281,1610612756,1610612743,1,0,1,2,0,3,10
0,1,2,195,1610612746,1610612743,0,1,0,0,0,1,2
0,3,4,771,1610612763,1610612743,1,0,0,1,0,0,3
0,8,0,1311,1610612748,1610612743,1,0,0,1,2,2,8
0,9,3,1318,1610612755,1610612743,4,1,1,1,0,2,12
0,8,2,1721,1610612763,1610612743,2,1,0,0,2,2,16
0,13,4,1590,1610612747,1610612743,6,1,2,2,0,3,17
0,8,12,1935,1610612738,1610612743,3,1,0,1,2,3,21
0,9,4,1897,1610612760,1610612743,2,0,1,1,2,3,9
0,14,3,1767,1610612753,1610612743,3,4,2,1,3,4,17
0,7,4,1950,1610612762,1610612743,3,1,1,1,0,2,11
0,4,0,1026,1610612744,1610612743,0,0,1,2,3,5,4
0,6,4,1300,1610612739,1610612743,3,2,0,1,1,3,8
0,5,2,762,1610612756,1610612743,3,1,0,0,0,3,3
0,7,0,1287,1610612757,1610612743,1,2,0,1,2,3,8
0,9,2,2258,1610612754,1610612743,1,2,2,2,1,4,13
0,12,2,2056,1610612758,1610612743,4,4,1,1,1,3,15
0,11,0,1707,1610612766,1610612743,2,0,0,1,1,2,6
0,10,0,1930,1610612761,1610612743,1,0,1,4,3,1,12
0,13,9,1867,1610612746,1610612743,3,3,1,2,1,3,28
0,11,2,1915,1610612749,1610612743,1,1,2,1,0,4,10
0,9,2,1757,1610612752,1610612743,3,0,1,0,5,2,12
0,7,3,1172,1610612765,1610612743,1,1,0,1,2,2,11
0,8,4,1560,1610612754,1610612743,3,0,1,0,2,3,8
0,6,2,1143,1610612750,1610612743,1,1,2,2,2,3,6
0,15,9,2111,1610612756,1610612743,4,2,3,0,2,5,21
0,15,5,2311,1610612749,1610612743,4,2,1,0,3,1,26
0,9,0,1610,1610612741,1610612743,2,1,0,0,2,2,8
0,10,0,1777,1610612758,1610612743,1,1,1,1,4,2,10
0,10,4,1309,1610612757,1610612743,2,3,0,0,1,2,11
0,11,3,1579,1610612751,1610612743,4,1,1,1,4,1,14
0,12,7,1909,1610612757,1610612743,5,2,0,1,1,2,16
0,11,5,1935,1610612750,1610612743,3,0,3,1,1,5,21
0,10,6,1922,1610612742,1610612743,3,4,0,0,2,1,16
0,20,6,2264,1610612747,1610612743,3,2,3,1,2,4,32
0,12,6,2312,1610612740,1610612743,4,2,0,0,3,5,22
0,10,2,1871,1610612766,1610612743,1,0,0,1,3,2,15
0,18,8,1949,1610612753,1610612743,4,1,0,1,1,1,26
0,15,8,1807,1610612748,1610612743,3,1,3,0,2,2,24
0,13,13,1625,1610612737,1610612743,1,1,0,1,1,4,25
0,14,7,2016,1610612746,1610612743,6,2,1,1,1,3,18
0,8,10,1947,1610612765,1610612743,2,2,1,1,2,2,15
0,10,2,1276,1610612742,1610612743,2,3,3,1,1,2,6
0,15,5,1905,1610612764,1610612743,1,0,1,3,2,2,20
0,12,2,1676,1610612760,1610612743,5,0,2,0,1,3,11
0,15,10,2030,1610612759,1610612743,3,1,4,1,3,5,24
0,12,10,1617,1610612759,1610612743,3,4,0,0,1,0,18
0,14,9,1908,1610612763,1610612743,5,2,3,1,2,2,17
0,19,8,1606,1610612740,1610612743,2,2,0,3,1,5,34
0,13,4,1410,1610612763,1610612743,5,2,1,0,5,2,17
0,17,2,2298,1610612745,1610612743,3,1,1,2,2,4,16
0,17,2,1582,1610612745,1610612743,1,1,0,0,3,4,23
0,18,7,1974,1610612744,1610612743,8,1,1,0,6,0,18
0,19,3,2537,1610612762,1610612743,6,5,0,0,6,3,24
0,12,8,1706,1610612746,1610612743,3,0,1,0,1,5,21
