@relation Chris_Paul
@attribute box_fg3a Continuous
@attribute box_fga Continuous
@attribute box_fta Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
2,13,5,2158,1610612747,1610612746,0,11,5,0,1,4,15
6,20,17,2246,1610612744,1610612746,1,15,6,0,6,4,42
5,14,9,2157,1610612758,1610612746,2,10,0,0,3,4,26
3,13,8,1997,1610612745,1610612746,0,17,2,0,2,2,23
2,19,2,2119,1610612753,1610612746,2,10,2,0,4,6,18
3,11,5,2246,1610612748,1610612746,0,12,2,0,5,5,11
3,13,3,2230,1610612745,1610612746,2,13,2,0,3,5,14
2,14,8,2076,1610612750,1610612746,1,11,4,0,6,0,21
6,15,4,2452,1610612760,1610612746,0,16,3,1,2,1,14
4,12,4,2068,1610612751,1610612746,0,13,3,0,1,2,12
2,14,9,2127,1610612763,1610612746,1,11,0,0,2,3,18
5,16,3,2116,1610612750,1610612746,1,11,4,0,3,1,20
4,11,0,2117,1610612760,1610612746,0,12,0,0,3,2,17
4,13,8,2275,1610612758,1610612746,0,9,1,0,2,5,22
4,10,4,1632,1610612741,1610612746,0,17,2,1,1,1,16
5,9,7,1575,1610612752,1610612746,1,7,2,0,2,0,15
1,15,5,2040,1610612754,1610612746,0,10,1,0,1,4,17
3,17,6,2212,1610612737,1610612746,0,11,3,0,1,1,19
4,11,2,1627,1610612763,1610612746,0,8,2,1,2,3,15
6,16,6,2319,1610612739,1610612746,1,15,3,0,3,5,13
3,18,5,2061,1610612755,1610612746,0,13,3,0,4,3,25
2,16,8,2188,1610612738,1610612746,1,9,2,0,3,0,22
3,13,7,1688,1610612751,1610612746,0,2,0,0,0,3,20
7,14,11,1969,1610612764,1610612746,1,12,3,0,2,2,38
3,13,7,2148,1610612759,1610612746,1,7,4,0,2,1,23
4,13,4,2043,1610612740,1610612746,1,11,2,0,1,2,12
1,8,5,1821,1610612743,1610612746,0,11,3,0,3,2,10
5,19,8,2587,1610612750,1610612746,2,13,2,0,3,0,19
3,20,7,2398,1610612744,1610612746,0,11,2,0,3,3,26
3,29,1,2690,1610612757,1610612746,0,16,6,0,1,1,34
0,16,6,2228,1610612762,1610612746,2,9,5,0,2,3,21
0,14,2,1796,1610612756,1610612746,0,7,2,0,4,2,11
4,14,2,1943,1610612766,1610612746,0,14,1,0,3,1,17
6,8,4,1309,1610612742,1610612746,0,6,1,0,1,1,19
0,6,2,1364,1610612755,1610612746,1,8,4,0,4,1,7
0,15,2,2328,1610612757,1610612746,0,12,3,0,3,3,20
1,10,10,2259,1610612759,1610612746,0,9,4,0,2,4,11
3,13,11,2333,1610612763,1610612746,2,14,2,0,1,2,18
4,12,7,2347,1610612760,1610612746,1,12,0,0,1,2,18
0,10,7,1820,1610612740,1610612746,0,13,2,0,0,4,19
1,13,5,2340,1610612745,1610612746,0,9,2,0,1,4,14
2,11,7,1805,1610612740,1610612746,1,8,2,0,2,0,21
2,14,8,2250,1610612756,1610612746,0,9,1,0,5,3,14
3,12,1,1562,1610612747,1610612746,1,11,4,1,3,1,13
2,14,4,2155,1610612737,1610612746,1,10,2,0,2,4,19
1,16,5,2081,1610612756,1610612746,1,11,2,0,3,3,17
3,15,6,2297,1610612744,1610612746,1,12,3,0,2,3,16
1,12,3,2141,1610612762,1610612746,0,7,3,0,2,2,18
3,15,1,2177,1610612739,1610612746,0,15,2,0,0,2,16
2,19,11,2327,1610612743,1610612746,0,7,3,0,6,4,29
6,15,5,2246,1610612765,1610612746,1,15,6,0,2,2,28
1,13,4,2193,1610612749,1610612746,0,7,3,0,0,1,14
3,12,2,2118,1610612740,1610612746,1,12,3,0,2,3,2
8,18,10,2397,1610612742,1610612746,0,9,3,0,2,3,31
9,16,6,2338,1610612745,1610612746,1,12,3,0,1,4,30
5,16,8,2281,1610612750,1610612746,1,9,3,0,3,4,22
7,17,5,2116,1610612756,1610612746,0,9,3,0,2,3,20
7,14,2,2373,1610612742,1610612746,2,9,1,0,1,3,17
4,10,4,1702,1610612747,1610612746,0,6,3,0,3,0,23
7,17,9,2397,1610612760,1610612746,1,8,2,0,4,4,25
4,14,4,2150,1610612758,1610612746,2,10,0,0,2,3,17
5,10,4,1709,1610612743,1610612746,0,10,2,0,1,3,21
3,18,7,2256,1610612760,1610612746,2,7,3,1,0,3,22
5,9,8,2221,1610612747,1610612746,0,10,2,0,1,4,12
5,12,2,2246,1610612758,1610612746,1,11,4,1,0,3,16
2,12,2,2158,1610612762,1610612746,0,12,2,1,2,2,13
3,15,2,1864,1610612744,1610612746,0,12,4,0,2,2,15
3,18,4,2187,1610612757,1610612746,0,11,1,1,0,2,22
3,13,0,2314,1610612759,1610612746,0,9,1,0,4,4,12
6,13,8,2155,1610612756,1610612746,0,9,2,0,3,3,32
1,11,2,2225,1610612741,1610612746,0,7,1,1,1,2,12
2,13,0,1812,1610612753,1610612746,1,9,2,0,2,1,16
5,13,8,1977,1610612748,1610612746,0,12,1,0,1,0,26
2,13,7,2063,1610612763,1610612746,0,5,4,0,2,3,22
5,16,0,2308,1610612766,1610612746,0,15,0,1,1,3,22
4,12,2,2180,1610612765,1610612746,1,7,1,0,3,3,23
2,7,3,1961,1610612745,1610612746,0,7,5,0,0,2,10
3,13,2,2032,1610612762,1610612746,1,10,2,0,2,0,17
2,7,6,1475,1610612750,1610612746,1,8,1,0,2,2,12
5,10,2,1734,1610612753,1610612746,0,10,1,0,1,0,19
6,13,0,1794,1610612740,1610612746,0,16,0,0,2,2,18
9,23,4,2602,1610612756,1610612746,1,10,1,0,3,4,20
2,16,3,2229,1610612754,1610612746,1,15,3,0,4,4,17
4,14,4,2104,1610612764,1610612746,2,6,0,0,6,1,19
4,15,0,2134,1610612749,1610612746,2,7,1,0,6,6,10
3,7,1,1444,1610612765,1610612746,0,8,0,0,1,0,11
3,14,6,2267,1610612754,1610612746,0,9,5,0,1,2,20
4,17,0,2330,1610612743,1610612746,3,15,3,0,4,2,17
6,16,12,2186,1610612749,1610612746,1,9,2,1,2,3,27
6,17,7,2017,1610612759,1610612746,1,9,2,2,3,1,25
7,18,2,2338,1610612737,1610612746,2,7,5,0,3,2,19
4,18,8,2250,1610612744,1610612746,3,4,3,0,1,2,22
3,12,4,2053,1610612761,1610612746,0,8,1,0,1,3,10
5,14,4,2130,1610612762,1610612746,1,8,4,0,2,2,20
4,11,0,1654,1610612752,1610612746,1,8,0,0,3,1,5
5,11,7,1825,1610612755,1610612746,2,12,2,0,1,4,24
2,9,2,1984,1610612737,1610612746,0,10,0,0,3,6,10
6,15,2,1872,1610612747,1610612746,0,11,3,0,1,2,24
4,11,5,1800,1610612742,1610612746,0,13,1,0,0,0,17
8,17,2,2159,1610612748,1610612746,0,9,0,0,2,4,23
4,18,10,2431,1610612757,1610612746,0,10,2,0,3,4,23
7,15,7,2440,1610612739,1610612746,4,14,3,0,5,3,15
2,13,4,1953,1610612758,1610612746,2,9,1,0,1,1,12
2,9,2,2020,1610612738,1610612746,0,6,1,0,3,1,9
3,5,1,1441,1610612751,1610612746,1,17,3,0,2,0,6
5,11,7,2188,1610612756,1610612746,0,12,2,0,4,2,23
3,11,0,2086,1610612743,1610612746,0,8,1,0,3,1,15
6,16,5,2114,1610612762,1610612746,1,6,1,0,2,2,21
9,20,2,2294,1610612740,1610612746,0,7,3,0,1,2,24
3,16,0,1840,1610612759,1610612746,1,6,1,0,5,3,20
5,18,4,2266,1610612751,1610612746,0,8,3,0,3,4,20
4,14,2,1648,1610612739,1610612746,0,9,1,0,0,3,10
5,16,4,2386,1610612761,1610612746,0,9,2,0,3,2,22
4,13,4,2139,1610612760,1610612746,2,13,3,0,1,3,18
3,15,10,2417,1610612742,1610612746,0,13,2,0,3,3,25
5,14,4,2249,1610612745,1610612746,0,12,2,0,5,4,12
4,16,3,2426,1610612759,1610612746,0,16,1,0,4,5,22
1,10,0,1635,1610612758,1610612746,0,9,0,0,3,3,10
3,22,2,2368,1610612763,1610612746,0,10,2,2,4,0,30
4,18,4,2312,1610612745,1610612746,1,14,0,0,2,4,22
4,14,4,2371,1610612763,1610612746,1,13,2,0,1,4,19
4,19,6,2263,1610612741,1610612746,1,12,0,1,1,2,28
4,20,0,2203,1610612750,1610612746,0,14,3,0,1,1,26
6,29,6,2520,1610612757,1610612746,0,12,1,0,5,5,36
4,17,0,1870,1610612744,1610612746,3,11,2,0,5,4,14
1,6,0,1783,1610612750,1610612746,0,15,1,0,4,3,2
8,19,7,2212,1610612760,1610612746,0,9,2,0,5,3,33
2,8,0,1979,1610612742,1610612746,0,7,5,0,4,2,11
3,21,8,2198,1610612745,1610612746,0,5,2,0,3,4,23
7,16,6,2125,1610612766,1610612746,0,8,2,0,2,2,21
3,21,6,2212,1610612764,1610612746,0,15,1,0,1,3,30
4,19,8,2256,1610612740,1610612746,1,11,4,0,2,1,23
2,8,0,1702,1610612752,1610612746,2,16,4,0,5,1,11
5,15,4,1790,1610612755,1610612746,0,7,1,0,3,3,25
4,9,8,2074,1610612738,1610612746,1,10,2,1,4,1,21
6,17,12,2363,1610612744,1610612746,1,9,1,0,2,4,27
9,21,10,2364,1610612757,1610612746,1,17,4,0,1,2,41
4,10,8,1890,1610612743,1610612746,1,9,2,0,1,4,23
3,7,0,1783,1610612747,1610612746,0,15,2,0,1,1,7
4,13,2,2112,1610612763,1610612746,0,14,1,1,2,2,15
2,11,4,2221,1610612743,1610612746,1,9,2,0,1,2,17
11,17,0,1735,1610612756,1610612746,0,6,2,1,1,3,22
5,20,4,2267,1610612759,1610612746,0,6,2,0,3,3,32
5,15,2,2597,1610612759,1610612746,1,7,1,1,3,5,21
4,11,0,1996,1610612759,1610612746,0,4,2,0,6,4,7
6,19,10,2293,1610612759,1610612746,0,7,1,1,2,5,34
2,14,5,2452,1610612759,1610612746,1,10,2,0,0,3,19
7,21,4,2669,1610612759,1610612746,0,15,4,0,1,1,19
6,12,0,1388,1610612745,1610612746,0,7,2,0,1,2,12
4,9,5,1572,1610612745,1610612746,2,12,1,0,1,3,15
9,16,0,2088,1610612745,1610612746,0,10,1,0,2,3,22
5,19,11,2454,1610612745,1610612746,1,11,0,0,2,2,31
6,20,6,2698,1610612745,1610612746,2,10,4,0,4,5,26
4,14,6,2194,1610612758,1610612746,0,11,2,0,2,1,18
4,8,2,1463,1610612742,1610612746,0,5,1,0,0,1,9
5,13,8,2308,1610612758,1610612746,0,11,1,0,5,2,17
2,15,2,1847,1610612756,1610612746,0,5,1,0,5,3,17
3,15,7,1853,1610612744,1610612746,0,9,3,0,2,4,24
3,11,7,2073,1610612742,1610612746,0,11,0,0,2,2,11
9,22,4,1890,1610612744,1610612746,0,8,3,0,3,2,35
4,12,2,1711,1610612757,1610612746,0,8,1,0,1,3,11
4,13,2,2003,1610612761,1610612746,2,11,2,0,3,5,13
0,11,4,1687,1610612743,1610612746,0,10,3,0,0,1,15
2,15,2,2096,1610612762,1610612746,2,8,3,0,2,3,24
4,11,7,1716,1610612740,1610612746,0,8,2,0,0,1,17
1,12,6,1893,1610612750,1610612746,0,9,0,0,4,2,20
