@relation 1610612747
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0003, 13, F, 29.0, 14.0, 0.4827586206896552, 93.0, 42.0, 0.45161290322580644, 28.0, 18.0, 0.6428571428571429, 14400.0, '1610612746', 116.0, 11.0, 1309.090909090909
0017, 13, F, 18.0, 8.0, 0.4444444444444444, 89.0, 35.0, 0.39325842696629215, 21.0, 16.0, 0.7619047619047619, 14400.0, '1610612744', 94.0, 12.0, 1200.0
0032, 13, F, 27.0, 8.0, 0.2962962962962963, 82.0, 30.0, 0.36585365853658536, 24.0, 17.0, 0.7083333333333334, 14400.0, '1610612759', 85.0, 11.0, 1309.090909090909
0046, 13, F, 25.0, 9.0, 0.36, 89.0, 38.0, 0.42696629213483145, 24.0, 20.0, 0.8333333333333334, 14400.0, '1610612737', 105.0, 11.0, 1309.090909090909
0056, 13, F, 31.0, 12.0, 0.3870967741935484, 88.0, 39.0, 0.4431818181818182, 20.0, 14.0, 0.7, 14400.0, '1610612742', 104.0, 13.0, 1107.6923076923076
0072, 13, F, 35.0, 16.0, 0.45714285714285713, 92.0, 36.0, 0.391304347826087, 15.0, 11.0, 0.7333333333333333, 14400.0, '1610612745', 99.0, 10.0, 1440.0
0081, 13, F, 19.0, 6.0, 0.3157894736842105, 80.0, 31.0, 0.3875, 26.0, 17.0, 0.6538461538461539, 14400.0, '1610612740', 85.0, 9.0, 1600.0
0097, 13, F, 26.0, 10.0, 0.38461538461538464, 92.0, 35.0, 0.3804347826086957, 18.0, 10.0, 0.5555555555555556, 14400.0, '1610612750', 90.0, 11.0, 1309.090909090909
0110, 13, F, 20.0, 11.0, 0.55, 79.0, 44.0, 0.5569620253164557, 21.0, 17.0, 0.8095238095238095, 14400.0, '1610612740', 116.0, 13.0, 1107.6923076923076
0118, 13, F, 21.0, 8.0, 0.38095238095238093, 94.0, 37.0, 0.39361702127659576, 26.0, 17.0, 0.6538461538461539, 14401.0, '1610612743', 99.0, 10.0, 1440.1
0134, 13, F, 24.0, 10.0, 0.4166666666666667, 80.0, 35.0, 0.4375, 11.0, 6.0, 0.5454545454545454, 14400.0, '1610612763', 86.0, 10.0, 1440.0
0149, 13, F, 25.0, 10.0, 0.4, 90.0, 47.0, 0.5222222222222223, 10.0, 10.0, 1.0, 14400.0, '1610612765', 114.0, 10.0, 1440.0
0186, 13, F, 24.0, 11.0, 0.4583333333333333, 82.0, 39.0, 0.47560975609756095, 17.0, 13.0, 0.7647058823529411, 14400.0, '1610612744', 102.0, 9.0, 1600.0
0201, 13, F, 26.0, 8.0, 0.3076923076923077, 87.0, 40.0, 0.45977011494252873, 15.0, 12.0, 0.8, 14400.0, '1610612758', 100.0, 9.0, 1600.0
0212, 13, F, 28.0, 13.0, 0.4642857142857143, 83.0, 44.0, 0.5301204819277109, 13.0, 10.0, 0.7692307692307693, 14400.0, '1610612764', 111.0, 9.0, 1600.0
0218, 13, F, 30.0, 13.0, 0.43333333333333335, 85.0, 34.0, 0.4, 22.0, 18.0, 0.8181818181818182, 14401.0, '1610612751', 99.0, 10.0, 1440.1
0233, 13, F, 31.0, 14.0, 0.45161290322580644, 80.0, 36.0, 0.45, 30.0, 20.0, 0.6666666666666666, 14400.0, '1610612765', 106.0, 10.0, 1440.0
0255, 13, F, 28.0, 10.0, 0.35714285714285715, 87.0, 40.0, 0.45977011494252873, 23.0, 18.0, 0.782608695652174, 14400.0, '1610612757', 108.0, 10.0, 1440.0
0289, 13, F, 32.0, 12.0, 0.375, 86.0, 41.0, 0.47674418604651164, 18.0, 12.0, 0.6666666666666666, 14400.0, '1610612758', 106.0, 9.0, 1600.0
0303, 13, F, 28.0, 9.0, 0.32142857142857145, 79.0, 34.0, 0.43037974683544306, 20.0, 17.0, 0.85, 14400.0, '1610612761', 94.0, 10.0, 1440.0
0317, 13, F, 19.0, 5.0, 0.2631578947368421, 80.0, 39.0, 0.4875, 32.0, 25.0, 0.78125, 14400.0, '1610612756', 108.0, 9.0, 1600.0
0336, 13, F, 25.0, 7.0, 0.28, 87.0, 36.0, 0.41379310344827586, 31.0, 18.0, 0.5806451612903226, 14400.0, '1610612760', 97.0, 11.0, 1309.090909090909
0342, 13, F, 20.0, 7.0, 0.35, 77.0, 30.0, 0.38961038961038963, 23.0, 21.0, 0.9130434782608695, 14400.0, '1610612766', 88.0, 9.0, 1600.0
0357, 13, F, 21.0, 5.0, 0.23809523809523808, 82.0, 39.0, 0.47560975609756095, 21.0, 17.0, 0.8095238095238095, 14400.0, '1610612737', 100.0, 10.0, 1440.0
0366, 13, F, 22.0, 7.0, 0.3181818181818182, 75.0, 37.0, 0.49333333333333335, 19.0, 15.0, 0.7894736842105263, 14400.0, '1610612763', 96.0, 9.0, 1600.0
