@relation 1610612753
@attribute game_id NUMERIC
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_players_accounted NUMERIC
@attribute total_players_accounted NUMERIC
21300001, 19.0, 9.0, 0.47368421052631576, 93.0, 36.0, 0.3870967741935484, 10.0, 6.0, 0.6, 14400.0, '1610612754', 87.0, 11.0, 1309.090909090909
21300010, 27.0, 10.0, 0.37037037037037035, 100.0, 47.0, 0.47, 18.0, 11.0, 0.6111111111111112, 15900.0, '1610612750', 115.0, 10.0, 1590.0
21300021, 22.0, 11.0, 0.5, 70.0, 39.0, 0.5571428571428572, 27.0, 21.0, 0.7777777777777778, 14400.0, '1610612740', 110.0, 10.0, 1440.0
21300043, 17.0, 7.0, 0.4117647058823529, 89.0, 42.0, 0.47191011235955055, 22.0, 16.0, 0.7272727272727273, 14400.0, '1610612751', 107.0, 10.0, 1440.0
21300062, 16.0, 5.0, 0.3125, 82.0, 40.0, 0.4878048780487805, 17.0, 13.0, 0.7647058823529411, 14400.0, '1610612746', 98.0, 9.0, 1600.0
21300075, 20.0, 4.0, 0.2, 83.0, 33.0, 0.39759036144578314, 29.0, 19.0, 0.6551724137931034, 14400.0, '1610612738', 89.0, 9.0, 1600.0
21300086, 17.0, 8.0, 0.47058823529411764, 82.0, 38.0, 0.4634146341463415, 18.0, 10.0, 0.5555555555555556, 14400.0, '1610612737', 94.0, 10.0, 1440.0
21300101, 18.0, 7.0, 0.3888888888888889, 85.0, 39.0, 0.4588235294117647, 23.0, 20.0, 0.8695652173913043, 14400.0, '1610612738', 105.0, 10.0, 1440.0
21300111, 26.0, 9.0, 0.34615384615384615, 82.0, 35.0, 0.4268292682926829, 21.0, 15.0, 0.7142857142857143, 14401.0, '1610612749', 94.0, 11.0, 1309.1818181818182
21300137, 15.0, 4.0, 0.26666666666666666, 70.0, 37.0, 0.5285714285714286, 28.0, 22.0, 0.7857142857142857, 14400.0, '1610612742', 100.0, 10.0, 1440.0
