@relation 1610612748
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0002, 13, F, 20.0, 11.0, 0.55, 72.0, 37.0, 0.5138888888888888, 29.0, 22.0, 0.7586206896551724, 14400.0, '1610612741', 107.0, 9.0, 1600.0
0005, 13, F, 40.0, 16.0, 0.4, 85.0, 42.0, 0.49411764705882355, 13.0, 10.0, 0.7692307692307693, 14400.0, '1610612755', 110.0, 10.0, 1440.0
0028, 13, F, 14.0, 7.0, 0.5, 67.0, 32.0, 0.47761194029850745, 36.0, 29.0, 0.8055555555555556, 14400.0, '1610612751', 100.0, 11.0, 1309.090909090909
0042, 13, F, 27.0, 11.0, 0.4074074074074074, 70.0, 37.0, 0.5285714285714286, 27.0, 18.0, 0.6666666666666666, 14400.0, '1610612764', 103.0, 10.0, 1440.0
0051, 13, F, 23.0, 10.0, 0.43478260869565216, 83.0, 41.0, 0.4939759036144578, 14.0, 12.0, 0.8571428571428571, 14400.0, '1610612761', 104.0, 11.0, 1309.090909090909
0070, 13, F, 16.0, 5.0, 0.3125, 71.0, 38.0, 0.5352112676056338, 33.0, 21.0, 0.6363636363636364, 14400.0, '1610612746', 102.0, 10.0, 1440.0
0089, 13, F, 10.0, 5.0, 0.5, 71.0, 41.0, 0.5774647887323944, 34.0, 23.0, 0.6764705882352942, 14401.0, '1610612738', 110.0, 10.0, 1440.1
0107, 13, F, 23.0, 12.0, 0.5217391304347826, 79.0, 46.0, 0.5822784810126582, 24.0, 14.0, 0.5833333333333334, 14400.0, '1610612749', 118.0, 12.0, 1200.0
0130, 13, F, 13.0, 5.0, 0.38461538461538464, 74.0, 40.0, 0.5405405405405406, 30.0, 25.0, 0.8333333333333334, 14400.0, '1610612742', 110.0, 9.0, 1600.0
0136, 13, F, 15.0, 6.0, 0.4, 69.0, 35.0, 0.5072463768115942, 23.0, 21.0, 0.9130434782608695, 14400.0, '1610612766', 97.0, 10.0, 1440.0
