@relation Utah_Jazz
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Brooklyn_Nets,Boston_Celtics,Memphis_Grizzlies,Utah_Jazz,Milwaukee_Bucks,Orlando_Magic,Sacramento_Kings,Washington_Wizards,Philadelphia_76ers,New York_Knicks,Dallas_Mavericks,New Orleans_Pelicans,Portland_Trail Blazers,Detroit_Pistons,Miami_Heat,Chicago_Bulls,Oklahoma City_Thunder,Denver_Nuggets,Charlotte_Hornets,Cleveland_Cavaliers,Minnesota_Timberwolves,Toronto_Raptors,Golden State_Warriors,Houston_Rockets,San Antonio_Spurs,Atlanta_Hawks,Los Angeles_Lakers,Los Angeles_Clippers,Indiana_Pacers,Phoenix_Suns}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0014, 13, F, 22.0, 6.0, 0.2727272727272727, 79.0, 36.0, 0.45569620253164556, 30.0, 20.0, 0.6666666666666666, 14401.0, 'Oklahoma City_Thunder', 98.0, 9.0, 1600.111111111111
0030, 13, F, 17.0, 5.0, 0.29411764705882354, 85.0, 31.0, 0.36470588235294116, 27.0, 17.0, 0.6296296296296297, 14400.0, 'Phoenix_Suns', 84.0, 10.0, 1440.0
0038, 13, F, 22.0, 4.0, 0.18181818181818182, 81.0, 34.0, 0.41975308641975306, 27.0, 21.0, 0.7777777777777778, 14400.0, 'Houston_Rockets', 93.0, 9.0, 1600.0
0052, 13, F, 18.0, 4.0, 0.2222222222222222, 82.0, 31.0, 0.3780487804878049, 30.0, 22.0, 0.7333333333333333, 14400.0, 'Brooklyn_Nets', 88.0, 11.0, 1309.090909090909
0064, 13, F, 10.0, 1.0, 0.1, 80.0, 37.0, 0.4625, 18.0, 12.0, 0.6666666666666666, 14400.0, 'Boston_Celtics', 87.0, 10.0, 1440.0
0079, 13, F, 20.0, 7.0, 0.35, 85.0, 25.0, 0.29411764705882354, 25.0, 16.0, 0.64, 14400.0, 'Chicago_Bulls', 73.0, 11.0, 1309.090909090909
0085, 13, F, 18.0, 3.0, 0.16666666666666666, 77.0, 34.0, 0.44155844155844154, 24.0, 20.0, 0.8333333333333334, 14400.0, 'Toronto_Raptors', 91.0, 11.0, 1309.090909090909
0104, 13, F, 17.0, 3.0, 0.17647058823529413, 77.0, 31.0, 0.4025974025974026, 23.0, 16.0, 0.6956521739130435, 14400.0, 'Denver_Nuggets', 81.0, 9.0, 1600.0
0119, 13, F, 22.0, 9.0, 0.4090909090909091, 72.0, 37.0, 0.5138888888888888, 39.0, 28.0, 0.717948717948718, 14400.0, 'New Orleans_Pelicans', 111.0, 9.0, 1600.0
0133, 13, F, 16.0, 5.0, 0.3125, 91.0, 35.0, 0.38461538461538464, 11.0, 7.0, 0.6363636363636364, 14400.0, 'San Antonio_Spurs', 82.0, 10.0, 1440.0
0145, 13, F, 17.0, 8.0, 0.47058823529411764, 77.0, 35.0, 0.45454545454545453, 16.0, 10.0, 0.625, 14400.0, 'Golden State_Warriors', 88.0, 11.0, 1309.090909090909
0154, 13, F, 15.0, 7.0, 0.4666666666666667, 81.0, 32.0, 0.3950617283950617, 19.0, 16.0, 0.8421052631578947, 14400.0, 'Golden State_Warriors', 87.0, 11.0, 1309.090909090909
