@relation Memphis_Grizzlies
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Boston_Celtics,Phoenix_Suns,New_York_Knicks,Charlotte_Hornets,Utah_Jazz,Dallas_Mavericks,Toronto_Raptors,Portland_Trail_Blazers,Detroit_Pistons,Chicago_Bulls,Denver_Nuggets,Orlando_Magic,Cleveland_Cavaliers,Philadelphia_76ers,Oklahoma_City_Thunder,Brooklyn_Nets,Minnesota_Timberwolves,Los_Angeles_Clippers,Sacramento_Kings,Golden_State_Warriors,Los_Angeles_Lakers,San_Antonio_Spurs,New_Orleans_Pelicans,Milwaukee_Bucks,Memphis_Grizzlies,Houston_Rockets,Washington_Wizards,Atlanta_Hawks,Miami_Heat,Indiana_Pacers}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0013, 13, F, 15.0, 8.0, 0.5333333333333333, 93.0, 39.0, 0.41935483870967744, 15.0, 8.0, 0.5333333333333333, 14400.0, 'San_Antonio_Spurs', 94.0, 12.0, 1200.0
0026, 13, F, 18.0, 6.0, 0.3333333333333333, 77.0, 40.0, 0.5194805194805194, 30.0, 25.0, 0.8333333333333334, 15900.0, 'Detroit_Pistons', 111.0, 10.0, 1590.0
0036, 13, F, 16.0, 3.0, 0.1875, 87.0, 37.0, 0.42528735632183906, 26.0, 22.0, 0.8461538461538461, 14401.0, 'Dallas_Mavericks', 99.0, 12.0, 1200.0833333333333
0049, 13, F, 15.0, 5.0, 0.3333333333333333, 74.0, 36.0, 0.4864864864864865, 22.0, 18.0, 0.8181818181818182, 14401.0, 'Boston_Celtics', 95.0, 11.0, 1309.1818181818182
0065, 13, F, 15.0, 4.0, 0.26666666666666666, 71.0, 34.0, 0.4788732394366197, 14.0, 12.0, 0.8571428571428571, 14400.0, 'New_Orleans_Pelicans', 84.0, 13.0, 1107.6923076923076
0091, 13, F, 13.0, 5.0, 0.38461538461538464, 79.0, 42.0, 0.5316455696202531, 25.0, 19.0, 0.76, 14400.0, 'Golden_State_Warriors', 108.0, 11.0, 1309.090909090909
0099, 13, F, 8.0, 4.0, 0.5, 75.0, 31.0, 0.41333333333333333, 19.0, 13.0, 0.6842105263157895, 14400.0, 'Indiana_Pacers', 79.0, 11.0, 1309.090909090909
0114, 13, F, 21.0, 6.0, 0.2857142857142857, 82.0, 35.0, 0.4268292682926829, 17.0, 11.0, 0.6470588235294118, 14401.0, 'Toronto_Raptors', 87.0, 12.0, 1200.0833333333333
0134, 13, F, 13.0, 1.0, 0.07692307692307693, 85.0, 37.0, 0.43529411764705883, 14.0, 14.0, 1.0, 14401.0, 'Los_Angeles_Lakers', 89.0, 9.0, 1600.111111111111
0148, 13, F, 13.0, 4.0, 0.3076923076923077, 72.0, 40.0, 0.5555555555555556, 18.0, 13.0, 0.7222222222222222, 14400.0, 'Sacramento_Kings', 97.0, 10.0, 1440.0
