@relation 1610612763
@attribute game_id NUMERIC
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_players_accounted NUMERIC
@attribute total_players_accounted NUMERIC
21300013, 15.0, 8.0, 0.5333333333333333, 93.0, 39.0, 0.41935483870967744, 15.0, 8.0, 0.5333333333333333, 14400.0, '1610612759', 94.0, 12.0, 1200.0
21300026, 18.0, 6.0, 0.3333333333333333, 77.0, 40.0, 0.5194805194805194, 30.0, 25.0, 0.8333333333333334, 15900.0, '1610612765', 111.0, 10.0, 1590.0
21300036, 16.0, 3.0, 0.1875, 87.0, 37.0, 0.42528735632183906, 26.0, 22.0, 0.8461538461538461, 14401.0, '1610612742', 99.0, 12.0, 1200.0833333333333
21300049, 15.0, 5.0, 0.3333333333333333, 74.0, 36.0, 0.4864864864864865, 22.0, 18.0, 0.8181818181818182, 14401.0, '1610612738', 95.0, 11.0, 1309.1818181818182
21300065, 15.0, 4.0, 0.26666666666666666, 71.0, 34.0, 0.4788732394366197, 14.0, 12.0, 0.8571428571428571, 14400.0, '1610612740', 84.0, 13.0, 1107.6923076923076
21300091, 13.0, 5.0, 0.38461538461538464, 79.0, 42.0, 0.5316455696202531, 25.0, 19.0, 0.76, 14400.0, '1610612744', 108.0, 11.0, 1309.090909090909
21300099, 8.0, 4.0, 0.5, 75.0, 31.0, 0.41333333333333333, 19.0, 13.0, 0.6842105263157895, 14400.0, '1610612754', 79.0, 11.0, 1309.090909090909
21300114, 21.0, 6.0, 0.2857142857142857, 82.0, 35.0, 0.4268292682926829, 17.0, 11.0, 0.6470588235294118, 14401.0, '1610612761', 87.0, 12.0, 1200.0833333333333
21300134, 13.0, 1.0, 0.07692307692307693, 85.0, 37.0, 0.43529411764705883, 14.0, 14.0, 1.0, 14401.0, '1610612747', 89.0, 9.0, 1600.111111111111
21300148, 13.0, 4.0, 0.3076923076923077, 72.0, 40.0, 0.5555555555555556, 18.0, 13.0, 0.7222222222222222, 14400.0, '1610612758', 97.0, 10.0, 1440.0
21300155, 12.0, 5.0, 0.4166666666666667, 81.0, 39.0, 0.48148148148148145, 30.0, 23.0, 0.7666666666666667, 14400.0, '1610612746', 106.0, 9.0, 1600.0
21300173, 12.0, 3.0, 0.25, 88.0, 34.0, 0.38636363636363635, 19.0, 17.0, 0.8947368421052632, 15900.0, '1610612744', 88.0, 9.0, 1766.6666666666667
21300181, 11.0, 3.0, 0.2727272727272727, 80.0, 35.0, 0.4375, 17.0, 13.0, 0.7647058823529411, 14400.0, '1610612759', 86.0, 10.0, 1440.0
21300206, 13.0, 4.0, 0.3076923076923077, 82.0, 34.0, 0.4146341463414634, 18.0, 14.0, 0.7777777777777778, 14400.0, '1610612745', 86.0, 10.0, 1440.0
21300217, 9.0, 3.0, 0.3333333333333333, 80.0, 36.0, 0.45, 31.0, 25.0, 0.8064516129032258, 14400.0, '1610612738', 100.0, 9.0, 1600.0
21300243, 15.0, 7.0, 0.4666666666666667, 77.0, 36.0, 0.4675324675324675, 12.0, 9.0, 0.75, 14400.0, '1610612751', 88.0, 10.0, 1440.0
21300265, 14.0, 5.0, 0.35714285714285715, 84.0, 46.0, 0.5476190476190477, 21.0, 13.0, 0.6190476190476191, 14400.0, '1610612756', 110.0, 10.0, 1440.0
21300278, 13.0, 3.0, 0.23076923076923078, 77.0, 29.0, 0.37662337662337664, 26.0, 20.0, 0.7692307692307693, 14400.0, '1610612746', 81.0, 11.0, 1309.090909090909
21300293, 10.0, 2.0, 0.2, 85.0, 31.0, 0.36470588235294116, 22.0, 18.0, 0.8181818181818182, 14400.0, '1610612744', 82.0, 10.0, 1440.0
21300307, 17.0, 10.0, 0.5882352941176471, 86.0, 36.0, 0.4186046511627907, 17.0, 12.0, 0.7058823529411765, 14400.0, '1610612753', 94.0, 9.0, 1600.0
21300320, 15.0, 6.0, 0.4, 81.0, 34.0, 0.41975308641975306, 34.0, 26.0, 0.7647058823529411, 14400.0, '1610612760', 100.0, 9.0, 1600.0
21300335, 15.0, 6.0, 0.4, 80.0, 40.0, 0.5, 17.0, 12.0, 0.7058823529411765, 14400.0, '1610612740', 98.0, 10.0, 1440.0
21300351, 15.0, 5.0, 0.3333333333333333, 83.0, 37.0, 0.4457831325301205, 20.0, 14.0, 0.7, 14400.0, '1610612750', 93.0, 10.0, 1440.0
21300366, 16.0, 5.0, 0.3125, 91.0, 37.0, 0.4065934065934066, 17.0, 13.0, 0.7647058823529411, 14402.0, '1610612747', 92.0, 11.0, 1309.2727272727273
21300377, 18.0, 8.0, 0.4444444444444444, 93.0, 37.0, 0.3978494623655914, 14.0, 9.0, 0.6428571428571429, 14400.0, '1610612742', 91.0, 10.0, 1440.0
21300392, 9.0, 1.0, 0.1111111111111111, 82.0, 39.0, 0.47560975609756095, 19.0, 16.0, 0.8421052631578947, 14400.0, '1610612752', 95.0, 10.0, 1440.0
21300413, 20.0, 11.0, 0.55, 83.0, 39.0, 0.46987951807228917, 20.0, 15.0, 0.75, 14400.0, '1610612762', 104.0, 10.0, 1440.0
21300424, 18.0, 5.0, 0.2777777777777778, 93.0, 38.0, 0.40860215053763443, 20.0, 11.0, 0.55, 14400.0, '1610612745', 92.0, 10.0, 1440.0
21300443, 19.0, 8.0, 0.42105263157894735, 91.0, 47.0, 0.5164835164835165, 25.0, 18.0, 0.72, 14400.0, '1610612743', 120.0, 12.0, 1200.0
21300454, 5.0, 0.0, 0.0, 78.0, 35.0, 0.44871794871794873, 28.0, 21.0, 0.75, 14399.0, '1610612741', 91.0, 10.0, 1439.9
21300478, 14.0, 3.0, 0.21428571428571427, 92.0, 44.0, 0.4782608695652174, 14.0, 8.0, 0.5714285714285714, 14400.0, '1610612756', 99.0, 10.0, 1440.0
21300487, 12.0, 5.0, 0.4166666666666667, 76.0, 37.0, 0.4868421052631579, 38.0, 29.0, 0.7631578947368421, 14401.0, '1610612743', 108.0, 11.0, 1309.1818181818182
21300498, 15.0, 8.0, 0.5333333333333333, 92.0, 43.0, 0.4673913043478261, 22.0, 18.0, 0.8181818181818182, 14400.0, '1610612765', 112.0, 11.0, 1309.090909090909
21300514, 17.0, 6.0, 0.35294117647058826, 99.0, 46.0, 0.46464646464646464, 15.0, 10.0, 0.6666666666666666, 15901.0, '1610612759', 108.0, 10.0, 1590.1
21300534, 15.0, 6.0, 0.4, 86.0, 42.0, 0.4883720930232558, 23.0, 14.0, 0.6086956521739131, 14400.0, '1610612756', 104.0, 10.0, 1440.0
21300553, 15.0, 6.0, 0.4, 83.0, 43.0, 0.5180722891566265, 20.0, 16.0, 0.8, 14400.0, '1610612737', 108.0, 10.0, 1440.0
21300564, 14.0, 4.0, 0.2857142857142857, 80.0, 32.0, 0.4, 27.0, 22.0, 0.8148148148148148, 14400.0, '1610612760', 90.0, 11.0, 1309.090909090909
21300570, 20.0, 5.0, 0.25, 82.0, 33.0, 0.4024390243902439, 18.0, 11.0, 0.6111111111111112, 14401.0, '1610612749', 82.0, 11.0, 1309.1818181818182
21300588, 17.0, 6.0, 0.35294117647058826, 78.0, 36.0, 0.46153846153846156, 18.0, 13.0, 0.7222222222222222, 14400.0, '1610612758', 91.0, 10.0, 1440.0
21300611, 19.0, 7.0, 0.3684210526315789, 74.0, 31.0, 0.4189189189189189, 28.0, 23.0, 0.8214285714285714, 14400.0, '1610612740', 92.0, 11.0, 1309.090909090909
21300642, 7.0, 4.0, 0.5714285714285714, 78.0, 36.0, 0.46153846153846156, 16.0, 12.0, 0.75, 14400.0, '1610612745', 88.0, 10.0, 1440.0
21300649, 19.0, 7.0, 0.3684210526315789, 88.0, 41.0, 0.4659090909090909, 14.0, 10.0, 0.7142857142857143, 14401.0, '1610612745', 99.0, 11.0, 1309.1818181818182
21300672, 13.0, 6.0, 0.46153846153846156, 83.0, 43.0, 0.5180722891566265, 10.0, 6.0, 0.6, 14400.0, '1610612757', 98.0, 12.0, 1200.0
21300684, 14.0, 4.0, 0.2857142857142857, 75.0, 41.0, 0.5466666666666666, 16.0, 13.0, 0.8125, 14400.0, '1610612758', 99.0, 10.0, 1440.0
21300691, 12.0, 4.0, 0.3333333333333333, 80.0, 38.0, 0.475, 22.0, 14.0, 0.6363636363636364, 14400.0, '1610612750', 94.0, 9.0, 1600.0
21300702, 10.0, 6.0, 0.6, 79.0, 38.0, 0.4810126582278481, 22.0, 17.0, 0.7727272727272727, 14400.0, '1610612749', 99.0, 11.0, 1309.090909090909
21300716, 16.0, 2.0, 0.125, 81.0, 32.0, 0.3950617283950617, 15.0, 11.0, 0.7333333333333333, 14400.0, '1610612760', 77.0, 10.0, 1440.0
21300730, 16.0, 6.0, 0.375, 69.0, 37.0, 0.5362318840579711, 22.0, 16.0, 0.7272727272727273, 14400.0, '1610612742', 96.0, 10.0, 1440.0
21300750, 12.0, 4.0, 0.3333333333333333, 90.0, 37.0, 0.4111111111111111, 1.0, 1.0, 1.0, 14400.0, '1610612737', 79.0, 10.0, 1440.0
21300760, 14.0, 3.0, 0.21428571428571427, 86.0, 33.0, 0.38372093023255816, 16.0, 14.0, 0.875, 15900.0, '1610612739', 83.0, 11.0, 1445.4545454545455
21300773, 13.0, 3.0, 0.23076923076923078, 70.0, 33.0, 0.4714285714285714, 27.0, 23.0, 0.8518518518518519, 14399.0, '1610612764', 92.0, 10.0, 1439.9
21300778, 12.0, 2.0, 0.16666666666666666, 77.0, 36.0, 0.4675324675324675, 18.0, 12.0, 0.6666666666666666, 14401.0, '1610612753', 86.0, 11.0, 1309.1818181818182
21300796, 12.0, 6.0, 0.5, 75.0, 37.0, 0.49333333333333335, 24.0, 18.0, 0.75, 14400.0, '1610612752', 98.0, 10.0, 1440.0
21300821, 15.0, 5.0, 0.3333333333333333, 87.0, 42.0, 0.4827586206896552, 15.0, 13.0, 0.8666666666666667, 14400.0, '1610612746', 102.0, 11.0, 1309.090909090909
