@relation 1610612756
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0015, 13, F, 19.0, 4.0, 0.21052631578947367, 83.0, 43.0, 0.5180722891566265, 18.0, 14.0, 0.7777777777777778, 14400.0, '1610612757', 104.0, 9.0, 1600.0
0030, 13, F, 22.0, 6.0, 0.2727272727272727, 83.0, 31.0, 0.37349397590361444, 24.0, 19.0, 0.7916666666666666, 14400.0, '1610612762', 87.0, 12.0, 1200.0
0044, 13, F, 37.0, 14.0, 0.3783783783783784, 80.0, 32.0, 0.4, 22.0, 18.0, 0.8181818181818182, 14400.0, '1610612760', 96.0, 11.0, 1309.090909090909
0055, 13, F, 25.0, 12.0, 0.48, 78.0, 39.0, 0.5, 22.0, 14.0, 0.6363636363636364, 14400.0, '1610612740', 104.0, 10.0, 1440.0
0068, 13, F, 19.0, 7.0, 0.3684210526315789, 85.0, 42.0, 0.49411764705882355, 9.0, 5.0, 0.5555555555555556, 14400.0, '1610612759', 96.0, 10.0, 1440.0
0083, 13, F, 20.0, 9.0, 0.45, 83.0, 40.0, 0.4819277108433735, 32.0, 25.0, 0.78125, 14401.0, '1610612743', 114.0, 10.0, 1440.1
0096, 13, F, 22.0, 7.0, 0.3181818181818182, 78.0, 38.0, 0.48717948717948717, 23.0, 18.0, 0.782608695652174, 14401.0, '1610612740', 101.0, 11.0, 1309.1818181818182
0120, 13, F, 15.0, 5.0, 0.3333333333333333, 86.0, 37.0, 0.43023255813953487, 13.0, 10.0, 0.7692307692307693, 14401.0, '1610612757', 89.0, 10.0, 1440.1
0132, 13, F, 28.0, 10.0, 0.35714285714285715, 79.0, 34.0, 0.43037974683544306, 25.0, 20.0, 0.8, 15901.0, '1610612751', 98.0, 11.0, 1445.5454545454545
0160, 13, F, 29.0, 10.0, 0.3448275862068966, 79.0, 37.0, 0.46835443037974683, 28.0, 20.0, 0.7142857142857143, 14401.0, '1610612758', 104.0, 11.0, 1309.1818181818182
0171, 13, F, 33.0, 15.0, 0.45454545454545453, 85.0, 38.0, 0.4470588235294118, 22.0, 15.0, 0.6818181818181818, 14401.0, '1610612758', 106.0, 11.0, 1309.1818181818182
0176, 13, F, 23.0, 10.0, 0.43478260869565216, 70.0, 33.0, 0.4714285714285714, 38.0, 22.0, 0.5789473684210527, 14400.0, '1610612766', 98.0, 9.0, 1600.0
