@relation New Orleans_Pelicans
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Miami_Heat,Philadelphia_76ers,Charlotte_Hornets,Detroit_Pistons,Denver_Nuggets,Washington_Wizards,Chicago_Bulls,Orlando_Magic,Houston_Rockets,Atlanta_Hawks,New_York_Knicks,Golden_State_Warriors,Oklahoma_City_Thunder,Phoenix_Suns,Los_Angeles_Lakers,Indiana_Pacers,Dallas_Mavericks,Toronto_Raptors,Cleveland_Cavaliers,San_Antonio_Spurs,Portland_Trail_Blazers,Minnesota_Timberwolves,Brooklyn_Nets,Los_Angeles_Clippers,Boston_Celtics,Milwaukee_Bucks,New_Orleans_Pelicans,Utah_Jazz,Sacramento_Kings,Memphis_Grizzlies}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0011, 13, F, 11.0, 5.0, 0.45454545454545453, 85.0, 34.0, 0.4, 21.0, 17.0, 0.8095238095238095, 14400.0, 'Indiana_Pacers', 90.0, 11.0, 1309.090909090909
0021, 13, F, 12.0, 6.0, 0.5, 92.0, 32.0, 0.34782608695652173, 26.0, 20.0, 0.7692307692307693, 14400.0, 'Orlando_Magic', 90.0, 12.0, 1200.0
0035, 13, F, 13.0, 7.0, 0.5384615384615384, 75.0, 37.0, 0.49333333333333335, 28.0, 24.0, 0.8571428571428571, 14401.0, 'Charlotte_Hornets', 105.0, 11.0, 1309.1818181818182
0055, 13, F, 18.0, 10.0, 0.5555555555555556, 85.0, 37.0, 0.43529411764705883, 19.0, 14.0, 0.7368421052631579, 14400.0, 'Phoenix_Suns', 98.0, 9.0, 1600.0
0065, 13, F, 13.0, 4.0, 0.3076923076923077, 78.0, 38.0, 0.48717948717948717, 21.0, 19.0, 0.9047619047619048, 14400.0, 'Memphis_Grizzlies', 99.0, 11.0, 1309.090909090909
0081, 13, F, 9.0, 3.0, 0.3333333333333333, 87.0, 38.0, 0.4367816091954023, 22.0, 17.0, 0.7727272727272727, 14401.0, 'Los Angeles_Lakers', 96.0, 13.0, 1107.7692307692307
0096, 13, F, 13.0, 4.0, 0.3076923076923077, 88.0, 39.0, 0.4431818181818182, 13.0, 12.0, 0.9230769230769231, 14401.0, 'Phoenix_Suns', 94.0, 11.0, 1309.1818181818182
0110, 13, F, 10.0, 3.0, 0.3, 84.0, 34.0, 0.40476190476190477, 33.0, 24.0, 0.7272727272727273, 14399.0, 'Los Angeles_Lakers', 95.0, 12.0, 1199.9166666666667
0119, 13, F, 12.0, 5.0, 0.4166666666666667, 85.0, 42.0, 0.49411764705882355, 20.0, 16.0, 0.8, 14400.0, 'Utah_Jazz', 105.0, 10.0, 1440.0
0143, 13, F, 28.0, 13.0, 0.4642857142857143, 86.0, 52.0, 0.6046511627906976, 27.0, 18.0, 0.6666666666666666, 14400.0, 'Philadelphia_76ers', 135.0, 13.0, 1107.6923076923076
