@relation Golden State_Warriors
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Miami_Heat,Philadelphia_76ers,Charlotte_Hornets,Detroit_Pistons,Denver_Nuggets,Washington_Wizards,Chicago_Bulls,Orlando_Magic,Houston_Rockets,Atlanta_Hawks,New_York_Knicks,Golden_State_Warriors,Oklahoma_City_Thunder,Phoenix_Suns,Los_Angeles_Lakers,Indiana_Pacers,Dallas_Mavericks,Toronto_Raptors,Cleveland_Cavaliers,San_Antonio_Spurs,Portland_Trail_Blazers,Minnesota_Timberwolves,Brooklyn_Nets,Los_Angeles_Clippers,Boston_Celtics,Milwaukee_Bucks,New_Orleans_Pelicans,Utah_Jazz,Sacramento_Kings,Memphis_Grizzlies}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0017, 13, F, 27.0, 15.0, 0.5555555555555556, 86.0, 46.0, 0.5348837209302325, 23.0, 18.0, 0.782608695652174, 14400.0, 'Los Angeles_Lakers', 125.0, 12.0, 1200.0
0019, 13, F, 21.0, 12.0, 0.5714285714285714, 76.0, 40.0, 0.5263157894736842, 33.0, 23.0, 0.696969696969697, 14401.0, 'Los Angeles_Clippers', 115.0, 12.0, 1200.0833333333333
0040, 13, F, 27.0, 11.0, 0.4074074074074074, 76.0, 39.0, 0.5131578947368421, 12.0, 9.0, 0.75, 14401.0, 'Sacramento_Kings', 98.0, 11.0, 1309.1818181818182
0048, 13, F, 38.0, 15.0, 0.39473684210526316, 92.0, 41.0, 0.44565217391304346, 20.0, 13.0, 0.65, 14400.0, 'Philadelphia_76ers', 110.0, 12.0, 1200.0
0067, 13, F, 20.0, 8.0, 0.4, 84.0, 42.0, 0.5, 20.0, 14.0, 0.7, 14400.0, 'Minnesota_Timberwolves', 106.0, 13.0, 1107.6923076923076
0082, 13, F, 20.0, 8.0, 0.4, 71.0, 29.0, 0.4084507042253521, 10.0, 8.0, 0.8, 14400.0, 'San Antonio_Spurs', 74.0, 9.0, 1600.0
0091, 13, F, 30.0, 10.0, 0.3333333333333333, 78.0, 33.0, 0.4230769230769231, 26.0, 14.0, 0.5384615384615384, 14400.0, 'Memphis_Grizzlies', 90.0, 13.0, 1107.6923076923076
0109, 13, F, 16.0, 8.0, 0.5, 70.0, 42.0, 0.6, 26.0, 21.0, 0.8076923076923077, 14400.0, 'Detroit_Pistons', 113.0, 12.0, 1200.0
0124, 13, F, 23.0, 14.0, 0.6086956521739131, 94.0, 45.0, 0.4787234042553192, 14.0, 12.0, 0.8571428571428571, 14400.0, 'Oklahoma City_Thunder', 116.0, 9.0, 1600.0
0145, 13, F, 21.0, 9.0, 0.42857142857142855, 80.0, 41.0, 0.5125, 14.0, 11.0, 0.7857142857142857, 14401.0, 'Utah_Jazz', 102.0, 12.0, 1200.0833333333333
