@relation 1610612766
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_players_accounted NUMERIC
@attribute total_players_accounted NUMERIC
@data
0009, 13, F, 10.0, 4.0, 0.4, 90.0, 33.0, 0.36666666666666664, 20.0, 13.0, 0.65, 14400.0, '1610612745', 83.0, 11.0, 1309.090909090909
0020, 13, F, 12.0, 3.0, 0.25, 73.0, 33.0, 0.4520547945205479, 34.0, 21.0, 0.6176470588235294, 14400.0, '1610612739', 90.0, 9.0, 1600.0
0035, 13, F, 21.0, 3.0, 0.14285714285714285, 80.0, 30.0, 0.375, 36.0, 21.0, 0.5833333333333334, 14400.0, '1610612740', 84.0, 12.0, 1200.0
0054, 13, F, 21.0, 8.0, 0.38095238095238093, 71.0, 30.0, 0.4225352112676056, 42.0, 34.0, 0.8095238095238095, 14400.0, '1610612752', 102.0, 10.0, 1440.0
0060, 13, F, 15.0, 3.0, 0.2, 73.0, 36.0, 0.4931506849315068, 30.0, 17.0, 0.5666666666666667, 14400.0, '1610612761', 92.0, 9.0, 1600.0
0073, 13, F, 16.0, 4.0, 0.25, 76.0, 31.0, 0.40789473684210525, 30.0, 25.0, 0.8333333333333334, 14400.0, '1610612752', 91.0, 10.0, 1440.0
0098, 13, F, 13.0, 5.0, 0.38461538461538464, 81.0, 33.0, 0.4074074074074074, 29.0, 23.0, 0.7931034482758621, 14400.0, '1610612737', 94.0, 10.0, 1440.0
0113, 13, F, 12.0, 3.0, 0.25, 82.0, 30.0, 0.36585365853658536, 30.0, 26.0, 0.8666666666666667, 14400.0, '1610612738', 89.0, 9.0, 1600.0
0129, 13, F, 20.0, 8.0, 0.4, 80.0, 32.0, 0.4, 20.0, 14.0, 0.7, 14401.0, '1610612739', 86.0, 9.0, 1600.111111111111
0136, 13, F, 27.0, 8.0, 0.2962962962962963, 83.0, 29.0, 0.3493975903614458, 20.0, 15.0, 0.75, 14400.0, '1610612748', 81.0, 9.0, 1600.0
0151, 13, F, 16.0, 7.0, 0.4375, 91.0, 33.0, 0.3626373626373626, 16.0, 8.0, 0.5, 14400.0, '1610612741', 81.0, 9.0, 1600.0
0161, 13, F, 13.0, 5.0, 0.38461538461538464, 81.0, 36.0, 0.4444444444444444, 30.0, 18.0, 0.6, 14400.0, '1610612751', 95.0, 10.0, 1440.0
0176, 13, F, 14.0, 3.0, 0.21428571428571427, 77.0, 32.0, 0.4155844155844156, 33.0, 24.0, 0.7272727272727273, 14400.0, '1610612756', 91.0, 10.0, 1440.0
0193, 13, F, 14.0, 5.0, 0.35714285714285715, 77.0, 38.0, 0.4935064935064935, 27.0, 15.0, 0.5555555555555556, 14400.0, '1610612749', 96.0, 12.0, 1200.0
0202, 13, F, 9.0, 3.0, 0.3333333333333333, 74.0, 33.0, 0.44594594594594594, 20.0, 17.0, 0.85, 14400.0, '1610612738', 86.0, 10.0, 1440.0
0215, 13, F, 9.0, 3.0, 0.3333333333333333, 83.0, 26.0, 0.3132530120481928, 28.0, 19.0, 0.6785714285714286, 14400.0, '1610612754', 74.0, 12.0, 1200.0
0228, 13, F, 15.0, 3.0, 0.2, 79.0, 35.0, 0.4430379746835443, 31.0, 19.0, 0.6129032258064516, 14400.0, '1610612749', 92.0, 12.0, 1200.0
0252, 13, F, 15.0, 4.0, 0.26666666666666666, 76.0, 35.0, 0.4605263157894737, 28.0, 24.0, 0.8571428571428571, 14399.0, '1610612748', 98.0, 10.0, 1439.9
0266, 13, F, 17.0, 3.0, 0.17647058823529413, 78.0, 30.0, 0.38461538461538464, 25.0, 19.0, 0.76, 14400.0, '1610612742', 82.0, 11.0, 1309.090909090909
0280, 13, F, 21.0, 4.0, 0.19047619047619047, 91.0, 42.0, 0.46153846153846156, 25.0, 17.0, 0.68, 14400.0, '1610612755', 105.0, 11.0, 1309.090909090909
0304, 13, F, 12.0, 6.0, 0.5, 94.0, 43.0, 0.4574468085106383, 29.0, 23.0, 0.7931034482758621, 14400.0, '1610612744', 115.0, 9.0, 1600.0
0318, 13, F, 17.0, 4.0, 0.23529411764705882, 84.0, 31.0, 0.36904761904761907, 18.0, 17.0, 0.9444444444444444, 14400.0, '1610612753', 83.0, 9.0, 1600.0
0329, 13, F, 12.0, 4.0, 0.3333333333333333, 83.0, 39.0, 0.46987951807228917, 17.0, 12.0, 0.7058823529411765, 14400.0, '1610612754', 94.0, 10.0, 1440.0
0342, 13, F, 13.0, 2.0, 0.15384615384615385, 89.0, 39.0, 0.43820224719101125, 8.0, 5.0, 0.625, 14400.0, '1610612747', 85.0, 9.0, 1600.0
0364, 13, F, 17.0, 8.0, 0.47058823529411764, 78.0, 35.0, 0.44871794871794873, 24.0, 17.0, 0.7083333333333334, 14400.0, '1610612758', 95.0, 9.0, 1600.0
0371, 13, F, 15.0, 8.0, 0.5333333333333333, 81.0, 37.0, 0.4567901234567901, 34.0, 22.0, 0.6470588235294118, 15900.0, '1610612761', 104.0, 10.0, 1590.0
0386, 13, F, 10.0, 3.0, 0.3, 84.0, 44.0, 0.5238095238095238, 28.0, 25.0, 0.8928571428571429, 14400.0, '1610612765', 116.0, 11.0, 1309.090909090909
0394, 13, F, 12.0, 2.0, 0.16666666666666666, 83.0, 36.0, 0.43373493975903615, 16.0, 11.0, 0.6875, 14400.0, '1610612762', 85.0, 10.0, 1440.0
0407, 13, F, 17.0, 10.0, 0.5882352941176471, 99.0, 43.0, 0.43434343434343436, 20.0, 15.0, 0.75, 15900.0, '1610612749', 111.0, 10.0, 1590.0
0427, 13, F, 23.0, 9.0, 0.391304347826087, 80.0, 30.0, 0.375, 20.0, 16.0, 0.8, 14400.0, '1610612760', 85.0, 10.0, 1440.0
0440, 13, F, 26.0, 10.0, 0.38461538461538464, 104.0, 45.0, 0.4326923076923077, 22.0, 16.0, 0.7272727272727273, 15900.0, '1610612737', 116.0, 10.0, 1590.0
0458, 13, F, 14.0, 7.0, 0.5, 84.0, 31.0, 0.36904761904761907, 15.0, 11.0, 0.7333333333333333, 14400.0, '1610612762', 80.0, 9.0, 1600.0
0472, 13, F, 21.0, 6.0, 0.2857142857142857, 76.0, 29.0, 0.3815789473684211, 22.0, 21.0, 0.9545454545454546, 14400.0, '1610612746', 85.0, 10.0, 1440.0
0480, 13, F, 16.0, 7.0, 0.4375, 79.0, 34.0, 0.43037974683544306, 36.0, 29.0, 0.8055555555555556, 14401.0, '1610612757', 104.0, 11.0, 1309.1818181818182
0497, 13, F, 15.0, 9.0, 0.6, 83.0, 45.0, 0.5421686746987951, 23.0, 14.0, 0.6086956521739131, 14400.0, '1610612758', 113.0, 9.0, 1600.0
0508, 13, F, 16.0, 6.0, 0.375, 72.0, 31.0, 0.4305555555555556, 24.0, 15.0, 0.625, 14400.0, '1610612764', 83.0, 9.0, 1600.0
0535, 13, F, 19.0, 8.0, 0.42105263157894735, 84.0, 37.0, 0.44047619047619047, 14.0, 10.0, 0.7142857142857143, 14400.0, '1610612750', 92.0, 12.0, 1200.0
0547, 13, F, 11.0, 4.0, 0.36363636363636365, 79.0, 37.0, 0.46835443037974683, 20.0, 19.0, 0.95, 14401.0, '1610612741', 97.0, 10.0, 1440.1
0562, 13, F, 14.0, 6.0, 0.42857142857142855, 75.0, 38.0, 0.5066666666666667, 33.0, 26.0, 0.7878787878787878, 14400.0, '1610612752', 108.0, 12.0, 1200.0
0567, 13, F, 20.0, 5.0, 0.25, 88.0, 35.0, 0.3977272727272727, 26.0, 17.0, 0.6538461538461539, 14400.0, '1610612755', 92.0, 10.0, 1440.0
0582, 13, F, 15.0, 7.0, 0.4666666666666667, 74.0, 39.0, 0.527027027027027, 35.0, 26.0, 0.7428571428571429, 14400.0, '1610612753', 111.0, 10.0, 1440.0
0593, 13, F, 17.0, 7.0, 0.4117647058823529, 75.0, 36.0, 0.48, 23.0, 17.0, 0.7391304347826086, 15900.0, '1610612748', 96.0, 10.0, 1590.0
0608, 13, F, 16.0, 9.0, 0.5625, 65.0, 32.0, 0.49230769230769234, 33.0, 27.0, 0.8181818181818182, 14400.0, '1610612761', 100.0, 10.0, 1440.0
0621, 13, F, 15.0, 5.0, 0.3333333333333333, 84.0, 39.0, 0.4642857142857143, 20.0, 12.0, 0.6, 14400.0, '1610612746', 95.0, 10.0, 1440.0
0640, 13, F, 24.0, 10.0, 0.4166666666666667, 76.0, 37.0, 0.4868421052631579, 14.0, 12.0, 0.8571428571428571, 14400.0, '1610612752', 96.0, 10.0, 1440.0
0646, 13, F, 19.0, 6.0, 0.3157894736842105, 88.0, 37.0, 0.42045454545454547, 10.0, 7.0, 0.7, 14401.0, '1610612741', 87.0, 10.0, 1440.1
0682, 13, F, 14.0, 5.0, 0.35714285714285715, 78.0, 33.0, 0.4230769230769231, 42.0, 30.0, 0.7142857142857143, 14400.0, '1610612743', 101.0, 10.0, 1440.0
0695, 13, F, 11.0, 2.0, 0.18181818181818182, 88.0, 46.0, 0.5227272727272727, 22.0, 16.0, 0.7272727272727273, 14400.0, '1610612747', 110.0, 10.0, 1440.0
0706, 13, F, 23.0, 8.0, 0.34782608695652173, 79.0, 33.0, 0.4177215189873418, 29.0, 21.0, 0.7241379310344828, 14400.0, '1610612756', 95.0, 11.0, 1309.090909090909
0724, 13, F, 13.0, 5.0, 0.38461538461538464, 78.0, 37.0, 0.47435897435897434, 19.0, 12.0, 0.631578947368421, 14400.0, '1610612744', 91.0, 9.0, 1600.0
0749, 13, F, 16.0, 6.0, 0.375, 89.0, 39.0, 0.43820224719101125, 22.0, 16.0, 0.7272727272727273, 14401.0, '1610612759', 100.0, 10.0, 1440.1
0770, 13, F, 24.0, 12.0, 0.5, 82.0, 45.0, 0.5487804878048781, 15.0, 12.0, 0.8, 14400.0, '1610612742', 114.0, 12.0, 1200.0
0781, 13, F, 27.0, 10.0, 0.37037037037037035, 87.0, 36.0, 0.41379310344827586, 15.0, 7.0, 0.4666666666666667, 14400.0, '1610612751', 89.0, 11.0, 1309.090909090909
0795, 13, F, 17.0, 7.0, 0.4117647058823529, 75.0, 39.0, 0.52, 37.0, 23.0, 0.6216216216216216, 14400.0, '1610612765', 108.0, 9.0, 1600.0
0801, 13, F, 20.0, 8.0, 0.4, 82.0, 42.0, 0.5121951219512195, 31.0, 24.0, 0.7741935483870968, 14400.0, '1610612765', 116.0, 12.0, 1200.0
0815, 13, F, 15.0, 3.0, 0.2, 80.0, 31.0, 0.3875, 36.0, 25.0, 0.6944444444444444, 14400.0, '1610612740', 90.0, 10.0, 1440.0
0825, 13, F, 20.0, 8.0, 0.4, 82.0, 30.0, 0.36585365853658536, 27.0, 24.0, 0.8888888888888888, 14400.0, '1610612763', 92.0, 10.0, 1440.0
