@relation Orlando_Magic
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Brooklyn_Nets,Boston_Celtics,Memphis_Grizzlies,Utah_Jazz,Milwaukee_Bucks,Orlando_Magic,Sacramento_Kings,Washington_Wizards,Philadelphia_76ers,New York_Knicks,Dallas_Mavericks,New Orleans_Pelicans,Portland_Trail Blazers,Detroit_Pistons,Miami_Heat,Chicago_Bulls,Oklahoma City_Thunder,Denver_Nuggets,Charlotte_Hornets,Cleveland_Cavaliers,Minnesota_Timberwolves,Toronto_Raptors,Golden State_Warriors,Houston_Rockets,San Antonio_Spurs,Atlanta_Hawks,Los Angeles_Lakers,Los Angeles_Clippers,Indiana_Pacers,Phoenix_Suns}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0001, 13, F, 19.0, 9.0, 0.47368421052631576, 93.0, 36.0, 0.3870967741935484, 10.0, 6.0, 0.6, 14400.0, 'Indiana_Pacers', 87.0, 11.0, 1309.090909090909
0010, 13, F, 27.0, 10.0, 0.37037037037037035, 100.0, 47.0, 0.47, 18.0, 11.0, 0.6111111111111112, 15900.0, 'Minnesota_Timberwolves', 115.0, 10.0, 1590.0
0021, 13, F, 22.0, 11.0, 0.5, 70.0, 39.0, 0.5571428571428572, 27.0, 21.0, 0.7777777777777778, 14400.0, 'New Orleans_Pelicans', 110.0, 10.0, 1440.0
0043, 13, F, 17.0, 7.0, 0.4117647058823529, 89.0, 42.0, 0.47191011235955055, 22.0, 16.0, 0.7272727272727273, 14400.0, 'Brooklyn_Nets', 107.0, 10.0, 1440.0
0062, 13, F, 16.0, 5.0, 0.3125, 82.0, 40.0, 0.4878048780487805, 17.0, 13.0, 0.7647058823529411, 14400.0, 'Los Angeles_Clippers', 98.0, 9.0, 1600.0
0075, 13, F, 20.0, 4.0, 0.2, 83.0, 33.0, 0.39759036144578314, 29.0, 19.0, 0.6551724137931034, 14400.0, 'Boston_Celtics', 89.0, 9.0, 1600.0
0086, 13, F, 17.0, 8.0, 0.47058823529411764, 82.0, 38.0, 0.4634146341463415, 18.0, 10.0, 0.5555555555555556, 14400.0, 'Atlanta_Hawks', 94.0, 10.0, 1440.0
0101, 13, F, 18.0, 7.0, 0.3888888888888889, 85.0, 39.0, 0.4588235294117647, 23.0, 20.0, 0.8695652173913043, 14400.0, 'Boston_Celtics', 105.0, 10.0, 1440.0
0111, 13, F, 26.0, 9.0, 0.34615384615384615, 82.0, 35.0, 0.4268292682926829, 21.0, 15.0, 0.7142857142857143, 14401.0, 'Milwaukee_Bucks', 94.0, 11.0, 1309.1818181818182
0137, 13, F, 15.0, 4.0, 0.26666666666666666, 70.0, 37.0, 0.5285714285714286, 28.0, 22.0, 0.7857142857142857, 14400.0, 'Dallas_Mavericks', 100.0, 10.0, 1440.0
0164, 13, F, 29.0, 15.0, 0.5172413793103449, 71.0, 29.0, 0.4084507042253521, 21.0, 19.0, 0.9047619047619048, 14400.0, 'Miami_Heat', 92.0, 11.0, 1309.090909090909
0191, 13, F, 23.0, 10.0, 0.43478260869565216, 73.0, 34.0, 0.4657534246575342, 29.0, 21.0, 0.7241379310344828, 14400.0, 'Miami_Heat', 99.0, 9.0, 1600.0
0199, 13, F, 21.0, 6.0, 0.2857142857142857, 84.0, 39.0, 0.4642857142857143, 14.0, 12.0, 0.8571428571428571, 14400.0, 'Phoenix_Suns', 96.0, 9.0, 1600.0
0213, 13, F, 22.0, 8.0, 0.36363636363636365, 83.0, 42.0, 0.5060240963855421, 20.0, 17.0, 0.85, 14400.0, 'Atlanta_Hawks', 109.0, 12.0, 1200.0
0216, 13, F, 19.0, 4.0, 0.21052631578947367, 82.0, 43.0, 0.524390243902439, 21.0, 15.0, 0.7142857142857143, 14400.0, 'Philadelphia_76ers', 105.0, 11.0, 1309.090909090909
