@relation New York_Knicks
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Brooklyn_Nets,Boston_Celtics,Memphis_Grizzlies,Utah_Jazz,Milwaukee_Bucks,Orlando_Magic,Sacramento_Kings,Washington_Wizards,Philadelphia_76ers,New York_Knicks,Dallas_Mavericks,New Orleans_Pelicans,Portland_Trail Blazers,Detroit_Pistons,Miami_Heat,Chicago_Bulls,Oklahoma City_Thunder,Denver_Nuggets,Charlotte_Hornets,Cleveland_Cavaliers,Minnesota_Timberwolves,Toronto_Raptors,Golden State_Warriors,Houston_Rockets,San Antonio_Spurs,Atlanta_Hawks,Los Angeles_Lakers,Los Angeles_Clippers,Indiana_Pacers,Phoenix_Suns}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0008, 13, F, 13.0, 3.0, 0.23076923076923078, 71.0, 36.0, 0.5070422535211268, 17.0, 15.0, 0.8823529411764706, 14400.0, 'Milwaukee_Bucks', 90.0, 10.0, 1440.0
0018, 13, F, 24.0, 9.0, 0.375, 86.0, 31.0, 0.36046511627906974, 14.0, 10.0, 0.7142857142857143, 14400.0, 'Chicago_Bulls', 81.0, 10.0, 1440.0
0045, 13, F, 32.0, 9.0, 0.28125, 89.0, 40.0, 0.449438202247191, 13.0, 11.0, 0.8461538461538461, 14400.0, 'Minnesota_Timberwolves', 100.0, 9.0, 1600.0
0054, 13, F, 28.0, 8.0, 0.2857142857142857, 82.0, 35.0, 0.4268292682926829, 23.0, 19.0, 0.8260869565217391, 14400.0, 'Charlotte_Hornets', 97.0, 11.0, 1309.090909090909
0073, 13, F, 26.0, 12.0, 0.46153846153846156, 90.0, 42.0, 0.4666666666666667, 9.0, 5.0, 0.5555555555555556, 14400.0, 'Charlotte_Hornets', 101.0, 12.0, 1200.0
0094, 13, F, 22.0, 6.0, 0.2727272727272727, 82.0, 31.0, 0.3780487804878049, 29.0, 21.0, 0.7241379310344828, 14400.0, 'San Antonio_Spurs', 89.0, 12.0, 1200.0
0116, 13, F, 34.0, 12.0, 0.35294117647058826, 88.0, 37.0, 0.42045454545454547, 13.0, 9.0, 0.6923076923076923, 14400.0, 'Atlanta_Hawks', 95.0, 10.0, 1440.0
0123, 13, F, 20.0, 8.0, 0.4, 87.0, 38.0, 0.4367816091954023, 27.0, 22.0, 0.8148148148148148, 14400.0, 'Houston_Rockets', 106.0, 10.0, 1440.0
0139, 13, F, 30.0, 10.0, 0.3333333333333333, 90.0, 34.0, 0.37777777777777777, 16.0, 12.0, 0.75, 14401.0, 'Atlanta_Hawks', 90.0, 11.0, 1309.1818181818182
0157, 13, F, 24.0, 6.0, 0.25, 76.0, 33.0, 0.4342105263157895, 18.0, 14.0, 0.7777777777777778, 14400.0, 'Detroit_Pistons', 86.0, 9.0, 1600.0
0163, 13, F, 30.0, 8.0, 0.26666666666666666, 100.0, 37.0, 0.37, 17.0, 14.0, 0.8235294117647058, 15900.0, 'Indiana_Pacers', 96.0, 10.0, 1590.0
0189, 13, F, 29.0, 11.0, 0.3793103448275862, 82.0, 36.0, 0.43902439024390244, 15.0, 6.0, 0.4, 14400.0, 'Washington_Wizards', 89.0, 11.0, 1309.090909090909
0210, 13, F, 15.0, 6.0, 0.4, 85.0, 38.0, 0.4470588235294118, 14.0, 9.0, 0.6428571428571429, 14401.0, 'Portland_Trail Blazers', 91.0, 9.0, 1600.111111111111
0227, 13, F, 20.0, 3.0, 0.15, 83.0, 32.0, 0.3855421686746988, 15.0, 13.0, 0.8666666666666667, 14401.0, 'Los Angeles_Clippers', 80.0, 11.0, 1309.1818181818182
0238, 13, F, 22.0, 6.0, 0.2727272727272727, 83.0, 34.0, 0.40963855421686746, 25.0, 21.0, 0.84, 14401.0, 'Denver_Nuggets', 95.0, 11.0, 1309.1818181818182
0254, 13, F, 35.0, 13.0, 0.37142857142857144, 76.0, 34.0, 0.4473684210526316, 21.0, 18.0, 0.8571428571428571, 14401.0, 'New Orleans_Pelicans', 99.0, 10.0, 1440.1
0277, 13, F, 27.0, 16.0, 0.5925925925925926, 77.0, 44.0, 0.5714285714285714, 11.0, 9.0, 0.8181818181818182, 14400.0, 'Brooklyn_Nets', 113.0, 13.0, 1107.6923076923076
0284, 13, F, 34.0, 17.0, 0.5, 83.0, 44.0, 0.5301204819277109, 19.0, 16.0, 0.8421052631578947, 14400.0, 'Orlando_Magic', 121.0, 12.0, 1200.0
0299, 13, F, 16.0, 6.0, 0.375, 73.0, 25.0, 0.3424657534246575, 23.0, 17.0, 0.7391304347826086, 14400.0, 'Boston_Celtics', 73.0, 12.0, 1200.0
0310, 13, F, 31.0, 10.0, 0.3225806451612903, 87.0, 40.0, 0.45977011494252873, 5.0, 4.0, 0.8, 14400.0, 'Cleveland_Cavaliers', 94.0, 11.0, 1309.090909090909
