@relation Brooklyn_Nets
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Boston_Celtics,Phoenix_Suns,New_York_Knicks,Charlotte_Hornets,Utah_Jazz,Dallas_Mavericks,Toronto_Raptors,Portland_Trail_Blazers,Detroit_Pistons,Chicago_Bulls,Denver_Nuggets,Orlando_Magic,Cleveland_Cavaliers,Philadelphia_76ers,Oklahoma_City_Thunder,Brooklyn_Nets,Minnesota_Timberwolves,Los_Angeles_Clippers,Sacramento_Kings,Golden_State_Warriors,Los_Angeles_Lakers,San_Antonio_Spurs,New_Orleans_Pelicans,Milwaukee_Bucks,Memphis_Grizzlies,Houston_Rockets,Washington_Wizards,Atlanta_Hawks,Miami_Heat,Indiana_Pacers}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0004, 13, F, 24.0, 9.0, 0.375, 82.0, 33.0, 0.4024390243902439, 24.0, 19.0, 0.7916666666666666, 14400.0, 'Cleveland_Cavaliers', 94.0, 10.0, 1440.0
0028, 13, F, 16.0, 8.0, 0.5, 68.0, 33.0, 0.4852941176470588, 39.0, 27.0, 0.6923076923076923, 14400.0, 'Miami_Heat', 101.0, 11.0, 1309.090909090909
0043, 13, F, 17.0, 4.0, 0.23529411764705882, 89.0, 34.0, 0.38202247191011235, 15.0, 14.0, 0.9333333333333333, 14400.0, 'Orlando_Magic', 86.0, 13.0, 1107.6923076923076
0052, 13, F, 11.0, 4.0, 0.36363636363636365, 78.0, 40.0, 0.5128205128205128, 32.0, 20.0, 0.625, 14400.0, 'Utah_Jazz', 104.0, 13.0, 1107.6923076923076
0077, 13, F, 24.0, 6.0, 0.25, 88.0, 41.0, 0.4659090909090909, 29.0, 20.0, 0.6896551724137931, 15900.0, 'Washington_Wizards', 108.0, 11.0, 1445.4545454545455
0087, 13, F, 19.0, 8.0, 0.42105263157894735, 76.0, 35.0, 0.4605263157894737, 16.0, 13.0, 0.8125, 14401.0, 'Indiana_Pacers', 91.0, 10.0, 1440.1
0121, 13, F, 13.0, 3.0, 0.23076923076923078, 82.0, 31.0, 0.3780487804878049, 27.0, 21.0, 0.7777777777777778, 14400.0, 'Sacramento_Kings', 86.0, 13.0, 1107.6923076923076
0132, 13, F, 12.0, 2.0, 0.16666666666666666, 87.0, 38.0, 0.4367816091954023, 29.0, 22.0, 0.7586206896551724, 15900.0, 'Phoenix_Suns', 100.0, 13.0, 1223.076923076923
0146, 13, F, 23.0, 9.0, 0.391304347826087, 85.0, 36.0, 0.4235294117647059, 33.0, 22.0, 0.6666666666666666, 14400.0, 'Los_Angeles_Clippers', 103.0, 10.0, 1440.0
0150, 13, F, 13.0, 3.0, 0.23076923076923078, 85.0, 31.0, 0.36470588235294116, 35.0, 33.0, 0.9428571428571428, 14400.0, 'Portland_Trail_Blazers', 98.0, 11.0, 1309.090909090909
0161, 13, F, 19.0, 9.0, 0.47368421052631576, 67.0, 32.0, 0.47761194029850745, 25.0, 18.0, 0.72, 14400.0, 'Charlotte_Hornets', 91.0, 11.0, 1309.090909090909
0182, 13, F, 16.0, 5.0, 0.3125, 78.0, 31.0, 0.3974358974358974, 20.0, 14.0, 0.7, 14400.0, 'Minnesota_Timberwolves', 81.0, 11.0, 1309.090909090909
0197, 13, F, 26.0, 14.0, 0.5384615384615384, 77.0, 35.0, 0.45454545454545453, 18.0, 13.0, 0.7222222222222222, 14400.0, 'Detroit_Pistons', 97.0, 11.0, 1309.090909090909
0211, 13, F, 14.0, 4.0, 0.2857142857142857, 77.0, 39.0, 0.5064935064935064, 22.0, 20.0, 0.9090909090909091, 14400.0, 'Toronto_Raptors', 102.0, 9.0, 1600.0
0218, 13, F, 30.0, 11.0, 0.36666666666666664, 83.0, 31.0, 0.37349397590361444, 26.0, 21.0, 0.8076923076923077, 14400.0, 'Los_Angeles_Lakers', 94.0, 10.0, 1440.0
0234, 13, F, 22.0, 6.0, 0.2727272727272727, 89.0, 37.0, 0.4157303370786517, 23.0, 15.0, 0.6521739130434783, 14400.0, 'Houston_Rockets', 95.0, 11.0, 1309.090909090909
0243, 13, F, 18.0, 9.0, 0.5, 73.0, 34.0, 0.4657534246575342, 26.0, 20.0, 0.7692307692307693, 14400.0, 'Memphis_Grizzlies', 97.0, 10.0, 1440.0
0263, 13, F, 16.0, 2.0, 0.125, 75.0, 30.0, 0.4, 34.0, 25.0, 0.7352941176470589, 14400.0, 'Denver_Nuggets', 87.0, 11.0, 1309.090909090909
0277, 13, F, 16.0, 4.0, 0.25, 73.0, 29.0, 0.3972602739726027, 31.0, 21.0, 0.6774193548387096, 14400.0, 'New_York_Knicks', 83.0, 10.0, 1440.0
0295, 13, F, 18.0, 5.0, 0.2777777777777778, 74.0, 34.0, 0.4594594594594595, 23.0, 17.0, 0.7391304347826086, 14400.0, 'Milwaukee_Bucks', 90.0, 9.0, 1600.0
0314, 13, F, 12.0, 3.0, 0.25, 70.0, 39.0, 0.5571428571428572, 28.0, 23.0, 0.8214285714285714, 14400.0, 'Boston_Celtics', 104.0, 11.0, 1309.090909090909
0327, 13, F, 20.0, 8.0, 0.4, 74.0, 33.0, 0.44594594594594594, 30.0, 28.0, 0.9333333333333333, 14400.0, 'Los_Angeles_Clippers', 102.0, 12.0, 1200.0
0334, 13, F, 23.0, 12.0, 0.5217391304347826, 79.0, 36.0, 0.45569620253164556, 20.0, 15.0, 0.75, 14400.0, 'Detroit_Pistons', 99.0, 10.0, 1440.0
0359, 13, F, 35.0, 21.0, 0.6, 78.0, 47.0, 0.6025641025641025, 26.0, 15.0, 0.5769230769230769, 14400.0, 'Philadelphia_76ers', 130.0, 11.0, 1309.090909090909
0374, 13, F, 21.0, 9.0, 0.42857142857142855, 74.0, 39.0, 0.527027027027027, 24.0, 20.0, 0.8333333333333334, 14400.0, 'Washington_Wizards', 107.0, 10.0, 1440.0
0383, 13, F, 33.0, 15.0, 0.45454545454545453, 85.0, 42.0, 0.49411764705882355, 30.0, 21.0, 0.7, 15900.0, 'Philadelphia_76ers', 120.0, 8.0, 1987.5
0410, 13, F, 26.0, 6.0, 0.23076923076923078, 76.0, 29.0, 0.3815789473684211, 25.0, 22.0, 0.88, 14400.0, 'Indiana_Pacers', 86.0, 10.0, 1440.0
0418, 13, F, 17.0, 5.0, 0.29411764705882354, 71.0, 25.0, 0.352112676056338, 31.0, 23.0, 0.7419354838709677, 14400.0, 'Chicago_Bulls', 78.0, 13.0, 1107.6923076923076
0429, 13, F, 26.0, 12.0, 0.46153846153846156, 79.0, 34.0, 0.43037974683544306, 32.0, 24.0, 0.75, 14400.0, 'Milwaukee_Bucks', 104.0, 12.0, 1200.0
