@relation Los Angeles_Clippers
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Boston_Celtics,Phoenix_Suns,New_York_Knicks,Charlotte_Hornets,Utah_Jazz,Dallas_Mavericks,Toronto_Raptors,Portland_Trail_Blazers,Detroit_Pistons,Chicago_Bulls,Denver_Nuggets,Orlando_Magic,Cleveland_Cavaliers,Philadelphia_76ers,Oklahoma_City_Thunder,Brooklyn_Nets,Minnesota_Timberwolves,Los_Angeles_Clippers,Sacramento_Kings,Golden_State_Warriors,Los_Angeles_Lakers,San_Antonio_Spurs,New_Orleans_Pelicans,Milwaukee_Bucks,Memphis_Grizzlies,Houston_Rockets,Washington_Wizards,Atlanta_Hawks,Miami_Heat,Indiana_Pacers}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0003, 13, F, 21.0, 8.0, 0.38095238095238093, 83.0, 41.0, 0.4939759036144578, 23.0, 13.0, 0.5652173913043478, 14401.0, 'Los_Angeles_Lakers', 103.0, 10.0, 1440.1
0019, 13, F, 28.0, 9.0, 0.32142857142857145, 85.0, 42.0, 0.49411764705882355, 50.0, 33.0, 0.66, 14401.0, 'Golden_State_Warriors', 126.0, 11.0, 1309.1818181818182
0031, 13, F, 24.0, 12.0, 0.5, 70.0, 35.0, 0.5, 34.0, 28.0, 0.8235294117647058, 14400.0, 'Sacramento_Kings', 110.0, 10.0, 1440.0
0050, 13, F, 38.0, 15.0, 0.39473684210526316, 94.0, 49.0, 0.5212765957446809, 28.0, 24.0, 0.8571428571428571, 14400.0, 'Houston_Rockets', 137.0, 11.0, 1309.090909090909
0062, 13, F, 19.0, 3.0, 0.15789473684210525, 95.0, 36.0, 0.37894736842105264, 21.0, 15.0, 0.7142857142857143, 14400.0, 'Orlando_Magic', 90.0, 9.0, 1600.0
0070, 13, F, 24.0, 8.0, 0.3333333333333333, 73.0, 36.0, 0.4931506849315068, 21.0, 17.0, 0.8095238095238095, 14400.0, 'Miami_Heat', 97.0, 10.0, 1440.0
0090, 13, F, 24.0, 9.0, 0.375, 88.0, 42.0, 0.4772727272727273, 23.0, 14.0, 0.6086956521739131, 14401.0, 'Houston_Rockets', 107.0, 10.0, 1440.1
0106, 13, F, 16.0, 4.0, 0.25, 80.0, 44.0, 0.55, 28.0, 17.0, 0.6071428571428571, 14400.0, 'Minnesota_Timberwolves', 109.0, 10.0, 1440.0
0122, 13, F, 28.0, 6.0, 0.21428571428571427, 86.0, 39.0, 0.45348837209302323, 34.0, 27.0, 0.7941176470588235, 14401.0, 'Oklahoma_City_Thunder', 111.0, 11.0, 1309.1818181818182
0146, 13, F, 23.0, 10.0, 0.43478260869565216, 77.0, 40.0, 0.5194805194805194, 30.0, 20.0, 0.6666666666666666, 14401.0, 'Brooklyn_Nets', 110.0, 11.0, 1309.1818181818182
