@relation San Antonio_Spurs
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Brooklyn_Nets,Boston_Celtics,Memphis_Grizzlies,Utah_Jazz,Milwaukee_Bucks,Orlando_Magic,Sacramento_Kings,Washington_Wizards,Philadelphia_76ers,New York_Knicks,Dallas_Mavericks,New Orleans_Pelicans,Portland_Trail Blazers,Detroit_Pistons,Miami_Heat,Chicago_Bulls,Oklahoma City_Thunder,Denver_Nuggets,Charlotte_Hornets,Cleveland_Cavaliers,Minnesota_Timberwolves,Toronto_Raptors,Golden State_Warriors,Houston_Rockets,San Antonio_Spurs,Atlanta_Hawks,Los Angeles_Lakers,Los Angeles_Clippers,Indiana_Pacers,Phoenix_Suns}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0013, 13, F, 20.0, 11.0, 0.55, 76.0, 40.0, 0.5263157894736842, 16.0, 10.0, 0.625, 14400.0, 'Memphis_Grizzlies', 101.0, 12.0, 1200.0
0032, 13, F, 21.0, 5.0, 0.23809523809523808, 94.0, 38.0, 0.40425531914893614, 14.0, 10.0, 0.7142857142857143, 14400.0, 'Los Angeles_Lakers', 91.0, 12.0, 1200.0
0039, 13, F, 12.0, 6.0, 0.5, 94.0, 47.0, 0.5, 8.0, 5.0, 0.625, 14400.0, 'Portland_Trail Blazers', 105.0, 11.0, 1309.090909090909
0057, 13, F, 16.0, 4.0, 0.25, 86.0, 40.0, 0.46511627906976744, 20.0, 18.0, 0.9, 14400.0, 'Denver_Nuggets', 102.0, 11.0, 1309.090909090909
0068, 13, F, 16.0, 6.0, 0.375, 85.0, 41.0, 0.4823529411764706, 15.0, 11.0, 0.7333333333333333, 14400.0, 'Phoenix_Suns', 99.0, 11.0, 1309.090909090909
0082, 13, F, 19.0, 5.0, 0.2631578947368421, 79.0, 31.0, 0.3924050632911392, 18.0, 9.0, 0.5, 14400.0, 'Golden State_Warriors', 76.0, 11.0, 1309.090909090909
0094, 13, F, 28.0, 12.0, 0.42857142857142855, 76.0, 41.0, 0.5394736842105263, 30.0, 26.0, 0.8666666666666667, 14400.0, 'New York_Knicks', 120.0, 13.0, 1107.6923076923076
0100, 13, F, 28.0, 13.0, 0.4642857142857143, 89.0, 44.0, 0.4943820224719101, 11.0, 8.0, 0.7272727272727273, 14400.0, 'Philadelphia_76ers', 109.0, 12.0, 1200.0
0117, 13, F, 22.0, 8.0, 0.36363636363636365, 77.0, 39.0, 0.5064935064935064, 8.0, 6.0, 0.75, 14400.0, 'Washington_Wizards', 92.0, 13.0, 1107.6923076923076
0133, 13, F, 15.0, 4.0, 0.26666666666666666, 76.0, 35.0, 0.4605263157894737, 22.0, 17.0, 0.7727272727272727, 14400.0, 'Utah_Jazz', 91.0, 12.0, 1200.0
