@relation 1610612741
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0002, 13, F, 26.0, 7.0, 0.2692307692307692, 83.0, 35.0, 0.42168674698795183, 23.0, 18.0, 0.782608695652174, 14401.0, '1610612748', 95.0, 10.0, 1440.1
0018, 13, F, 16.0, 3.0, 0.1875, 76.0, 31.0, 0.40789473684210525, 19.0, 17.0, 0.8947368421052632, 14400.0, '1610612752', 82.0, 9.0, 1600.0
0034, 13, F, 14.0, 3.0, 0.21428571428571427, 93.0, 42.0, 0.45161290322580644, 19.0, 17.0, 0.8947368421052632, 14400.0, '1610612755', 104.0, 9.0, 1600.0
0061, 13, F, 15.0, 5.0, 0.3333333333333333, 73.0, 26.0, 0.3561643835616438, 27.0, 23.0, 0.8518518518518519, 14400.0, '1610612754', 80.0, 13.0, 1107.6923076923076
0079, 13, F, 8.0, 3.0, 0.375, 72.0, 38.0, 0.5277777777777778, 25.0, 18.0, 0.72, 14400.0, '1610612762', 97.0, 13.0, 1107.6923076923076
0102, 13, F, 16.0, 4.0, 0.25, 83.0, 34.0, 0.40963855421686746, 26.0, 24.0, 0.9230769230769231, 14400.0, '1610612739', 96.0, 10.0, 1440.0
0126, 13, F, 16.0, 7.0, 0.4375, 80.0, 36.0, 0.45, 19.0, 17.0, 0.8947368421052632, 14400.0, '1610612761', 96.0, 11.0, 1309.090909090909
0140, 13, F, 19.0, 11.0, 0.5789473684210527, 79.0, 40.0, 0.5063291139240507, 24.0, 19.0, 0.7916666666666666, 14400.0, '1610612754', 110.0, 11.0, 1309.090909090909
0151, 13, F, 12.0, 6.0, 0.5, 75.0, 27.0, 0.36, 31.0, 26.0, 0.8387096774193549, 14399.0, '1610612766', 86.0, 9.0, 1599.888888888889
0175, 13, F, 10.0, 3.0, 0.3, 98.0, 38.0, 0.3877551020408163, 14.0, 8.0, 0.5714285714285714, 14400.0, '1610612743', 87.0, 11.0, 1309.090909090909
0185, 13, F, 14.0, 5.0, 0.35714285714285715, 83.0, 32.0, 0.3855421686746988, 29.0, 26.0, 0.896551724137931, 14400.0, '1610612757', 95.0, 9.0, 1600.0
0198, 13, F, 12.0, 4.0, 0.3333333333333333, 81.0, 32.0, 0.3950617283950617, 23.0, 14.0, 0.6086956521739131, 14400.0, '1610612746', 82.0, 11.0, 1309.090909090909
0209, 13, F, 13.0, 1.0, 0.07692307692307693, 79.0, 31.0, 0.3924050632911392, 28.0, 20.0, 0.7142857142857143, 15901.0, '1610612762', 83.0, 10.0, 1590.1
0220, 13, F, 17.0, 6.0, 0.35294117647058826, 79.0, 42.0, 0.5316455696202531, 12.0, 9.0, 0.75, 14400.0, '1610612765', 99.0, 10.0, 1440.0
0242, 13, F, 15.0, 6.0, 0.4, 82.0, 39.0, 0.47560975609756095, 15.0, 9.0, 0.6, 14400.0, '1610612739', 93.0, 9.0, 1600.0
0257, 13, F, 23.0, 8.0, 0.34782608695652173, 101.0, 48.0, 0.4752475247524752, 34.0, 24.0, 0.7058823529411765, 18901.0, '1610612740', 128.0, 10.0, 1890.1
0279, 13, F, 19.0, 10.0, 0.5263157894736842, 74.0, 37.0, 0.5, 32.0, 23.0, 0.71875, 14403.0, '1610612748', 107.0, 10.0, 1440.3
0292, 13, F, 18.0, 3.0, 0.16666666666666666, 90.0, 30.0, 0.3333333333333333, 15.0, 12.0, 0.8, 14400.0, '1610612765', 75.0, 8.0, 1800.0
0316, 13, F, 15.0, 3.0, 0.2, 83.0, 31.0, 0.37349397590361444, 14.0, 9.0, 0.6428571428571429, 14400.0, '1610612749', 74.0, 8.0, 1800.0
0324, 13, F, 21.0, 6.0, 0.2857142857142857, 72.0, 24.0, 0.3333333333333333, 29.0, 24.0, 0.8275862068965517, 14400.0, '1610612752', 78.0, 9.0, 1600.0
0337, 13, F, 24.0, 7.0, 0.2916666666666667, 81.0, 34.0, 0.41975308641975306, 19.0, 16.0, 0.8421052631578947, 14400.0, '1610612749', 91.0, 9.0, 1600.0
0346, 13, F, 18.0, 6.0, 0.3333333333333333, 86.0, 31.0, 0.36046511627906974, 12.0, 9.0, 0.75, 14400.0, '1610612761', 77.0, 12.0, 1200.0
0362, 13, F, 18.0, 5.0, 0.2777777777777778, 81.0, 28.0, 0.345679012345679, 26.0, 21.0, 0.8076923076923077, 14400.0, '1610612753', 82.0, 9.0, 1600.0
0379, 13, F, 12.0, 5.0, 0.4166666666666667, 79.0, 38.0, 0.4810126582278481, 23.0, 13.0, 0.5652173913043478, 14401.0, '1610612745', 94.0, 11.0, 1309.1818181818182
0381, 13, F, 29.0, 8.0, 0.27586206896551724, 77.0, 29.0, 0.37662337662337664, 39.0, 29.0, 0.7435897435897436, 14400.0, '1610612760', 95.0, 10.0, 1440.0
0397, 13, F, 15.0, 10.0, 0.6666666666666666, 69.0, 37.0, 0.5362318840579711, 24.0, 16.0, 0.6666666666666666, 14401.0, '1610612739', 100.0, 9.0, 1600.111111111111
0418, 13, F, 17.0, 5.0, 0.29411764705882354, 74.0, 36.0, 0.4864864864864865, 20.0, 18.0, 0.9, 14400.0, '1610612751', 95.0, 11.0, 1309.090909090909
0441, 13, F, 17.0, 3.0, 0.17647058823529413, 74.0, 32.0, 0.43243243243243246, 19.0, 16.0, 0.8421052631578947, 14400.0, '1610612742', 83.0, 10.0, 1440.0
0454, 13, F, 15.0, 6.0, 0.4, 65.0, 28.0, 0.4307692307692308, 42.0, 33.0, 0.7857142857142857, 14401.0, '1610612763', 95.0, 9.0, 1600.111111111111
0463, 13, F, 9.0, 2.0, 0.2222222222222222, 82.0, 30.0, 0.36585365853658536, 21.0, 17.0, 0.8095238095238095, 14401.0, '1610612761', 79.0, 9.0, 1600.111111111111
0475, 13, F, 15.0, 2.0, 0.13333333333333333, 84.0, 35.0, 0.4166666666666667, 28.0, 22.0, 0.7857142857142857, 14401.0, '1610612738', 94.0, 10.0, 1440.1
0492, 13, F, 17.0, 6.0, 0.35294117647058826, 81.0, 33.0, 0.4074074074074074, 24.0, 19.0, 0.7916666666666666, 14400.0, '1610612737', 91.0, 9.0, 1600.0
