@relation 1610612757
@attribute game_id NUMERIC
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_players_accounted NUMERIC
@attribute total_players_accounted NUMERIC
21300015, 26.0, 8.0, 0.3076923076923077, 81.0, 33.0, 0.4074074074074074, 24.0, 17.0, 0.7083333333333334, 14400.0, '1610612756', 91.0, 9.0, 1600.0
21300029, 22.0, 14.0, 0.6363636363636364, 103.0, 44.0, 0.42718446601941745, 15.0, 11.0, 0.7333333333333333, 14400.0, '1610612743', 113.0, 13.0, 1107.6923076923076
21300039, 20.0, 8.0, 0.4, 81.0, 45.0, 0.5555555555555556, 19.0, 17.0, 0.8947368421052632, 14400.0, '1610612759', 115.0, 9.0, 1600.0
21300058, 31.0, 10.0, 0.3225806451612903, 87.0, 36.0, 0.41379310344827586, 29.0, 19.0, 0.6551724137931034, 14400.0, '1610612745', 101.0, 12.0, 1200.0
21300084, 23.0, 10.0, 0.43478260869565216, 80.0, 39.0, 0.4875, 18.0, 16.0, 0.8888888888888888, 14400.0, '1610612758', 104.0, 9.0, 1600.0
21300093, 20.0, 9.0, 0.45, 82.0, 36.0, 0.43902439024390244, 22.0, 15.0, 0.6818181818181818, 14400.0, '1610612758', 96.0, 9.0, 1600.0
21300105, 23.0, 11.0, 0.4782608695652174, 82.0, 42.0, 0.5121951219512195, 15.0, 14.0, 0.9333333333333333, 14400.0, '1610612765', 109.0, 9.0, 1600.0
21300120, 15.0, 6.0, 0.4, 84.0, 35.0, 0.4166666666666667, 23.0, 14.0, 0.6086956521739131, 14400.0, '1610612756', 90.0, 9.0, 1600.0
21300128, 26.0, 9.0, 0.34615384615384615, 82.0, 40.0, 0.4878048780487805, 22.0, 20.0, 0.9090909090909091, 14399.0, '1610612738', 109.0, 12.0, 1199.9166666666667
21300147, 32.0, 15.0, 0.46875, 99.0, 44.0, 0.4444444444444444, 20.0, 15.0, 0.75, 15900.0, '1610612761', 118.0, 9.0, 1766.6666666666667
