@relation 1610612765
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@data
0007, 13, F, 24.0, 9.0, 0.375, 78.0, 39.0, 0.5, 33.0, 26.0, 0.7878787878787878, 14400.0, '1610612764', 113.0, 11.0, 1309.090909090909
0026, 13, F, 21.0, 7.0, 0.3333333333333333, 89.0, 42.0, 0.47191011235955055, 24.0, 17.0, 0.7083333333333334, 15900.0, '1610612763', 108.0, 9.0, 1766.6666666666667
0041, 13, F, 13.0, 2.0, 0.15384615384615385, 76.0, 34.0, 0.4473684210526316, 29.0, 17.0, 0.5862068965517241, 14400.0, '1610612738', 87.0, 9.0, 1600.0
0053, 13, F, 25.0, 5.0, 0.2, 87.0, 33.0, 0.3793103448275862, 25.0, 20.0, 0.8, 14400.0, '1610612754', 91.0, 10.0, 1440.0
0078, 13, F, 31.0, 11.0, 0.3548387096774194, 91.0, 39.0, 0.42857142857142855, 27.0, 21.0, 0.7777777777777778, 14400.0, '1610612760', 110.0, 11.0, 1309.090909090909
0105, 13, F, 14.0, 3.0, 0.21428571428571427, 91.0, 42.0, 0.46153846153846156, 21.0, 16.0, 0.7619047619047619, 14400.0, '1610612757', 103.0, 9.0, 1600.0
0109, 13, F, 18.0, 3.0, 0.16666666666666666, 87.0, 37.0, 0.42528735632183906, 27.0, 18.0, 0.6666666666666666, 14400.0, '1610612744', 95.0, 12.0, 1200.0
0135, 13, F, 23.0, 6.0, 0.2608695652173913, 85.0, 38.0, 0.4470588235294118, 24.0, 15.0, 0.625, 14400.0, '1610612758', 97.0, 10.0, 1440.0
0149, 13, F, 23.0, 8.0, 0.34782608695652173, 87.0, 42.0, 0.4827586206896552, 17.0, 7.0, 0.4117647058823529, 14400.0, '1610612747', 99.0, 12.0, 1200.0
0157, 13, F, 19.0, 7.0, 0.3684210526315789, 70.0, 35.0, 0.5, 21.0, 15.0, 0.7142857142857143, 14401.0, '1610612752', 92.0, 9.0, 1600.111111111111
0166, 13, F, 22.0, 6.0, 0.2727272727272727, 87.0, 35.0, 0.40229885057471265, 12.0, 9.0, 0.75, 14400.0, '1610612737', 85.0, 10.0, 1440.0
0180, 13, F, 13.0, 3.0, 0.23076923076923078, 84.0, 36.0, 0.42857142857142855, 22.0, 14.0, 0.6363636363636364, 14400.0, '1610612737', 89.0, 10.0, 1440.0
0197, 13, F, 17.0, 5.0, 0.29411764705882354, 80.0, 38.0, 0.475, 40.0, 28.0, 0.7, 14401.0, '1610612751', 109.0, 11.0, 1309.1818181818182
0204, 13, F, 29.0, 12.0, 0.41379310344827586, 80.0, 43.0, 0.5375, 23.0, 15.0, 0.6521739130434783, 14401.0, '1610612749', 113.0, 13.0, 1107.7692307692307
0220, 13, F, 12.0, 2.0, 0.16666666666666666, 77.0, 34.0, 0.44155844155844154, 19.0, 9.0, 0.47368421052631576, 14400.0, '1610612741', 79.0, 13.0, 1107.6923076923076
0233, 13, F, 8.0, 1.0, 0.125, 100.0, 44.0, 0.44, 25.0, 13.0, 0.52, 14400.0, '1610612747', 102.0, 10.0, 1440.0
