@relation Markel_Brown
@attribute box_fg3p Numeric
@attribute box_fgp Numeric
@attribute box_ftp Numeric
@attribute box_minutes Numeric
@attribute box_oreb Numeric
@attribute box_pts Numeric
@data
1.0,0.5,0,150,0,3
0.0,0.25,0.75,796,0,5
0,0.3333333333333333,0,585,0,2
0,0.3333333333333333,1.0,284,0,3
0,0,0,77,0,0
0,0,0,305,0,0
0,0,0,82,0,0
0.0,0.0,1.0,156,0,2
1.0,1.0,0,135,0,5
0,0,0,27,0,0
1.0,0.3333333333333333,0,310,0,3
0.0,0.2857142857142857,0.6666666666666666,1561,0,8
0,0.0,0,427,0,0
0,0,0,3,0,0
0.0,0.0,0,62,0,0
1.0,0.5,1.0,514,0,6
0.0,0.0,0,212,0,0
0.0,0.3333333333333333,1.0,2711,2,10
0.4,0.4166666666666667,1.0,2121,1,14
0.3333333333333333,0.4,0,1232,0,5
0,0.25,1.0,1412,1,4
0.0,0.36363636363636365,0.5,1418,2,9
0.5,0.6,0,399,0,7
0.5,0.25,0,1008,0,3
0,1.0,0.5,1496,0,7
0.0,0.0,1.0,1712,0,2
0.0,0.0,1.0,1395,1,2
0.0,0.6,0.75,925,0,9
0,0.25,0,1602,1,2
0.0,0.0,0,312,0,0
0,0.0,1.0,904,0,2
0,0.5,1.0,740,1,4
0,0.4,0,671,2,4
0.5,0.4,0,955,0,5
0.2857142857142857,0.5454545454545454,0.75,2168,0,17
0.5,0.375,0.5,1870,0,10
0,0.625,1.0,2073,0,14
0,0.0,0,1206,1,0
0.3333333333333333,0.16666666666666666,0,1706,2,3
0.0,0.0,1.0,1566,0,2
0.5,0.2857142857142857,0,1398,1,5
0.0,0.3,1.0,1731,0,7
0.0,0.2857142857142857,0,1382,0,4
0.0,0.375,1.0,1019,0,8
0,0.5,0,584,0,2
0.0,0.6666666666666666,0,335,1,4
0.0,0.0,1.0,280,1,2
0.0,0.5,0.5,559,0,6
0.0,0.0,0,504,0,0
0.0,0.3333333333333333,0,853,0,2
0.25,0.42857142857142855,0,1533,0,7
0.3333333333333333,0.3333333333333333,0,1182,0,6
0,0.0,0,274,0,0
0,0.0,1.0,331,0,2
