@relation Darren_Collison
@attribute box_fg3p Numeric
@attribute box_fgp Numeric
@attribute box_ftp Numeric
@attribute box_minutes Numeric
@attribute box_oreb Numeric
@attribute box_pts Numeric
@data
1.0,0.8,0,749,0,9
0,0.0,0.0,673,1,0
0,0.25,0,760,0,2
0.2,0.2,1.0,883,1,7
0.0,0.0,1.0,850,2,2
1.0,0.6666666666666666,0,686,0,6
0.2,0.3,0.75,1435,1,10
0.0,0.4,0,837,0,4
0.0,0.5,1.0,994,2,8
0.0,0.4,0,826,0,4
1.0,0.5,0.75,779,1,8
1.0,0.5,0,789,0,5
0.0,0.0,0,831,1,0
1.0,0.5,0,605,0,7
0.0,0.6666666666666666,1.0,1248,0,14
0.0,0.5714285714285714,0.5,1333,0,9
0.5,0.4166666666666667,1.0,2407,0,15
0.0,0.5,0.5,1412,0,8
0.6666666666666666,0.5,1.0,1384,2,13
1.0,0.6666666666666666,1.0,1253,0,15
0.6666666666666666,0.6,0,928,0,8
0,0.0,1.0,827,0,2
0.0,0.42857142857142855,0.6666666666666666,1354,2,10
0.0,0.2857142857142857,1.0,1234,0,8
0.0,0.3333333333333333,0.75,1098,1,5
0.0,0.4444444444444444,0.6666666666666666,811,0,10
0.3333333333333333,0.2857142857142857,1.0,1390,1,14
0.5,0.7142857142857143,0.5,1354,1,13
0.3333333333333333,0.6666666666666666,0.5,1642,0,18
0.3333333333333333,0.6666666666666666,1.0,1091,1,11
0,0.375,0,1423,0,6
0.0,0.42857142857142855,1.0,921,0,7
0.0,0.3,1.0,1821,2,11
0,1.0,1.0,968,1,8
0.0,0.6,1.0,2127,1,20
0.5,0.6666666666666666,0.5,2170,0,14
0.5,0.7272727272727273,1.0,2147,1,21
0.6666666666666666,0.4444444444444444,1.0,1950,1,15
0.6666666666666666,0.75,0,1870,1,20
0.25,0.45454545454545453,0.6666666666666666,2172,1,13
0.0,0.2222222222222222,0.8888888888888888,2158,1,12
0,0.5,1.0,1788,0,10
0.0,0.0,1.0,1860,0,4
0.6666666666666666,0.45454545454545453,0,1790,1,12
0.6666666666666666,0.5454545454545454,0.75,1720,0,17
0.6666666666666666,0.45454545454545453,0,2309,0,12
0.6666666666666666,0.8333333333333334,0.75,1471,1,15
0,0.5555555555555556,1.0,1660,0,16
0.6,0.5454545454545454,1.0,1771,0,22
1.0,0.5,1.0,1918,0,11
0.5,0.3333333333333333,0,1550,0,9
0.0,0.16666666666666666,0.75,2274,1,5
0.25,0.26666666666666666,1.0,2271,0,11
0.5,0.45454545454545453,1.0,1516,0,12
0,0.42857142857142855,1.0,1117,0,8
0.0,0.4444444444444444,0.6666666666666666,1289,0,10
0.0,0.0,0.8,829,0,4
0.0,0.375,0.5,1333,2,7
1.0,0.5,1.0,1314,1,12
0.6,0.5714285714285714,0,1828,0,19
0.6666666666666666,0.5,1.0,1615,0,15
0.5,0.6,1.0,2403,0,18
0.3333333333333333,0.5625,1.0,1773,2,24
0.2,0.4444444444444444,0.75,2448,2,12
1.0,0.6666666666666666,0.75,2403,0,20
0.0,0.36363636363636365,1.0,1840,0,11
0.2857142857142857,0.3333333333333333,0.5,2475,1,14
1.0,0.6666666666666666,0.5,1557,0,11
0.75,0.5555555555555556,0.5,2016,1,15
0.5,0.4444444444444444,1.0,1628,1,11
0.75,0.4444444444444444,0,1494,0,11
0.14285714285714285,0.2857142857142857,0.5,2467,2,11
0.6666666666666666,0.5294117647058824,1.0,2602,1,28
0.4,0.5625,1.0,2543,0,23
0.3333333333333333,0.5,1.0,2275,0,22
0.0,0.4117647058823529,0,2039,0,14
0.3333333333333333,0.36363636363636365,1.0,1747,0,12
0,0.2,0,1350,5,2
0.0,0.5,0,1466,0,10
0.0,0.5,0.875,2235,0,19
0.25,0.3333333333333333,0.6666666666666666,2172,0,13
0.0,0.42857142857142855,0.8333333333333334,2261,2,17
0.0,0.3333333333333333,1.0,2359,1,14
0,0.5555555555555556,0.8461538461538461,1783,1,21
0.25,0.4444444444444444,0.3333333333333333,1894,0,10
0.0,0.46153846153846156,0.6666666666666666,1990,0,16
0.16666666666666666,0.3333333333333333,1.0,2094,1,12
0.6666666666666666,0.5454545454545454,0.8571428571428571,2240,0,20
0.0,0.5384615384615384,0.8333333333333334,2363,0,19
0.6666666666666666,0.3,0.8333333333333334,1856,0,13
0.0,0.5,1.0,2429,2,17
0.5,0.6,0.8333333333333334,1994,0,19
0.6666666666666666,0.4166666666666667,0.75,2084,0,15
0.0,0.42857142857142855,0.5714285714285714,2255,0,16
0,0.0,1.0,1117,0,4
0.0,0.42105263157894735,0.6666666666666666,2368,0,20
0.5,0.42857142857142855,0.7777777777777778,2044,0,22
0.0,0.5,1.0,1897,0,16
0.6666666666666666,0.6111111111111112,0.25,2303,1,26
0.5,0.5,1.0,2513,1,24
0.16666666666666666,0.1,0,1949,0,3
0.0,0.25,1.0,1534,1,6
0.5,0.5454545454545454,1.0,2411,0,15
0.5,0.5384615384615384,0.6,2405,0,19
0.5,0.5,0.5,1944,0,17
0.5714285714285714,0.4166666666666667,0.8333333333333334,2175,0,19
1.0,0.9,1.0,2577,0,27
1.0,0.7142857142857143,0.8,1842,0,16
0.0,0.4,1.0,1935,0,14
0.5,0.5333333333333333,1.0,2356,0,21
1.0,0.7142857142857143,0.7142857142857143,1694,0,17
0.5,0.47368421052631576,1.0,2301,0,24
0.25,0.5384615384615384,0,2180,0,15
0.6666666666666666,0.6,1.0,1962,0,16
0.0,0.3,0.75,2726,2,18
0.25,0.4166666666666667,1.0,2276,0,13
0.5,0.4666666666666667,0,2352,2,17
0.3333333333333333,0.5454545454545454,0.0,2162,2,13
