@relation Arron_Afflalo
@attribute box_fg3p Numeric
@attribute box_fgp Numeric
@attribute box_ftp Numeric
@attribute box_minutes Numeric
@attribute box_oreb Numeric
@attribute box_pts Numeric
@data
0.2,0.21428571428571427,0.6666666666666666,1979,1,9
0.6,0.5,0.75,2464,0,28
0.8,0.7142857142857143,0.8571428571428571,2121,0,30
0.6,0.35714285714285715,0.6,2243,0,16
0.0,0.3125,0.5,2133,0,11
0.4,0.5333333333333333,0.8333333333333334,2043,0,23
0.5,0.5,0.5,2193,0,21
0.4,0.5,0.8,2319,0,18
0.7272727272727273,0.7333333333333333,1.0,2408,1,36
0.0,0.5,0.9285714285714286,2244,0,25
0.7777777777777778,0.5625,1.0,2095,0,30
0.3333333333333333,0.4117647058823529,1.0,2419,1,18
0.0,0.42857142857142855,1.0,2156,1,16
0.5714285714285714,0.5,1.0,2139,0,26
0.0,0.4,0.75,2173,0,18
0.0,0.42857142857142855,1.0,2002,0,17
0.0,0.625,1.0,1874,0,21
0.38461538461538464,0.5185185185185185,0.9090909090909091,3145,1,43
0.4,0.5333333333333333,1.0,2142,0,20
0.16666666666666666,0.35294117647058826,0.75,2344,1,16
0.25,0.3125,1.0,2716,0,17
0.25,0.3333333333333333,1.0,2298,1,16
0.14285714285714285,0.4,1.0,2254,1,17
0.2857142857142857,0.45,1.0,2322,0,25
1.0,0.5714285714285714,0.8333333333333334,2214,1,23
0.6,0.5294117647058824,0.7142857142857143,2289,1,26
0.7142857142857143,0.5294117647058824,0.6,2559,0,26
1.0,0.8181818181818182,0.75,2001,1,23
1.0,0.7,0.8571428571428571,2540,0,21
0.0,0.3888888888888889,0.3333333333333333,2066,1,15
0.4,0.3333333333333333,0,2356,0,12
0.0,0.3125,1.0,2388,3,16
0.0,0.4166666666666667,1.0,1828,1,12
0.6666666666666666,0.5,0.75,2356,1,22
0.16666666666666666,0.25,1.0,2018,0,15
0.5714285714285714,0.5,0.75,2264,0,24
0.6666666666666666,0.4375,0.8,2610,2,20
0.5,0.4444444444444444,0.5,1855,0,11
0.0,0.3333333333333333,0,1771,0,6
0.6666666666666666,0.5833333333333334,0.7777777777777778,2009,0,23
0.25,0.6428571428571429,0.75,2393,0,25
0.3333333333333333,0.5,0.5,1737,0,14
0.0,0.36363636363636365,1.0,2096,0,10
0.5,0.5384615384615384,0.8571428571428571,1774,1,21
0.3333333333333333,0.5,0.625,2118,1,18
0.5714285714285714,0.4444444444444444,0,2036,0,20
0.5,0.35714285714285715,1.0,1955,1,15
0.5,0.2727272727272727,0.9,2220,0,16
0.3333333333333333,0.3,0.0,2045,0,7
0.3333333333333333,0.4444444444444444,0.5,1783,2,10
0.5,0.6,0,1888,0,21
0.5,0.5,0.875,2122,1,23
1.0,0.6111111111111112,0.6666666666666666,2579,0,32
0.0,0.5,1.0,1882,0,18
0.6666666666666666,0.3888888888888889,1.0,2096,1,17
