@relation Jon_Leuer
@attribute box_fg3p Numeric
@attribute box_fgp Numeric
@attribute box_ftp Numeric
@attribute box_minutes Numeric
@attribute box_oreb Numeric
@attribute box_pts Numeric
@data
0,0.3333333333333333,0,589,0,2
0,0.0,0,141,0,0
0.0,0.5,1.0,412,0,4
0,0.4,0,763,0,4
0,0.0,0,163,1,0
0,0.2857142857142857,0,626,1,4
1.0,0.5,0,1416,0,6
0.5,0.7692307692307693,1.0,1792,2,23
0,0.3,0,1487,2,6
0.0,0.5454545454545454,0.75,1778,2,15
0.5,0.5,0.5,1638,3,16
0.6666666666666666,0.35714285714285715,1.0,1913,1,17
0.5,0.8,1.0,1826,3,19
0.3333333333333333,0.5384615384615384,0,1777,5,15
0.75,0.5555555555555556,0,1648,2,13
1.0,0.6,0,1389,0,14
0.0,0.25,0,1007,1,2
0.5,0.5714285714285714,0.5,1190,1,11
0,0.5,0,698,0,6
1.0,0.6666666666666666,0,543,0,5
0,0.0,0,199,0,0
0.0,0.25,0,576,3,4
0.5,0.6666666666666666,1.0,907,0,11
1.0,0.6153846153846154,0.8333333333333334,1275,4,23
0.0,0.7142857142857143,0,1606,2,10
0.0,0.2,0,753,0,2
0.0,0.16666666666666666,0,656,1,2
0,0.0,0,183,0,0
0,0.0,0,367,0,0
0,0,0,75,0,0
0,0.6666666666666666,1.0,1081,0,8
0,0.0,0,595,0,0
0,0,0,41,0,0
0,0,0,222,0,0
0.75,0.6,1.0,1578,1,19
1.0,0.6666666666666666,0.5,422,0,7
0.0,0.625,0,1040,1,10
0,0,0,55,0,0
0.5,0.5,0,406,0,3
0,0.2,0.3333333333333333,588,0,3
0.0,0.6666666666666666,0.6666666666666666,364,0,6
0,0,0,509,0,0
0,1.0,0,112,0,2
0,0.5,0,279,0,2
0,0.5,0,452,0,2
0,0.0,0,362,0,0
0,1.0,0,204,0,4
0.0,0.0,0,428,0,0
0.0,0.3333333333333333,0,371,1,2
0,0.0,0,1154,0,0
0,0,0,478,1,0
0.0,0.2,0,700,1,2
0,0.0,1.0,375,0,2
0,0.25,0,973,2,2
0,0.25,0,315,0,2
0,0.5,0,967,3,6
0,1.0,0,544,0,2
0,0.75,0.5,821,1,8
0,1.0,0.5,442,0,3
0,0.625,0.75,1260,2,13
0.5,0.6923076923076923,0,1335,1,19
0.5,0.5,0,1122,1,9
0.0,0.6,0,1116,1,6
1.0,0.6,0,830,0,7
0,0.5714285714285714,0.0,914,1,8
0.0,0.3333333333333333,0.5,1589,1,7
0.6666666666666666,0.5833333333333334,1.0,1438,2,20
1.0,0.25,0,1205,0,3
0.0,0.2,0.25,1131,0,3
0.0,0.0,0,534,1,0
0.0,0.6666666666666666,1.0,1156,0,11
0.0,0.25,0,849,1,2
0.0,0.6,0.0,1230,0,6
0.0,0.5,1.0,1799,3,16
0.0,0.2222222222222222,0,1565,0,4
0.0,0.6666666666666666,0,969,1,4
0,0.25,0.25,1369,3,5
0,0.5,0,583,2,4
0,0.6,0,934,1,6
0.0,0.625,0,1187,2,10
0,0.3333333333333333,0.5,898,1,3
0,0.5,0,616,0,4
0,0,0,509,1,0
0,0.5,0.5,652,0,3
0,0,0,262,0,0
0,0.3333333333333333,0,369,0,2
0,0.4,1.0,1028,0,6
0,0.5714285714285714,0.5,861,0,9
1.0,0.3333333333333333,0.5,567,1,4
0.0,0.4,0.5,1060,1,6
0,0.42857142857142855,0,667,0,6
0,0.3333333333333333,0,656,2,4
0,0.3333333333333333,0,644,0,2
0,0,0,368,0,0
0.0,0.6666666666666666,0,456,1,4
0,0.0,0,702,2,0
0,0.6666666666666666,0.5,863,0,5
0,0.0,0,272,0,0
0,1.0,0,542,1,4
0,0.25,1.0,711,2,4
0,0.6666666666666666,0.5,863,2,5
0.0,0.0,1.0,353,0,2
0.0,0.5,0.5,1013,2,9
0.0,0.6,0,695,0,6
0,0.0,0,339,0,0
0,0,0,153,0,0
0,0,0,233,0,0
0,0.0,0,171,0,0
0.0,0.5,0,470,1,4
0,0,0,272,0,0
0,1.0,0,529,1,2
0,0,0,83,0,0
0,0,0,138,0,0
0,0.5,0,180,1,2
0,0.5,0,164,1,2
0.3333333333333333,0.5555555555555556,0.75,1213,2,14
0,0.0,0.5,876,0,1
0.6666666666666666,0.42857142857142855,0,1314,1,8
0.5,0.75,0,692,2,7
1.0,0.6666666666666666,0.0,899,0,5
0.5,0.25,0,784,2,3
0.5,0.5,0,699,0,7
0.3333333333333333,0.3076923076923077,1.0,1465,2,10
0.5,0.3333333333333333,1.0,1129,0,7
0.5,0.2,0,1262,0,3
0.0,0.0,0.5,377,0,1
0.5,0.25,0,1275,0,3
1.0,1.0,0,440,2,3
0,0.6666666666666666,1.0,711,0,6
0.5,0.6,0,1503,2,20
0.0,0.0,0,630,2,0
0.5,0.6,1.0,1361,0,16
