@relation Michael_Beasley
@attribute box_fg3p Numeric
@attribute box_fgp Numeric
@attribute box_ftp Numeric
@attribute box_minutes Numeric
@attribute box_oreb Numeric
@attribute box_pts Numeric
@data
0.6666666666666666,0.5,0,239,0,6
0,0.7142857142857143,0,497,0,10
0.6666666666666666,0.6666666666666666,0.25,1179,0,19
0,0.6,0,950,0,6
0.25,0.5,0,1399,1,15
0,0.6,0,1038,0,6
0,0.4,1.0,1237,1,14
0,1.0,0.5,463,0,9
0.0,0.375,1.0,1360,1,8
0.0,0.5,1.0,1535,1,17
1.0,1.0,0,815,0,7
0,0.25,0,883,3,4
1.0,0.5625,0.6666666666666666,1854,2,23
0.0,0.5384615384615384,0.5,1360,3,15
1.0,0.375,0.75,1202,1,10
0.0,0.3333333333333333,1.0,1984,0,9
0.5,0.5,1.0,1575,0,12
1.0,0.6666666666666666,0,1111,1,9
0,0.5,1.0,789,1,5
0,0.5714285714285714,0.7142857142857143,1098,3,13
0,0.5833333333333334,0.6,1220,3,17
0.0,0.0,0.5,789,0,1
0.0,0.3333333333333333,1.0,540,0,5
0,0.14285714285714285,0.5,1177,1,3
0,0.5,0,414,1,6
0,0.0,0,148,0,0
1.0,1.0,0.5,387,0,5
0,0.0,0,196,0,0
1.0,0.6666666666666666,0,773,0,9
0.0,0.5,0.5,1216,0,7
0,0.625,1.0,1176,0,12
0.0,0.4,1.0,449,0,6
0.0,0.0,0,50,0,0
0,0.5,0,208,1,2
0.0,0.6363636363636364,1.0,1451,0,16
0,0.5,0,393,0,2
1.0,0.5,0,1224,0,5
1.0,0.25,0.5,622,0,4
0.0,0.5,0,1309,2,8
0.0,0.5,1.0,1063,0,4
0.5714285714285714,0.6923076923076923,1.0,1680,0,24
1.0,0.5,0,1259,1,11
0.0,0.2,0,907,0,2
0,0.3333333333333333,0,892,0,4
0.0,0.16666666666666666,0,346,1,2
0.0,0.5,0,437,0,4
0,0.45454545454545453,0.6666666666666666,1689,1,12
0,0.6666666666666666,0,1082,0,16
0,0.2,0,895,0,2
0,0.5,0,284,1,2
0.0,0.0,0,189,0,0
0.0,0.2,0,331,0,2
0,0,0,33,0,0
0.0,0.5833333333333334,1.0,1614,1,18
0.0,0.75,1.0,875,0,8
1.0,0.42857142857142855,0,618,0,7
0.3333333333333333,0.3333333333333333,0,1512,1,9
0,0.6,0,1556,1,12
0.0,0.16666666666666666,1.0,1223,0,4
0.25,0.46153846153846156,0,1330,0,13
0,0.5294117647058824,0.0,2265,2,18
0.0,0.375,1.0,1919,1,14
0,0.5,0.5,813,0,3
0.5,0.4,1.0,1534,2,11
0.0,0.3333333333333333,0,944,1,4
0.2,0.3076923076923077,0,2064,0,9
0,0.625,0,1168,0,10
0.0,0.2222222222222222,0,1602,1,4
0.0,0.4,1.0,861,0,6
0,0.6666666666666666,0.5,1344,0,9
0,0.3333333333333333,0,449,0,4
0,0.5,0,1086,0,6
0.0,0.2,0,781,0,2
0,0.8,0.0,934,0,8
0.75,0.625,0,1164,0,13
0.0,0.42857142857142855,0,683,0,6
0,0.0,0,499,0,0
0.0,0.4444444444444444,0.9090909090909091,2880,2,34
