@relation Willie_Green
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
752,1610612753,1610612746,0
844,1610612748,1610612746,5
254,1610612745,1610612746,2
375,1610612741,1610612746,2
907,1610612758,1610612746,0
897,1610612754,1610612746,2
1064,1610612737,1610612746,9
1244,1610612763,1610612746,5
1544,1610612739,1610612746,11
2127,1610612755,1610612746,9
1148,1610612738,1610612746,8
1408,1610612751,1610612746,8
1289,1610612764,1610612746,0
1541,1610612759,1610612746,11
1356,1610612740,1610612746,10
912,1610612743,1610612746,3
685,1610612750,1610612746,5
697,1610612744,1610612746,5
507,1610612757,1610612746,0
652,1610612762,1610612746,2
1166,1610612756,1610612746,7
760,1610612766,1610612746,4
566,1610612742,1610612746,0
1278,1610612759,1610612746,8
1088,1610612753,1610612746,11
905,1610612738,1610612746,7
538,1610612747,1610612746,3
341,1610612741,1610612746,4
741,1610612761,1610612746,6
1125,1610612749,1610612746,13
638,1610612764,1610612746,0
929,1610612744,1610612746,2
834,1610612762,1610612746,4
725,1610612743,1610612746,2
663,1610612748,1610612746,2
1128,1610612761,1610612746,12
772,1610612755,1610612746,5
205,1610612759,1610612746,0
218,1610612763,1610612746,0
467,1610612745,1610612746,0
1724,1610612740,1610612746,5
757,1610612756,1610612746,5
1654,1610612747,1610612746,9
587,1610612737,1610612746,3
904,1610612756,1610612746,0
1330,1610612744,1610612746,13
1144,1610612762,1610612746,12
2170,1610612739,1610612746,10
1812,1610612743,1610612746,8
175,1610612742,1610612746,0
961,1610612745,1610612746,2
877,1610612750,1610612746,6
1033,1610612756,1610612746,5
335,1610612747,1610612746,0
1391,1610612757,1610612746,8
246,1610612740,1610612753,0
219,1610612764,1610612753,2
338,1610612750,1610612753,4
1151,1610612751,1610612753,8
658,1610612752,1610612753,5
1160,1610612749,1610612753,5
854,1610612764,1610612753,4
948,1610612765,1610612753,3
1845,1610612746,1610612753,6
1068,1610612766,1610612753,9
1847,1610612748,1610612753,0
1285,1610612739,1610612753,2
1037,1610612744,1610612753,7
771,1610612754,1610612753,2
1137,1610612756,1610612753,4
1124,1610612744,1610612753,2
748,1610612746,1610612753,7
601,1610612762,1610612753,2
664,1610612758,1610612753,2
1318,1610612764,1610612753,8
589,1610612737,1610612753,0
379,1610612765,1610612753,0
720,1610612741,1610612753,7
590,1610612760,1610612753,5
670,1610612765,1610612753,0
1009,1610612754,1610612753,4
1174,1610612763,1610612753,6
934,1610612749,1610612753,16
1682,1610612742,1610612753,15
1629,1610612760,1610612753,13
1204,1610612759,1610612753,8
1333,1610612747,1610612753,5
1038,1610612741,1610612753,0
1065,1610612764,1610612753,2
1437,1610612752,1610612753,13
1445,1610612740,1610612753,9
1916,1610612755,1610612753,16
1720,1610612748,1610612753,12
1667,1610612737,1610612753,9
1927,1610612766,1610612753,11
1052,1610612756,1610612753,2
533,1610612754,1610612753,3
1711,1610612743,1610612753,11
1104,1610612737,1610612753,5
1331,1610612765,1610612753,7
763,1610612759,1610612753,4
1012,1610612750,1610612753,5
1472,1610612749,1610612753,10
929,1610612761,1610612753,5
1478,1610612752,1610612753,11
1214,1610612748,1610612753,5
1321,1610612751,1610612753,5
