@relation Jonas_Valanciunas
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
1883,1610612738,1610612761,8
1063,1610612737,1610612761,4
976,1610612749,1610612761,7
1630,1610612748,1610612761,18
1654,1610612766,1610612761,12
2059,1610612754,1610612761,4
1408,1610612762,1610612761,14
1774,1610612745,1610612761,10
1781,1610612763,1610612761,4
1696,1610612741,1610612761,4
2100,1610612757,1610612761,19
1301,1610612755,1610612761,4
2209,1610612764,1610612761,11
1332,1610612751,1610612761,7
1075,1610612748,1610612761,4
2202,1610612743,1610612761,18
1607,1610612744,1610612761,8
1733,1610612756,1610612761,11
1694,1610612747,1610612761,5
1693,1610612759,1610612761,14
1909,1610612755,1610612761,12
1844,1610612741,1610612761,15
1361,1610612766,1610612761,10
2089,1610612742,1610612761,18
2127,1610612760,1610612761,13
1621,1610612759,1610612761,10
2176,1610612752,1610612761,16
1596,1610612752,1610612761,9
2278,1610612741,1610612761,15
1883,1610612754,1610612761,13
1748,1610612764,1610612761,7
2096,1610612748,1610612761,17
1927,1610612754,1610612761,4
1587,1610612765,1610612761,16
1294,1610612751,1610612761,8
1904,1610612749,1610612761,17
1398,1610612738,1610612761,5
1380,1610612750,1610612761,4
845,1610612747,1610612761,4
1106,1610612766,1610612761,2
1540,1610612742,1610612761,12
1194,1610612755,1610612761,6
2058,1610612746,1610612761,17
1904,1610612751,1610612761,20
1905,1610612753,1610612761,14
1721,1610612743,1610612761,13
1853,1610612757,1610612761,18
1904,1610612762,1610612761,18
1244,1610612758,1610612761,12
1404,1610612746,1610612761,11
1798,1610612740,1610612761,9
1433,1610612737,1610612761,2
1062,1610612764,1610612761,10
1315,1610612741,1610612761,2
1725,1610612739,1610612761,18
1677,1610612753,1610612761,7
1045,1610612739,1610612761,2
1741,1610612764,1610612761,7
1387,1610612744,1610612761,10
1548,1610612758,1610612761,14
1458,1610612750,1610612761,4
1325,1610612751,1610612761,6
1520,1610612765,1610612761,8
2151,1610612763,1610612761,23
1928,1610612756,1610612761,15
1225,1610612737,1610612761,16
2724,1610612760,1610612761,8
1988,1610612737,1610612761,13
1072,1610612739,1610612761,4
2102,1610612738,1610612761,15
2074,1610612738,1610612761,13
2198,1610612753,1610612761,20
1949,1610612748,1610612761,14
1799,1610612745,1610612761,15
2022,1610612754,1610612761,22
2044,1610612749,1610612761,17
2216,1610612755,1610612761,26
2248,1610612752,1610612761,14
1790,1610612765,1610612761,18
1662,1610612749,1610612761,14
942,1610612752,1610612761,8
1240,1610612737,1610612761,17
1511,1610612753,1610612761,10
1719,1610612748,1610612761,14
769,1610612760,1610612761,6
1716,1610612764,1610612761,9
1381,1610612755,1610612761,12
1227,1610612753,1610612761,4
1379,1610612741,1610612761,8
2046,1610612762,1610612761,17
1331,1610612763,1610612761,10
1259,1610612749,1610612761,18
1583,1610612739,1610612761,8
1948,1610612756,1610612761,27
1416,1610612737,1610612761,11
1701,1610612742,1610612761,8
2001,1610612747,1610612761,9
1996,1610612758,1610612761,15
1995,1610612762,1610612761,9
1227,1610612739,1610612761,7
1879,1610612743,1610612761,18
2190,1610612739,1610612761,18
1631,1610612754,1610612761,10
2006,1610612752,1610612761,8
1359,1610612753,1610612761,6
1650,1610612751,1610612761,16
1624,1610612765,1610612761,17
1320,1610612752,1610612761,10
