@relation Richard_Jefferson
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
1180,1610612760,1610612762,10
1291,1610612756,1610612762,7
1626,1610612745,1610612762,18
1398,1610612751,1610612762,2
1918,1610612738,1610612762,13
1677,1610612741,1610612762,8
1524,1610612761,1610612762,6
1500,1610612743,1610612762,6
1916,1610612740,1610612762,22
2596,1610612759,1610612762,14
2021,1610612744,1610612762,12
1900,1610612744,1610612762,5
2475,1610612740,1610612762,13
1701,1610612742,1610612762,7
1398,1610612760,1610612762,8
2278,1610612741,1610612762,15
1409,1610612756,1610612762,6
1851,1610612756,1610612762,15
1333,1610612745,1610612762,3
1264,1610612754,1610612762,4
975,1610612757,1610612762,3
1799,1610612758,1610612762,13
1969,1610612757,1610612762,13
1273,1610612758,1610612762,20
1601,1610612743,1610612762,14
1450,1610612759,1610612762,8
695,1610612748,1610612762,3
872,1610612753,1610612762,3
1050,1610612737,1610612762,8
1249,1610612766,1610612762,13
2172,1610612763,1610612762,18
1410,1610612747,1610612762,7
1981,1610612746,1610612762,15
2409,1610612766,1610612762,9
1514,1610612749,1610612762,4
2010,1610612747,1610612762,16
1744,1610612760,1610612762,10
1804,1610612739,1610612762,18
2050,1610612743,1610612762,16
1914,1610612759,1610612762,15
1641,1610612765,1610612762,13
1338,1610612750,1610612762,2
1065,1610612750,1610612762,4
1020,1610612764,1610612762,5
1379,1610612758,1610612762,7
1665,1610612744,1610612762,5
1823,1610612746,1610612762,19
1223,1610612761,1610612762,5
1600,1610612742,1610612762,10
1701,1610612748,1610612762,14
1193,1610612747,1610612762,2
1838,1610612755,1610612762,12
1670,1610612751,1610612762,8
1731,1610612757,1610612762,8
1720,1610612750,1610612762,14
1817,1610612738,1610612762,10
1497,1610612756,1610612762,17
1991,1610612739,1610612762,13
1217,1610612754,1610612762,2
