@relation Anthony_Morrow
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
844,1610612754,1610612740,2
1096,1610612753,1610612740,14
1293,1610612766,1610612740,8
1240,1610612756,1610612740,10
702,1610612763,1610612740,7
1004,1610612747,1610612740,10
1685,1610612756,1610612740,16
971,1610612747,1610612740,8
829,1610612762,1610612740,4
915,1610612755,1610612740,2
889,1610612762,1610612740,8
760,1610612739,1610612740,4
1578,1610612759,1610612740,9
723,1610612744,1610612740,3
1041,1610612755,1610612740,7
756,1610612752,1610612740,3
1116,1610612741,1610612740,8
602,1610612742,1610612740,0
1145,1610612760,1610612740,10
622,1610612765,1610612740,0
1114,1610612763,1610612740,11
927,1610612743,1610612740,1
941,1610612744,1610612740,8
899,1610612746,1610612740,11
877,1610612757,1610612740,5
378,1610612758,1610612740,0
1006,1610612743,1610612740,8
383,1610612745,1610612740,0
1168,1610612757,1610612740,2
883,1610612750,1610612740,7
750,1610612748,1610612740,4
252,1610612764,1610612740,0
632,1610612742,1610612740,4
516,1610612742,1610612740,0
754,1610612759,1610612740,5
302,1610612745,1610612740,0
1485,1610612765,1610612740,21
940,1610612753,1610612740,2
533,1610612739,1610612740,2
1088,1610612750,1610612740,7
799,1610612741,1610612740,7
1325,1610612759,1610612740,20
1619,1610612737,1610612740,16
1306,1610612750,1610612740,9
1219,1610612751,1610612740,3
1296,1610612761,1610612740,8
867,1610612749,1610612740,2
1006,1610612752,1610612740,3
1088,1610612766,1610612740,9
1492,1610612764,1610612740,18
1341,1610612746,1610612740,13
1114,1610612742,1610612740,3
1362,1610612756,1610612740,6
864,1610612758,1610612740,8
981,1610612747,1610612740,9
959,1610612749,1610612740,16
1297,1610612743,1610612740,14
2183,1610612763,1610612740,10
1024,1610612757,1610612740,3
362,1610612738,1610612740,2
949,1610612761,1610612740,6
921,1610612737,1610612740,2
1282,1610612748,1610612740,10
1738,1610612751,1610612740,11
2039,1610612746,1610612740,27
2024,1610612762,1610612740,20
1065,1610612759,1610612740,6
1695,1610612758,1610612740,23
1748,1610612743,1610612740,17
1817,1610612762,1610612740,26
1995,1610612757,1610612740,17
1665,1610612756,1610612740,14
1464,1610612760,1610612740,5
2490,1610612745,1610612740,20
1893,1610612760,1610612740,7
1623,1610612745,1610612740,15
868,1610612749,1610612760,10
1886,1610612738,1610612760,28
2150,1610612765,1610612760,10
1720,1610612745,1610612760,4
2058,1610612762,1610612760,8
1691,1610612743,1610612760,10
1516,1610612751,1610612760,11
1991,1610612744,1610612760,16
1910,1610612762,1610612760,12
1411,1610612752,1610612760,8
1383,1610612740,1610612760,8
1200,1610612755,1610612760,7
1406,1610612765,1610612760,8
1346,1610612749,1610612760,6
1563,1610612739,1610612760,11
1319,1610612750,1610612760,14
1748,1610612756,1610612760,14
1073,1610612758,1610612760,10
1611,1610612744,1610612760,4
938,1610612747,1610612760,7
1209,1610612740,1610612760,7
1771,1610612757,1610612760,10
1646,1610612759,1610612760,15
1697,1610612766,1610612760,11
1328,1610612742,1610612760,9
1736,1610612756,1610612760,11
1224,1610612764,1610612760,8
1751,1610612744,1610612760,17
1562,1610612758,1610612760,8
971,1610612762,1610612760,2
1091,1610612745,1610612760,2
1498,1610612744,1610612760,12
1365,1610612753,1610612760,2
1055,1610612748,1610612760,12
1681,1610612764,1610612760,10
1003,1610612737,1610612760,0
960,1610612739,1610612760,5
1478,1610612750,1610612760,14
1401,1610612752,1610612760,9
1084,1610612763,1610612760,5
1515,1610612753,1610612760,15
2019,1610612740,1610612760,14
1005,1610612740,1610612760,3
783,1610612743,1610612760,9
1133,1610612763,1610612760,6
1763,1610612742,1610612760,16
1284,1610612766,1610612760,5
1050,1610612743,1610612760,9
1234,1610612754,1610612760,12
965,1610612756,1610612760,5
1450,1610612757,1610612760,13
1247,1610612747,1610612760,5
911,1610612755,1610612760,11
1352,1610612741,1610612760,8
705,1610612761,1610612760,8
2133,1610612746,1610612760,26
1185,1610612750,1610612760,13
1535,1610612741,1610612760,11
1574,1610612742,1610612760,13
1865,1610612737,1610612760,21
1770,1610612748,1610612760,12
1774,1610612747,1610612760,12
1005,1610612759,1610612760,6
1715,1610612762,1610612760,12
1662,1610612756,1610612760,11
1760,1610612742,1610612760,32
2015,1610612763,1610612760,13
2188,1610612745,1610612760,22
1544,1610612758,1610612760,19
1875,1610612757,1610612760,11
1145,1610612750,1610612760,8
1298,1610612759,1610612760,8
844,1610612753,1610612760,3
948,1610612743,1610612760,6
326,1610612745,1610612760,0
356,1610612761,1610612760,0
310,1610612741,1610612760,0
939,1610612764,1610612760,2
1267,1610612755,1610612760,12
896,1610612738,1610612760,0
1735,1610612763,1610612760,2
814,1610612740,1610612760,9
1357,1610612752,1610612760,5
1443,1610612742,1610612760,14
1131,1610612762,1610612760,15
1417,1610612751,1610612760,6
464,1610612765,1610612760,3
