@relation Chris_Johnson
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
1497,1610612748,1610612738,11
1775,1610612764,1610612738,9
1444,1610612760,1610612738,8
1677,1610612751,1610612738,12
1338,1610612752,1610612738,12
1292,1610612755,1610612738,6
1137,1610612753,1610612738,3
189,1610612755,1610612738,0
1237,1610612758,1610612738,5
897,1610612742,1610612738,14
1445,1610612749,1610612738,5
829,1610612759,1610612738,0
1035,1610612756,1610612738,7
815,1610612747,1610612738,4
1560,1610612758,1610612738,6
459,1610612762,1610612738,4
1527,1610612737,1610612738,5
1129,1610612754,1610612738,3
1549,1610612744,1610612738,5
454,1610612751,1610612738,2
673,1610612765,1610612738,6
1686,1610612754,1610612738,14
1748,1610612752,1610612738,5
1642,1610612756,1610612738,11
770,1610612740,1610612738,8
1216,1610612742,1610612738,9
442,1610612748,1610612738,0
605,1610612751,1610612738,0
1576,1610612761,1610612738,13
1077,1610612761,1610612738,6
870,1610612741,1610612738,0
2105,1610612741,1610612738,5
1971,1610612764,1610612738,8
1163,1610612755,1610612738,9
692,1610612765,1610612738,0
866,1610612737,1610612738,10
843,1610612766,1610612738,0
1358,1610612739,1610612738,7
1010,1610612755,1610612738,8
1753,1610612764,1610612738,10
1932,1610612754,1610612755,12
1758,1610612749,1610612755,4
1268,1610612748,1610612755,5
985,1610612745,1610612755,3
761,1610612753,1610612755,0
1311,1610612741,1610612755,8
1712,1610612761,1610612755,16
908,1610612742,1610612755,4
605,1610612745,1610612755,2
1013,1610612763,1610612762,5
1247,1610612756,1610612762,9
1104,1610612740,1610612749,7
874,1610612753,1610612749,2
1452,1610612754,1610612749,2
1313,1610612763,1610612749,5
194,1610612740,1610612749,0
905,1610612739,1610612749,2
1015,1610612743,1610612762,6
876,1610612760,1610612762,5
1090,1610612750,1610612762,6
742,1610612743,1610612762,4
315,1610612756,1610612762,0
657,1610612758,1610612762,3
1039,1610612758,1610612762,6
1492,1610612757,1610612762,11
1373,1610612742,1610612762,13
1810,1610612745,1610612762,13
229,1610612755,1610612762,2
145,1610612754,1610612762,1
54,1610612757,1610612762,0
310,1610612743,1610612762,3
81,1610612739,1610612762,2
1208,1610612753,1610612762,4
199,1610612737,1610612762,0
286,1610612761,1610612762,0
68,1610612742,1610612762,0
349,1610612760,1610612762,6
415,1610612746,1610612762,0
3,1610612740,1610612762,0
