@relation DeMarcus_Cousins
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
2350,1610612743,1610612758,30
2121,1610612746,1610612758,24
1093,1610612744,1610612758,8
1749,1610612737,1610612758,11
2216,1610612757,1610612758,35
1872,1610612757,1610612758,33
1302,1610612751,1610612758,15
2155,1610612765,1610612758,26
1091,1610612763,1610612758,9
2108,1610612756,1610612758,27
1622,1610612756,1610612758,19
2300,1610612746,1610612758,23
1832,1610612747,1610612758,17
2481,1610612746,1610612758,25
1247,1610612744,1610612758,24
1918,1610612747,1610612758,20
1642,1610612762,1610612758,28
2183,1610612742,1610612758,32
1386,1610612762,1610612758,21
2049,1610612756,1610612758,15
1939,1610612745,1610612758,21
2164,1610612766,1610612758,30
2097,1610612737,1610612758,28
1912,1610612748,1610612758,27
2200,1610612753,1610612758,14
1815,1610612740,1610612758,24
2434,1610612748,1610612758,27
2241,1610612759,1610612758,29
2003,1610612745,1610612758,17
1701,1610612755,1610612758,33
2283,1610612766,1610612758,26
2551,1610612757,1610612758,35
2358,1610612753,1610612758,24
1794,1610612739,1610612758,16
1802,1610612754,1610612758,31
2054,1610612750,1610612758,20
2370,1610612763,1610612758,22
1954,1610612760,1610612758,16
1756,1610612740,1610612758,18
568,1610612745,1610612758,2
2024,1610612741,1610612758,25
2289,1610612761,1610612758,25
2370,1610612738,1610612758,31
2315,1610612764,1610612758,14
2149,1610612739,1610612758,21
1969,1610612752,1610612758,19
2025,1610612738,1610612758,13
2062,1610612743,1610612758,27
1207,1610612745,1610612758,16
1959,1610612750,1610612758,21
1650,1610612740,1610612758,23
1881,1610612749,1610612758,21
1626,1610612761,1610612758,24
1896,1610612751,1610612758,28
2268,1610612765,1610612758,13
1596,1610612755,1610612758,19
2274,1610612741,1610612758,25
1822,1610612764,1610612758,24
2243,1610612759,1610612758,15
1747,1610612749,1610612758,32
2577,1610612752,1610612758,32
1025,1610612760,1610612758,4
1651,1610612742,1610612758,17
2246,1610612740,1610612758,35
1287,1610612747,1610612758,20
1598,1610612744,1610612758,19
2258,1610612742,1610612758,28
2093,1610612760,1610612758,24
2223,1610612757,1610612758,30
2579,1610612746,1610612758,32
2248,1610612750,1610612758,35
1847,1610612744,1610612758,20
1888,1610612757,1610612758,17
2064,1610612746,1610612758,34
1529,1610612743,1610612758,19
1349,1610612743,1610612758,30
2083,1610612756,1610612758,25
2049,1610612760,1610612758,16
1774,1610612742,1610612758,16
1851,1610612763,1610612758,22
1612,1610612759,1610612758,25
2052,1610612740,1610612758,24
2063,1610612741,1610612758,22
2362,1610612750,1610612758,31
2095,1610612740,1610612758,22
2210,1610612745,1610612758,29
1969,1610612749,1610612758,27
2223,1610612747,1610612758,29
1777,1610612744,1610612758,22
1934,1610612752,1610612758,39
2199,1610612751,1610612758,24
1745,1610612738,1610612758,11
1604,1610612750,1610612758,19
2421,1610612765,1610612758,18
2253,1610612760,1610612758,23
2361,1610612743,1610612758,32
2105,1610612739,1610612758,26
2429,1610612742,1610612758,32
2308,1610612748,1610612758,17
2306,1610612757,1610612758,22
2455,1610612751,1610612758,28
2107,1610612744,1610612758,28
1822,1610612761,1610612758,13
2134,1610612739,1610612758,21
2326,1610612754,1610612758,20
2502,1610612744,1610612758,26
2261,1610612742,1610612758,23
2243,1610612762,1610612758,27
2207,1610612756,1610612758,28
2122,1610612741,1610612758,15
2219,1610612749,1610612758,28
1529,1610612746,1610612758,21
1715,1610612752,1610612758,22
1323,1610612759,1610612758,14
2315,1610612753,1610612758,29
2092,1610612748,1610612758,27
1943,1610612737,1610612758,12
2044,1610612766,1610612758,20
2414,1610612755,1610612758,39
1781,1610612764,1610612758,30
2134,1610612738,1610612758,31
1467,1610612763,1610612758,16
2037,1610612737,1610612758,20
1369,1610612764,1610612758,20
2146,1610612755,1610612758,33
2217,1610612756,1610612758,24
2460,1610612740,1610612758,39
2322,1610612745,1610612758,24
2514,1610612740,1610612758,24
2113,1610612762,1610612758,26
2077,1610612746,1610612758,32
1703,1610612747,1610612758,21
919,1610612746,1610612758,13
2264,1610612765,1610612758,33
2070,1610612751,1610612758,40
2463,1610612761,1610612758,36
2061,1610612737,1610612758,24
2429,1610612753,1610612758,29
1853,1610612766,1610612758,30
