@relation Austin_Daye
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
498,1610612737,1610612761,2
181,1610612766,1610612761,0
9,1610612763,1610612761,0
44,1610612755,1610612761,0
284,1610612750,1610612759,2
852,1610612759,1610612761,4
60,1610612741,1610612761,0
179,1610612749,1610612761,2
153,1610612737,1610612761,0
96,1610612765,1610612759,0
104,1610612748,1610612759,6
216,1610612744,1610612759,0
1714,1610612755,1610612759,22
129,1610612743,1610612759,0
672,1610612743,1610612759,11
1039,1610612740,1610612759,0
252,1610612754,1610612759,0
351,1610612763,1610612759,2
32,1610612742,1610612759,0
839,1610612756,1610612759,2
339,1610612745,1610612759,0
850,1610612747,1610612759,13
1149,1610612756,1610612759,6
189,1610612737,1610612759,0
959,1610612745,1610612759,6
847,1610612740,1610612759,0
53,1610612744,1610612759,0
263,1610612747,1610612759,2
1189,1610612755,1610612759,9
527,1610612739,1610612759,3
1572,1610612750,1610612759,13
776,1610612751,1610612759,3
236,1610612738,1610612759,2
837,1610612755,1610612759,3
527,1610612750,1610612759,2
1268,1610612752,1610612759,10
57,1610612743,1610612759,0
395,1610612757,1610612759,0
76,1610612763,1610612759,0
690,1610612757,1610612759,7
1125,1610612742,1610612759,6
3,1610612746,1610612759,0
17,1610612760,1610612759,0
217,1610612740,1610612759,0
166,1610612763,1610612759,2
2146,1610612750,1610612759,22
432,1610612764,1610612759,5
380,1610612766,1610612759,2
200,1610612759,1610612737,0
44,1610612748,1610612737,0
967,1610612766,1610612737,9
440,1610612765,1610612737,3
303,1610612766,1610612737,3
720,1610612741,1610612737,1
