@relation Jermaine_O'Neal
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
1190,1610612747,1610612744,7
951,1610612746,1610612744,4
726,1610612755,1610612744,0
1498,1610612750,1610612744,5
946,1610612759,1610612744,2
928,1610612763,1610612744,2
1376,1610612765,1610612744,17
1029,1610612760,1610612744,4
726,1610612762,1610612744,6
1586,1610612740,1610612744,18
1032,1610612742,1610612744,6
1387,1610612760,1610612744,5
1258,1610612758,1610612744,8
1364,1610612761,1610612744,11
1014,1610612745,1610612744,5
1018,1610612763,1610612744,2
962,1610612766,1610612744,4
991,1610612766,1610612744,9
1554,1610612741,1610612744,4
1831,1610612756,1610612744,11
981,1610612758,1610612744,3
2249,1610612745,1610612744,2
2043,1610612751,1610612744,23
1606,1610612765,1610612744,16
986,1610612741,1610612744,9
1217,1610612752,1610612744,15
1822,1610612754,1610612744,7
730,1610612738,1610612744,7
1151,1610612737,1610612744,17
462,1610612756,1610612744,2
915,1610612742,1610612744,6
949,1610612746,1610612744,5
806,1610612739,1610612744,4
409,1610612757,1610612744,8
1073,1610612759,1610612744,9
2036,1610612763,1610612744,10
1736,1610612752,1610612744,8
1994,1610612742,1610612744,20
264,1610612759,1610612744,0
1376,1610612758,1610612744,13
1052,1610612762,1610612744,7
1292,1610612743,1610612744,12
1226,1610612757,1610612744,6
1257,1610612750,1610612744,10
