@relation Metta_World_Peace
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
1077,1610612749,1610612752,4
1367,1610612741,1610612752,8
1233,1610612750,1610612752,17
1949,1610612766,1610612752,18
1717,1610612766,1610612752,9
1906,1610612759,1610612752,13
1281,1610612737,1610612752,4
1033,1610612745,1610612752,2
970,1610612754,1610612752,2
601,1610612764,1610612752,5
519,1610612757,1610612752,2
589,1610612746,1610612752,0
267,1610612743,1610612752,0
35,1610612740,1610612752,0
530,1610612751,1610612752,3
1486,1610612753,1610612752,12
1216,1610612738,1610612752,12
1199,1610612739,1610612752,2
11,1610612738,1610612752,0
535,1610612737,1610612752,5
193,1610612764,1610612752,0
737,1610612749,1610612752,8
323,1610612761,1610612752,0
454,1610612738,1610612752,3
1135,1610612739,1610612752,5
50,1610612748,1610612752,0
355,1610612743,1610612752,3
84,1610612760,1610612752,2
439,1610612753,1610612752,0
1018,1610612751,1610612747,3
955,1610612752,1610612747,8
1349,1610612748,1610612747,14
1631,1610612753,1610612747,9
1087,1610612742,1610612747,0
737,1610612765,1610612747,5
1240,1610612756,1610612747,12
991,1610612761,1610612747,4
808,1610612757,1610612747,0
547,1610612744,1610612747,0
1224,1610612757,1610612747,4
1623,1610612754,1610612747,7
