@relation George_Hill
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_pts Continuous
@data
1744,1610612753,1610612754,7
2143,1610612740,1610612754,19
1165,1610612761,1610612754,14
1869,1610612751,1610612754,6
1487,1610612763,1610612754,13
1969,1610612749,1610612754,9
2084,1610612741,1610612754,11
2605,1610612752,1610612754,23
2256,1610612738,1610612754,8
2170,1610612755,1610612754,11
2342,1610612750,1610612754,26
1697,1610612766,1610612754,7
1797,1610612764,1610612754,13
2132,1610612746,1610612754,11
2433,1610612757,1610612754,6
1794,1610612762,1610612754,10
1597,1610612759,1610612754,12
1842,1610612760,1610612754,4
1827,1610612748,1610612754,5
2053,1610612766,1610612754,13
1934,1610612765,1610612754,7
1854,1610612748,1610612754,7
1543,1610612745,1610612754,12
1611,1610612738,1610612754,7
1410,1610612751,1610612754,10
1973,1610612751,1610612754,21
2077,1610612739,1610612754,13
1866,1610612761,1610612754,6
1870,1610612740,1610612754,10
1552,1610612739,1610612754,8
2006,1610612761,1610612754,11
1971,1610612737,1610612754,10
1724,1610612764,1610612754,5
1603,1610612758,1610612754,9
1325,1610612752,1610612754,3
1694,1610612746,1610612754,6
1963,1610612744,1610612754,15
1819,1610612756,1610612754,16
2392,1610612758,1610612754,10
1960,1610612743,1610612754,10
1738,1610612747,1610612754,13
2037,1610612756,1610612754,17
2010,1610612751,1610612754,10
1161,1610612753,1610612754,2
2227,1610612737,1610612754,5
2299,1610612757,1610612754,37
1794,1610612753,1610612754,12
1499,1610612743,1610612754,10
2012,1610612742,1610612754,14
1486,1610612737,1610612754,9
1901,1610612750,1610612754,13
1851,1610612749,1610612754,0
1443,1610612747,1610612754,14
1743,1610612749,1610612754,9
2116,1610612744,1610612754,8
1878,1610612766,1610612754,17
1667,1610612745,1610612754,4
2304,1610612742,1610612754,20
2139,1610612738,1610612754,12
2348,1610612755,1610612754,14
2042,1610612765,1610612754,2
2162,1610612755,1610612754,11
2412,1610612752,1610612754,7
2147,1610612741,1610612754,10
2120,1610612763,1610612754,4
2348,1610612741,1610612754,17
2467,1610612748,1610612754,2
2254,1610612764,1610612754,8
2181,1610612739,1610612754,9
2197,1610612759,1610612754,7
2323,1610612765,1610612754,12
2106,1610612761,1610612754,8
2237,1610612737,1610612754,12
1964,1610612748,1610612754,0
1391,1610612760,1610612754,3
865,1610612753,1610612754,5
1275,1610612740,1610612754,15
1618,1610612765,1610612754,13
1394,1610612751,1610612754,12
1449,1610612741,1610612754,11
1885,1610612748,1610612754,20
1178,1610612748,1610612754,13
1217,1610612753,1610612754,17
1204,1610612761,1610612754,13
737,1610612752,1610612754,8
1326,1610612758,1610612754,14
1531,1610612765,1610612754,20
1584,1610612739,1610612754,20
1620,1610612766,1610612754,11
1727,1610612759,1610612754,7
1730,1610612740,1610612754,17
1378,1610612755,1610612754,7
1811,1610612744,1610612754,12
1763,1610612760,1610612754,13
2057,1610612739,1610612754,15
1935,1610612755,1610612754,17
1636,1610612752,1610612754,21
1454,1610612741,1610612754,7
1715,1610612752,1610612754,15
1521,1610612753,1610612754,13
1883,1610612749,1610612754,17
2086,1610612738,1610612754,30
2015,1610612761,1610612754,23
1962,1610612739,1610612754,24
1937,1610612751,1610612754,18
2143,1610612745,1610612754,20
2559,1610612764,1610612754,29
2021,1610612749,1610612754,24
2183,1610612742,1610612754,14
1915,1610612751,1610612754,28
2162,1610612738,1610612754,21
1717,1610612766,1610612754,4
1543,1610612748,1610612754,3
1599,1610612752,1610612754,20
2183,1610612765,1610612754,13
2883,1610612764,1610612754,24
2297,1610612763,1610612754,20
2261,1610612761,1610612754,19
2326,1610612763,1610612754,20
2242,1610612762,1610612754,17
2179,1610612765,1610612754,12
2043,1610612738,1610612754,10
2398,1610612748,1610612754,12
2397,1610612739,1610612754,14
2198,1610612738,1610612754,7
1946,1610612750,1610612754,6
1949,1610612764,1610612754,14
1905,1610612741,1610612754,6
1990,1610612747,1610612754,11
