@relation Devin_Harris
@attribute game_id Numeric
@attribute box_fg3a Numeric
@attribute box_fg3m Numeric
@attribute box_fga Numeric
@attribute box_fgm Numeric
@attribute box_fta Numeric
@attribute box_ftm Numeric
@attribute box_minutes Numeric
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Numeric
@attribute box_ast Numeric
@attribute box_stl Numeric
@attribute box_blk Numeric
@attribute box_to Numeric
@attribute box_pf Numeric
@attribute box_pts Numeric
@data
21300600,0,0,4,2,4,2,1044,1610612757,1610612742,0,2,0,0,0,1,6
21300606,3,0,7,1,0,0,839,1610612739,1610612742,0,0,0,0,0,1,2
21300624,3,1,3,1,0,0,856,1610612761,1610612742,0,3,1,0,0,1,3
21300637,3,2,6,4,4,4,948,1610612751,1610612742,0,4,0,0,0,6,14
21300659,4,2,7,4,4,4,1443,1610612765,1610612742,0,7,0,0,1,3,14
21300681,2,0,8,5,6,4,1472,1610612745,1610612742,0,3,0,0,1,5,14
21300693,3,0,7,2,3,3,1065,1610612758,1610612742,2,5,0,0,0,1,7
21300717,3,2,8,4,6,6,1146,1610612739,1610612742,0,4,0,0,1,1,16
21300730,2,0,3,1,3,1,1018,1610612763,1610612742,0,3,0,0,2,1,3
21300746,1,1,11,3,0,0,1045,1610612762,1610612742,1,2,0,0,2,0,7
21300758,1,0,9,4,4,4,1385,1610612738,1610612742,0,7,0,0,2,2,12
21300770,1,1,7,3,2,2,1225,1610612766,1610612742,0,5,1,0,1,1,9
21300798,1,1,3,2,4,4,1134,1610612748,1610612742,0,5,0,0,3,1,9
21300817,1,0,4,3,5,3,1177,1610612755,1610612742,0,7,1,0,3,2,9
21300828,1,0,5,2,2,2,1131,1610612765,1610612742,0,3,0,1,1,3,6
21300843,1,0,3,0,2,2,860,1610612752,1610612742,0,8,0,0,2,2,2
21300856,3,0,7,1,2,1,1332,1610612740,1610612742,0,4,0,0,1,1,3
21300870,1,0,3,0,2,2,914,1610612741,1610612742,0,4,0,0,2,2,2
21300888,3,1,9,3,2,1,1255,1610612759,1610612742,0,0,0,0,0,3,8
21300912,2,0,5,0,2,2,1069,1610612743,1610612742,1,11,1,0,1,2,2
21300924,1,1,6,4,5,3,1372,1610612757,1610612742,0,1,1,0,1,4,12
21300941,6,4,9,6,5,4,1413,1610612754,1610612742,0,5,4,0,1,3,20
21300956,0,0,1,0,2,1,408,1610612744,1610612742,0,0,0,0,0,0,1
21300964,3,1,9,5,1,1,1179,1610612762,1610612742,0,3,0,0,3,2,12
21300992,2,1,6,3,1,1,1254,1610612760,1610612742,1,6,0,0,1,1,8
21301001,4,1,8,3,6,5,1179,1610612738,1610612742,0,6,2,0,1,1,12
21301014,3,0,11,4,5,5,1916,1610612750,1610612742,0,4,2,0,4,3,13
21301028,1,0,5,1,5,5,1457,1610612743,1610612742,0,3,1,0,3,0,7
21301044,8,3,15,4,0,0,2428,1610612751,1610612742,3,6,0,0,4,5,11
21301059,1,0,4,2,1,1,1063,1610612760,1610612742,0,1,0,0,0,0,5
21301074,3,1,5,1,5,4,1160,1610612746,1610612742,0,3,3,0,4,1,7
21301090,1,0,4,0,6,3,983,1610612758,1610612742,0,2,0,0,1,1,3
21301112,4,2,7,3,2,2,982,1610612744,1610612742,0,4,0,0,0,3,10
21301128,4,2,6,2,0,0,1402,1610612746,1610612742,0,7,0,0,0,1,6
21301142,3,1,8,3,0,0,1429,1610612747,1610612742,0,7,2,0,3,2,7
21301151,3,0,6,1,2,1,1017,1610612758,1610612742,0,7,1,0,0,1,3
21301159,3,1,5,3,4,2,1041,1610612762,1610612742,0,6,2,0,2,0,9
21301174,5,1,8,1,6,5,1630,1610612759,1610612742,0,4,3,1,2,0,8
21301195,4,1,4,1,0,0,1863,1610612756,1610612742,0,6,1,0,2,3,3
21301216,3,0,8,4,2,2,1534,1610612763,1610612742,0,10,2,0,4,2,10
21400002,5,2,12,6,4,3,1747,1610612759,1610612742,0,5,2,0,1,1,17
21400019,7,3,9,3,4,3,1454,1610612762,1610612742,0,3,1,0,1,0,12
21400027,4,2,7,4,4,2,1649,1610612740,1610612742,0,6,1,0,0,2,12
21400046,6,2,9,4,2,2,1770,1610612738,1610612742,0,6,1,0,1,0,12
21400070,2,0,7,2,3,3,1595,1610612757,1610612742,1,4,1,0,0,2,7
21400080,1,1,2,2,4,3,1228,1610612762,1610612742,0,6,2,0,2,3,8
21400094,2,0,3,0,2,1,1256,1610612748,1610612742,0,2,1,1,0,0,1
21400106,1,0,7,4,4,4,1961,1610612758,1610612742,0,5,3,0,2,4,12
21400120,2,1,3,2,2,2,737,1610612755,1610612742,0,1,2,0,0,0,7
21400137,3,1,8,3,0,0,1252,1610612750,1610612742,0,5,0,1,0,4,7
21400146,1,0,1,0,0,0,614,1610612766,1610612742,0,5,0,0,0,1,0
21400188,6,2,7,2,3,3,1432,1610612745,1610612742,0,1,1,0,2,1,9
21400203,1,0,5,1,0,0,1121,1610612754,1610612742,0,3,0,0,1,4,2
21400214,5,1,10,2,6,4,2375,1610612752,1610612742,0,8,2,1,1,1,9
21400227,3,1,4,1,6,5,1970,1610612761,1610612742,0,6,1,1,2,3,8
21400235,3,1,13,6,3,2,1831,1610612755,1610612742,1,5,1,1,3,3,15
21400257,6,6,10,7,0,0,2115,1610612741,1610612742,0,8,1,0,1,4,20
21400269,3,0,6,1,0,0,1093,1610612749,1610612742,0,3,0,0,3,2,2
21400284,2,0,8,3,4,4,1419,1610612756,1610612742,1,1,1,0,2,2,10
21400298,3,2,5,2,0,0,1377,1610612749,1610612742,0,1,0,0,0,0,6
21400310,3,1,4,2,2,1,1554,1610612763,1610612742,1,2,0,0,2,4,6
21400323,7,3,13,8,1,1,1530,1610612740,1610612742,0,3,1,0,1,4,20
21400340,1,1,7,2,1,1,1307,1610612744,1610612742,0,1,2,0,0,2,6
21400367,5,3,6,4,0,0,1077,1610612752,1610612742,0,2,0,0,2,0,11
21400372,3,2,4,2,2,2,1318,1610612765,1610612742,0,9,3,0,2,2,8
21400397,9,3,12,5,0,0,1355,1610612759,1610612742,0,3,2,0,0,2,13
21400413,5,3,5,3,2,2,1227,1610612737,1610612742,0,1,0,0,0,1,11
21400425,2,0,5,1,2,1,1036,1610612756,1610612742,0,1,0,0,2,3,3
21400439,3,0,8,3,0,0,899,1610612747,1610612742,0,0,3,0,0,1,6
21400455,3,0,4,0,2,1,1424,1610612760,1610612742,0,6,1,0,1,1,1
21400470,0,0,2,1,2,1,776,1610612764,1610612742,0,3,1,1,0,0,3
