@relation PJ_Hairston
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
1,0,3,2,0,0,838,1610612740,1610612766,0,0,0,0,1,1,4
8,2,9,2,2,1,977,1610612748,1610612766,0,2,0,3,0,1,7
4,1,4,1,1,1,737,1610612737,1610612766,1,2,0,0,2,2,4
1,0,2,1,0,0,593,1610612747,1610612766,1,1,0,0,1,1,2
3,2,4,2,2,2,826,1610612757,1610612766,0,1,1,0,0,2,8
4,2,8,3,1,1,1035,1610612756,1610612766,1,0,0,0,0,3,9
1,1,2,1,0,0,1067,1610612744,1610612766,0,1,0,0,1,0,3
4,2,5,2,0,0,587,1610612742,1610612766,0,0,0,0,0,3,6
3,1,5,1,0,0,1240,1610612757,1610612766,0,0,0,0,2,3,3
7,2,10,3,0,0,1118,1610612744,1610612766,0,0,0,1,0,1,8
7,3,13,5,2,2,1618,1610612737,1610612766,1,1,1,1,0,1,15
4,0,7,1,2,2,1152,1610612741,1610612766,1,1,2,1,0,3,4
3,1,3,1,0,0,325,1610612752,1610612766,0,0,1,0,0,1,3
3,0,5,0,0,0,720,1610612751,1610612766,0,1,1,1,0,1,0
5,0,7,1,5,5,907,1610612755,1610612766,1,1,2,0,1,1,7
7,2,8,2,0,0,527,1610612762,1610612766,2,0,0,0,0,1,6
5,2,11,4,0,0,1259,1610612743,1610612766,1,0,1,3,1,1,10
4,2,7,4,0,0,1008,1610612749,1610612766,0,0,1,0,2,2,10
6,1,9,2,2,0,1634,1610612760,1610612766,1,1,1,0,0,1,5
1,0,3,0,0,0,704,1610612753,1610612766,0,0,1,0,0,2,0
3,1,5,1,0,0,748,1610612749,1610612766,0,0,0,0,0,1,3
4,0,6,1,0,0,836,1610612745,1610612766,1,1,0,1,1,0,2
4,2,6,3,0,0,1016,1610612739,1610612766,1,1,1,0,0,4,8
1,0,1,0,0,0,347,1610612753,1610612766,0,0,0,0,0,1,0
3,1,5,3,1,1,772,1610612738,1610612766,0,0,0,2,0,0,8
2,0,2,0,0,0,457,1610612740,1610612766,0,0,0,0,1,0,0
6,3,12,6,0,0,1357,1610612752,1610612766,1,1,1,0,1,1,15
5,3,9,4,0,0,1272,1610612759,1610612766,1,0,0,0,0,1,11
4,0,5,0,0,0,970,1610612754,1610612766,0,0,1,0,0,2,0
5,3,8,4,0,0,1055,1610612750,1610612766,1,0,0,0,1,3,11
3,0,4,0,0,0,403,1610612739,1610612766,0,0,0,0,0,0,0
1,1,3,2,0,0,653,1610612752,1610612766,0,0,0,0,0,0,5
1,0,2,0,0,0,540,1610612759,1610612766,0,0,0,0,0,2,0
2,0,3,0,2,2,639,1610612743,1610612766,0,0,1,0,1,1,2
9,4,16,6,0,0,1591,1610612765,1610612766,0,1,0,0,1,3,16
3,1,3,1,6,5,675,1610612764,1610612766,1,0,0,0,0,1,8
2,2,4,4,2,2,1175,1610612737,1610612766,0,0,2,0,0,0,12
2,0,4,1,0,0,1085,1610612738,1610612766,0,0,0,0,0,1,2
4,1,10,3,6,5,1374,1610612765,1610612766,1,1,1,0,1,0,12
2,0,5,0,0,0,606,1610612754,1610612766,2,1,0,0,0,1,0
3,0,10,3,0,0,1010,1610612755,1610612766,2,0,1,0,0,1,6
5,1,8,2,0,0,1433,1610612761,1610612766,0,0,0,0,1,3,5
4,1,7,3,0,0,1075,1610612737,1610612766,1,1,0,0,2,3,7
4,1,5,1,0,0,1106,1610612748,1610612766,0,2,0,0,0,1,3
4,1,5,1,0,0,996,1610612737,1610612766,0,0,0,1,0,1,3
4,0,6,2,3,3,1392,1610612737,1610612766,0,1,0,0,2,1,7
3,2,5,3,2,2,1194,1610612741,1610612766,0,0,0,0,0,3,10
2,0,5,2,0,0,1333,1610612742,1610612766,0,0,1,0,0,4,4
3,0,5,1,2,2,1004,1610612759,1610612766,0,0,0,0,1,2,4
2,1,3,1,2,1,458,1610612750,1610612766,0,1,0,0,0,2,4
5,1,8,2,0,0,1551,1610612752,1610612766,0,2,0,1,0,3,5
4,2,4,2,0,0,912,1610612741,1610612766,0,0,0,0,0,3,6
1,0,2,1,0,0,568,1610612757,1610612766,1,0,1,0,0,0,2
4,1,5,2,0,0,1167,1610612758,1610612766,0,1,0,1,1,2,5
4,1,4,1,2,2,972,1610612764,1610612766,0,2,0,0,1,3,5
3,0,5,1,0,0,1168,1610612739,1610612766,0,1,1,0,0,4,2
1,1,3,1,0,0,882,1610612749,1610612766,0,0,0,0,0,0,3
