@relation Eric_Bledsoe
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
3,0,12,7,11,8,2332,1610612757,1610612756,0,6,1,0,4,2,22
7,2,15,4,10,8,1657,1610612762,1610612756,1,6,2,0,5,4,18
8,2,17,7,12,10,2402,1610612760,1610612756,2,14,3,0,8,3,26
2,1,12,10,4,4,1911,1610612740,1610612756,0,5,3,0,5,2,25
3,1,12,6,3,1,1828,1610612759,1610612756,1,5,0,0,0,0,14
1,1,11,6,4,4,2134,1610612743,1610612756,0,9,3,0,3,3,17
3,2,11,7,9,8,2001,1610612740,1610612756,0,6,1,1,5,3,24
1,0,21,10,3,3,2144,1610612757,1610612756,0,6,1,0,3,0,23
6,1,13,5,4,4,2384,1610612751,1610612756,1,4,2,0,2,1,15
2,1,11,7,6,4,1695,1610612762,1610612756,1,2,3,0,2,2,19
3,1,9,4,6,4,1681,1610612762,1610612756,0,2,0,0,4,4,13
3,0,13,4,2,1,1904,1610612763,1610612756,1,5,0,0,1,3,9
4,3,14,7,4,3,2419,1610612745,1610612756,0,7,2,1,4,1,20
2,2,11,5,5,4,2029,1610612761,1610612756,0,7,0,1,3,3,16
6,1,19,7,4,3,2218,1610612747,1610612756,0,9,3,0,3,3,18
4,2,16,11,4,4,2104,1610612758,1610612756,0,8,3,2,3,2,28
5,2,16,7,12,8,2444,1610612744,1610612756,1,8,3,0,5,2,24
3,0,15,6,3,3,1994,1610612759,1610612756,0,7,0,0,4,4,15
4,1,9,4,2,1,1797,1610612743,1610612756,1,3,1,0,1,4,10
4,3,12,9,4,4,2241,1610612742,1610612756,0,6,1,0,3,2,25
1,1,10,5,5,5,1840,1610612747,1610612756,1,7,0,1,3,3,16
0,0,9,3,1,1,1114,1610612744,1610612756,0,0,0,0,3,4,7
4,1,13,7,6,5,2042,1610612755,1610612756,0,4,3,2,2,3,20
1,0,10,3,4,1,1866,1610612746,1610612756,0,4,2,0,2,3,7
6,1,16,5,6,4,1938,1610612739,1610612756,0,9,2,0,0,0,15
3,0,12,6,6,5,1745,1610612738,1610612756,3,4,1,0,1,1,17
0,0,5,2,10,10,1747,1610612761,1610612756,0,3,0,0,4,0,14
3,1,10,4,2,1,1393,1610612751,1610612756,1,5,1,0,2,4,10
3,1,11,3,0,0,1466,1610612753,1610612756,1,6,3,0,2,1,7
5,1,16,8,9,6,2265,1610612765,1610612756,0,5,2,0,5,2,23
5,1,13,6,10,8,2117,1610612750,1610612756,0,5,1,0,2,5,21
3,3,15,7,4,3,2245,1610612737,1610612756,3,4,2,0,4,2,20
4,3,18,8,4,4,2238,1610612764,1610612756,1,6,3,0,7,3,23
4,2,15,6,2,2,1861,1610612752,1610612756,0,6,1,1,1,3,16
4,0,9,1,11,8,1732,1610612747,1610612756,0,4,0,0,4,1,10
2,1,9,6,1,1,1772,1610612746,1610612756,0,3,0,0,5,4,14
3,1,17,9,13,11,2189,1610612757,1610612756,4,3,2,2,3,3,30
2,0,13,6,11,6,1890,1610612760,1610612756,0,4,3,0,5,1,18
2,1,13,7,2,1,2287,1610612740,1610612756,1,6,2,2,4,2,16
4,2,16,11,8,6,2237,1610612759,1610612756,2,9,3,0,7,2,30
2,2,15,11,7,5,2439,1610612742,1610612756,0,6,4,1,7,2,29
4,1,16,6,1,0,2244,1610612763,1610612756,0,5,2,0,2,2,13
1,1,6,2,2,1,1002,1610612758,1610612756,1,2,0,0,0,0,6
4,3,7,5,3,3,1568,1610612747,1610612756,1,9,0,0,1,2,16
2,1,15,3,5,5,2351,1610612759,1610612756,3,3,1,1,2,2,12
5,0,11,3,5,4,1760,1610612762,1610612756,0,8,2,1,1,4,10
0,0,4,2,3,2,1286,1610612747,1610612756,0,1,0,1,1,3,6
2,2,12,9,4,3,2185,1610612763,1610612756,1,4,0,0,9,0,23
5,1,19,9,7,4,2553,1610612758,1610612756,1,8,2,2,5,5,23
1,0,6,2,6,5,1297,1610612744,1610612756,0,3,0,0,2,4,9
1,1,5,4,2,2,1396,1610612751,1610612756,0,3,1,0,7,2,11
7,3,17,8,3,3,2275,1610612766,1610612756,2,5,1,1,1,1,22
2,0,6,0,1,1,2033,1610612746,1610612756,1,10,3,0,3,4,1
0,0,11,5,6,5,1811,1610612738,1610612756,0,7,3,0,3,1,15
2,0,11,6,9,6,2178,1610612765,1610612756,0,4,2,1,3,3,18
2,1,8,5,4,2,1298,1610612755,1610612756,1,7,1,0,2,3,13
3,0,10,2,5,5,1523,1610612754,1610612756,1,5,0,0,6,2,9
6,3,16,8,8,6,2235,1610612761,1610612756,3,6,2,2,3,4,25
3,2,10,6,8,7,2264,1610612743,1610612756,0,10,3,0,3,3,21
2,0,14,4,8,8,1630,1610612743,1610612756,1,4,0,1,3,2,16
3,1,14,5,2,2,2078,1610612753,1610612756,0,6,1,0,6,5,13
4,1,20,11,5,4,2313,1610612754,1610612756,0,7,4,0,2,0,27
2,2,13,6,5,5,2427,1610612742,1610612756,1,7,0,2,3,3,19
6,1,17,7,10,8,2135,1610612745,1610612756,0,3,3,3,1,4,23
6,2,16,8,9,9,2722,1610612746,1610612756,1,16,2,2,5,4,27
