@relation Paul_George
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
6,3,16,8,7,5,2165,1610612753,1610612754,1,5,1,3,4,0,24
11,4,19,9,13,10,2366,1610612740,1610612754,0,5,2,0,2,2,32
6,3,17,8,2,2,1811,1610612739,1610612754,1,3,2,0,4,1,21
8,4,18,12,3,3,2440,1610612765,1610612754,1,4,4,0,4,1,31
5,2,19,6,7,7,2369,1610612741,1610612754,1,3,0,0,2,2,21
8,2,21,7,9,7,2327,1610612761,1610612754,2,6,2,0,3,2,23
5,3,14,8,5,5,2165,1610612751,1610612754,0,2,1,0,3,3,24
3,0,16,9,6,5,1907,1610612763,1610612754,2,1,0,0,2,2,23
8,2,18,10,0,0,1773,1610612749,1610612754,0,1,2,0,1,3,22
3,0,14,3,6,6,1964,1610612741,1610612754,1,2,0,0,3,3,12
7,2,26,12,12,9,2930,1610612752,1610612754,0,4,5,2,1,3,35
8,3,20,9,6,6,2254,1610612738,1610612754,0,2,1,0,2,2,27
4,2,13,6,7,5,2233,1610612755,1610612754,0,3,3,0,2,3,19
4,4,16,10,4,2,2360,1610612750,1610612754,0,4,4,1,6,2,26
4,1,15,6,3,2,1615,1610612766,1610612754,0,4,3,0,5,4,15
4,3,19,10,0,0,2135,1610612764,1610612754,1,4,4,0,0,0,23
10,4,23,10,3,3,2094,1610612746,1610612754,1,5,2,1,3,4,27
15,7,30,16,4,4,2279,1610612757,1610612754,0,3,3,0,3,4,43
8,1,20,7,4,4,2449,1610612762,1610612754,1,4,2,0,2,2,19
4,4,14,9,6,6,2190,1610612759,1610612754,1,6,0,0,2,2,28
6,4,17,9,11,10,2186,1610612760,1610612754,1,0,3,0,1,2,32
6,3,11,4,6,6,2510,1610612748,1610612754,0,4,2,0,6,2,17
6,1,12,2,8,5,2196,1610612766,1610612754,0,5,1,0,1,2,10
5,1,14,4,8,8,2340,1610612765,1610612754,0,4,2,0,4,4,17
6,2,16,8,8,7,2584,1610612748,1610612754,0,6,2,0,3,4,25
7,3,16,7,8,7,1820,1610612745,1610612754,1,4,3,1,1,2,24
3,2,13,9,5,4,1687,1610612738,1610612754,0,2,1,0,1,2,24
11,4,19,10,2,2,2256,1610612751,1610612754,0,5,2,0,2,1,26
6,3,13,9,4,3,1983,1610612751,1610612754,0,2,3,0,1,4,24
11,2,19,7,6,5,2309,1610612739,1610612754,1,2,0,0,3,3,21
3,0,14,5,2,2,2190,1610612761,1610612754,0,3,1,1,6,5,12
9,2,24,8,7,6,2202,1610612740,1610612754,3,5,2,0,1,2,24
6,2,10,4,6,6,2148,1610612739,1610612754,0,6,1,0,2,4,16
2,0,12,4,4,3,1664,1610612761,1610612754,0,2,1,0,2,5,11
10,3,25,11,4,3,2499,1610612737,1610612754,1,3,2,0,4,4,28
2,0,14,2,4,4,2305,1610612764,1610612754,2,6,2,0,1,1,8
