@relation Boris_Diaw
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
3,1,9,6,2,1,1220,1610612763,1610612759,0,1,0,1,0,2,14
3,1,11,5,5,3,1343,1610612747,1610612759,1,1,1,0,3,1,14
1,1,7,6,1,1,1849,1610612757,1610612759,1,4,0,0,2,3,14
3,1,10,4,0,0,1577,1610612743,1610612759,2,1,1,1,0,1,9
2,0,14,5,2,1,1602,1610612756,1610612759,2,3,0,1,1,0,11
1,0,8,4,1,0,930,1610612744,1610612759,0,1,0,0,0,3,8
0,0,1,1,2,2,1500,1610612752,1610612759,0,1,0,0,0,1,4
1,0,8,4,0,0,1650,1610612755,1610612759,2,3,0,0,5,1,8
1,1,8,7,0,0,1091,1610612764,1610612759,1,2,0,0,1,1,15
3,1,9,6,4,4,1693,1610612762,1610612759,0,2,2,2,2,1,17
3,0,10,6,0,0,1437,1610612738,1610612759,1,2,2,2,5,2,12
2,0,7,3,1,1,1090,1610612763,1610612759,0,1,0,0,0,3,7
2,0,11,5,4,3,1834,1610612740,1610612759,0,2,1,0,1,3,13
4,2,6,3,2,2,1143,1610612760,1610612759,1,2,0,0,1,1,10
0,0,4,3,0,0,967,1610612753,1610612759,1,0,0,0,2,2,6
1,1,3,2,0,0,670,1610612745,1610612759,0,0,0,1,1,0,5
2,1,9,7,2,1,1793,1610612737,1610612759,0,3,1,1,0,0,16
2,1,13,6,0,0,1368,1610612750,1610612759,2,5,0,0,5,4,13
1,0,9,3,0,0,1530,1610612754,1610612759,1,2,1,0,3,3,6
0,0,3,1,0,0,1100,1610612761,1610612759,0,1,0,0,1,1,2
0,0,11,4,1,1,1637,1610612749,1610612759,2,4,0,0,1,3,9
2,0,11,6,0,0,1768,1610612750,1610612759,0,2,0,1,1,3,12
1,0,3,2,0,0,1400,1610612762,1610612759,0,3,1,0,0,1,4
1,0,7,4,2,1,1262,1610612746,1610612759,0,2,1,1,2,1,9
0,0,7,4,0,0,1590,1610612756,1610612759,0,4,1,0,2,1,8
1,0,9,4,2,1,1949,1610612744,1610612759,1,6,1,1,2,2,9
0,0,9,6,2,2,1736,1610612760,1610612759,1,5,0,0,0,1,14
0,0,9,4,2,1,1671,1610612761,1610612759,0,1,0,0,0,2,9
1,0,5,2,0,0,1225,1610612745,1610612759,2,2,1,0,0,0,4
0,0,6,5,0,0,1617,1610612742,1610612759,2,5,0,0,2,2,10
0,0,8,4,7,6,1493,1610612758,1610612759,1,7,0,1,0,2,14
0,0,5,4,0,0,1018,1610612751,1610612759,1,4,1,0,0,2,8
0,0,0,0,0,0,648,1610612752,1610612759,1,0,0,0,2,0,0
1,1,6,5,0,0,1556,1610612763,1610612759,2,1,1,0,2,1,11
