@relation Kyrie_Irving
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
5,0,12,4,4,4,1892,1610612749,1610612739,2,2,3,1,1,1,12
4,1,15,3,8,8,1860,1610612738,1610612739,0,2,0,0,1,2,15
2,0,12,6,3,3,1629,1610612751,1610612739,0,5,3,1,2,3,15
6,1,15,8,7,5,2592,1610612752,1610612739,2,7,2,1,4,2,22
3,1,17,6,10,10,2070,1610612741,1610612739,0,3,0,0,4,4,23
5,1,17,3,2,2,2217,1610612757,1610612739,0,5,1,0,1,1,9
5,2,23,12,10,8,2678,1610612762,1610612739,0,0,2,0,1,2,34
4,2,11,5,0,0,2350,1610612743,1610612739,0,6,0,0,1,1,12
7,4,21,11,7,6,2436,1610612740,1610612739,1,9,0,0,1,2,32
7,3,16,8,9,8,2432,1610612738,1610612739,2,5,3,1,0,1,27
7,4,9,6,4,4,1628,1610612737,1610612739,0,5,3,0,0,1,20
6,4,12,5,6,6,2358,1610612743,1610612739,1,8,2,0,4,1,20
4,3,15,7,4,3,2248,1610612759,1610612739,1,3,3,0,2,5,20
6,0,16,7,10,8,2454,1610612764,1610612739,1,2,1,0,3,1,22
5,2,14,7,7,5,2205,1610612761,1610612739,0,6,1,2,3,3,21
2,1,9,5,1,1,1862,1610612753,1610612739,0,4,4,0,0,2,12
5,3,15,7,4,1,1970,1610612764,1610612739,0,5,3,0,1,3,18
6,3,17,9,4,3,2146,1610612754,1610612739,0,5,0,3,1,1,24
3,0,15,10,10,8,2432,1610612749,1610612739,0,6,1,1,1,4,28
6,3,18,12,11,10,2651,1610612752,1610612739,0,2,2,0,3,1,37
3,1,16,7,0,0,2303,1610612761,1610612739,3,6,2,1,1,1,15
1,0,10,2,3,3,1689,1610612751,1610612739,0,5,1,0,1,3,7
5,1,12,5,2,2,2547,1610612761,1610612739,0,10,2,0,2,3,13
5,1,21,7,6,5,2426,1610612760,1610612739,1,6,2,0,1,3,20
4,1,19,7,2,2,2334,1610612740,1610612739,1,7,1,0,2,3,17
4,1,14,6,4,3,2397,1610612766,1610612739,0,5,1,0,2,1,16
3,0,9,4,1,1,1959,1610612737,1610612739,0,6,0,0,0,2,9
3,0,18,6,4,4,2386,1610612751,1610612739,0,4,1,0,3,3,16
1,1,13,8,1,0,2215,1610612763,1610612739,1,12,0,0,2,2,17
4,2,19,12,3,3,2217,1610612750,1610612739,0,4,3,0,6,4,29
3,1,19,10,5,4,2545,1610612748,1610612739,0,3,1,0,2,3,25
10,3,27,13,7,6,2559,1610612737,1610612739,2,9,2,0,8,3,35
7,1,23,9,7,6,2369,1610612749,1610612739,0,4,0,0,3,0,25
2,0,27,8,8,7,2491,1610612766,1610612739,1,3,4,0,1,1,23
2,0,9,2,2,2,1511,1610612742,1610612739,0,3,1,0,1,1,6
8,4,26,15,4,4,2466,1610612745,1610612739,1,3,1,0,4,1,38
4,2,23,9,4,3,2435,1610612744,1610612739,1,5,3,0,2,1,23
7,4,18,7,4,3,2162,1610612758,1610612739,0,7,0,1,3,3,21
4,1,14,4,0,0,2642,1610612756,1610612739,0,6,1,0,8,1,9
4,0,16,9,4,4,2228,1610612747,1610612739,2,3,2,0,5,2,22
7,5,18,12,9,8,2465,1610612746,1610612739,1,5,3,1,4,4,37
2,1,16,7,4,3,2434,1610612741,1610612739,1,12,0,2,1,1,18
3,2,13,8,1,0,2206,1610612762,1610612739,0,4,5,0,0,1,18
4,3,12,7,2,1,1668,1610612766,1610612739,1,2,1,1,1,2,18
7,3,21,9,0,0,2478,1610612760,1610612739,0,6,2,0,2,2,21
10,6,23,13,6,6,2515,1610612765,1610612739,1,6,3,1,3,2,38
19,11,36,17,10,10,2315,1610612757,1610612739,2,5,2,0,3,0,55
