@relation KJ_McDaniels
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
1,0,5,1,2,0,1182,1610612754,1610612755,1,1,1,1,1,1,2
3,2,7,5,0,0,819,1610612749,1610612755,1,0,0,0,1,2,12
3,1,4,2,4,3,1249,1610612748,1610612755,0,2,0,3,2,3,8
4,3,9,5,4,1,1601,1610612745,1610612755,1,1,0,1,0,3,14
2,1,10,5,1,1,1739,1610612753,1610612755,0,0,0,3,1,1,12
2,0,7,2,2,2,1654,1610612741,1610612755,2,4,2,0,3,5,6
4,1,10,5,1,0,1686,1610612761,1610612755,1,1,2,4,4,1,11
6,2,6,2,2,2,1525,1610612742,1610612755,0,1,1,1,3,3,8
0,0,5,2,0,0,988,1610612745,1610612755,1,0,2,0,2,3,4
4,0,9,3,3,2,1415,1610612759,1610612755,0,0,0,1,0,3,8
2,2,3,3,0,0,668,1610612738,1610612755,0,0,0,1,2,1,8
4,1,12,5,6,6,1709,1610612756,1610612755,1,0,2,0,0,2,17
3,2,6,3,0,0,1216,1610612752,1610612755,0,0,1,0,2,3,8
1,0,4,2,2,2,1643,1610612757,1610612755,0,4,0,2,0,1,6
5,2,15,7,2,2,1988,1610612751,1610612755,3,1,0,1,2,3,18
3,2,17,8,3,3,1931,1610612742,1610612755,9,1,1,2,5,3,21
5,1,8,2,8,5,1815,1610612759,1610612755,1,2,3,2,2,5,10
9,2,13,4,2,2,2147,1610612750,1610612755,4,2,1,4,3,1,12
5,1,9,3,6,4,1952,1610612760,1610612755,2,3,1,0,2,2,11
3,0,10,3,0,0,1966,1610612765,1610612755,2,2,2,4,2,3,6
7,1,11,3,4,3,1385,1610612737,1610612755,1,2,2,2,1,3,10
0,0,1,0,0,0,1158,1610612751,1610612755,0,0,1,1,3,3,0
4,0,10,2,2,2,1224,1610612738,1610612755,1,0,1,3,1,3,6
1,0,4,2,2,2,1647,1610612766,1610612755,0,1,0,2,4,3,6
2,1,6,4,0,0,1198,1610612753,1610612755,2,2,0,1,1,5,9
3,1,8,4,4,4,1862,1610612748,1610612755,2,0,1,2,2,2,13
