@relation Goran_Dragic
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
4,1,21,12,1,1,2466,1610612757,1610612756,0,9,1,0,3,4,26
3,0,11,2,2,1,1480,1610612762,1610612756,0,5,1,1,2,2,5
1,0,9,5,0,0,1194,1610612760,1610612756,0,2,1,0,1,1,10
3,1,9,4,6,3,1774,1610612740,1610612756,0,3,0,0,1,0,12
3,2,12,5,2,2,1470,1610612757,1610612756,1,1,0,0,2,2,14
4,0,12,5,10,9,2779,1610612751,1610612756,0,10,2,0,4,1,19
1,0,9,3,4,4,2129,1610612758,1610612756,0,8,2,0,7,4,10
6,3,20,10,9,8,2132,1610612758,1610612756,1,5,1,0,1,4,31
1,0,9,4,11,6,1934,1610612766,1610612756,0,8,1,0,6,5,14
5,2,17,10,2,1,2010,1610612753,1610612756,0,13,0,0,0,1,23
3,0,12,5,4,4,2351,1610612748,1610612756,2,9,1,0,1,2,14
5,4,18,10,8,7,2121,1610612757,1610612756,3,10,0,1,4,2,31
2,0,12,7,5,5,2337,1610612762,1610612756,0,9,0,2,2,1,19
3,1,13,6,13,11,2393,1610612762,1610612756,2,9,1,0,2,4,24
5,1,13,7,4,1,2170,1610612763,1610612756,1,5,1,1,3,2,16
5,2,11,6,6,5,2456,1610612745,1610612756,0,1,4,1,4,4,19
4,1,13,5,4,3,2288,1610612761,1610612756,0,2,1,0,2,1,14
6,2,18,9,11,11,2273,1610612747,1610612756,1,5,1,0,1,3,31
5,4,14,10,7,5,2096,1610612758,1610612756,2,3,1,0,4,2,29
4,4,11,6,8,5,2086,1610612744,1610612756,0,4,4,0,2,3,21
2,0,18,6,8,6,2444,1610612759,1610612756,1,4,0,0,2,4,18
3,0,15,7,3,3,2400,1610612743,1610612756,0,6,1,0,3,0,17
4,0,13,5,3,3,1938,1610612742,1610612756,3,5,2,0,2,3,13
1,0,9,4,5,4,1763,1610612747,1610612756,0,7,1,0,1,0,12
0,0,9,3,2,2,1854,1610612744,1610612756,0,3,2,0,4,2,8
5,2,14,7,6,5,2243,1610612755,1610612756,2,5,2,0,5,2,21
3,1,15,10,6,5,1908,1610612746,1610612756,0,8,5,0,3,3,26
6,2,22,13,9,5,2276,1610612763,1610612756,1,7,3,0,4,2,33
2,1,13,5,4,4,1720,1610612749,1610612756,1,6,1,0,1,2,15
3,2,17,8,3,3,2055,1610612741,1610612756,0,2,0,0,1,4,21
6,2,20,9,8,6,2450,1610612750,1610612756,2,9,1,0,3,1,26
5,4,10,6,5,5,1955,1610612763,1610612756,0,8,0,0,1,2,21
4,2,9,4,6,5,2080,1610612765,1610612756,1,8,0,0,6,3,15
8,4,22,9,6,6,2874,1610612752,1610612756,4,4,1,1,3,2,28
3,0,15,7,7,4,2351,1610612747,1610612756,3,7,2,1,7,3,18
4,0,20,12,6,4,2257,1610612742,1610612756,1,7,3,0,1,1,28
1,0,11,6,6,3,1453,1610612743,1610612756,2,6,2,0,3,2,15
2,2,10,8,7,3,1338,1610612754,1610612756,1,3,1,0,3,4,21
5,1,19,8,2,2,2166,1610612764,1610612756,2,11,2,0,4,3,19
3,1,14,6,2,2,2149,1610612739,1610612756,3,7,1,0,1,3,15
4,3,13,9,5,3,1946,1610612755,1610612756,1,7,3,0,3,3,24
5,4,13,9,8,8,1413,1610612749,1610612756,0,6,1,0,5,3,30
2,1,21,11,7,5,2028,1610612754,1610612756,2,7,1,0,2,3,28
2,1,14,10,5,4,1623,1610612766,1610612756,1,4,0,0,4,4,25
4,2,15,9,8,4,2082,1610612741,1610612756,2,1,1,0,5,4,24
6,2,13,6,9,9,2152,1610612745,1610612756,1,8,3,0,4,4,23
7,6,13,10,10,8,2400,1610612744,1610612756,0,10,2,0,3,3,34
5,2,12,4,5,5,2327,1610612748,1610612756,1,9,4,1,3,3,15
5,1,15,6,12,8,2540,1610612743,1610612756,2,14,3,0,4,2,21
5,2,13,6,6,3,1975,1610612738,1610612756,2,6,0,2,3,1,17
0,0,10,3,4,2,1727,1610612759,1610612756,1,5,0,0,4,3,8
8,5,20,14,5,2,2512,1610612745,1610612756,0,3,3,0,3,3,35
2,1,13,7,1,1,1480,1610612750,1610612756,0,3,0,2,2,6,16
7,3,21,14,11,9,2503,1610612740,1610612756,2,5,0,0,3,3,40
5,2,13,6,8,5,2005,1610612737,1610612756,1,8,0,2,2,3,19
4,1,14,5,4,3,2272,1610612746,1610612756,1,9,1,0,2,3,14
4,2,18,8,7,4,2099,1610612760,1610612756,0,4,0,0,2,3,22
3,3,14,8,6,5,2259,1610612744,1610612756,0,6,1,0,3,5,24
2,0,12,7,11,9,1981,1610612746,1610612756,0,5,3,1,5,4,23
6,2,19,8,4,2,2491,1610612739,1610612756,0,5,2,0,4,3,20
6,3,15,8,2,1,2308,1610612738,1610612756,0,4,0,0,2,1,20
4,2,11,6,6,5,1981,1610612761,1610612756,1,4,0,0,3,3,19
3,0,12,6,1,1,1501,1610612751,1610612756,0,2,3,0,2,5,13
3,2,13,8,0,0,2022,1610612753,1610612756,0,6,2,0,1,2,18
2,2,12,6,10,6,1963,1610612765,1610612756,1,5,1,0,0,1,20
6,2,15,8,0,0,2086,1610612750,1610612756,0,5,2,1,1,4,18
2,1,15,8,2,2,2159,1610612737,1610612756,0,6,2,0,4,4,19
5,3,17,11,0,0,2241,1610612764,1610612756,3,6,0,1,4,3,25
9,5,17,11,7,5,1926,1610612752,1610612756,2,4,2,0,2,2,32
7,2,16,6,5,3,2299,1610612747,1610612756,2,4,1,0,3,4,17
5,0,11,2,12,11,2535,1610612746,1610612756,0,8,0,0,4,3,15
2,1,19,7,4,4,2191,1610612757,1610612756,0,2,2,1,2,4,19
5,2,19,11,3,2,2444,1610612760,1610612756,0,5,1,0,1,2,26
3,2,14,8,2,2,2339,1610612740,1610612756,0,9,1,3,2,2,20
3,0,18,6,3,1,2429,1610612742,1610612756,1,4,1,0,2,4,13
5,0,14,6,2,2,2228,1610612763,1610612756,2,4,5,0,4,2,14
2,0,12,6,6,6,1572,1610612747,1610612756,0,2,1,0,1,2,18
2,0,10,4,2,2,2068,1610612759,1610612756,1,1,0,0,2,2,10
